timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
535465290,20.701994,20.630844,27.238213,28.516085,0.0,1784.1276,0.20508534,1.1737946,0.0,6,0,0,0,0,0,1,1,0,0,1
535970026,20.624458,20.657047,30.136557,28.330484,0.0,1788.0521,0.20511733,1.1727715,0.0,6,0,0,0,0,0,1,1,0,0,1
536473996,20.149551,20.563705,33.51796,30.644981,0.0,1792.5392,0.20499407,1.1770247,0.0,6,0,0,0,0,0,1,1,0,0,1
536978217,20.275547,20.458656,34.25034,32.7402,0.0,1797.3359,0.20467404,1.1816115,0.0,6,0,0,0,0,0,1,1,0,0,1
537482188,20.391851,20.431646,32.177868,32.735504,0.0,1801.9364,0.20430896,1.182651,0.0,6,0,0,0,0,0,1,1,0,0,1
537986259,20.663225,20.434645,31.289663,32.135128,0.0,1806.3783,0.20397416,1.1824985,0.0,6,0,0,0,0,0,1,1,0,0,1
538490322,20.508154,20.447882,32.16228,31.59479,0.0,1810.7258,0.20368037,1.1819401,0.0,6,0,0,0,0,0,1,1,0,0,1
538994176,20.508154,20.445734,30.962431,31.544231,0.0,1815.1263,0.20337996,1.1821117,0.0,6,0,0,0,0,0,1,1,0,0,1
539498190,20.53723,20.45189,31.710392,31.210651,0.0,1819.4524,0.20309584,1.1818897,0.0,6,0,0,0,0,0,1,1,0,0,1
539991121,20.58569,20.465778,31.040344,31.293356,0.0,1823.7618,0.20280972,1.1811285,0.0,6,0,0,0,0,0,1,1,0,0,1
540495064,20.3337,20.453983,32.00646,31.583946,0.0,1828.2007,0.20253105,1.1817018,0.0,6,0,0,0,0,0,1,1,0,0,1
540999032,20.391851,20.39995,34.078934,32.71271,0.0,1832.8906,0.20215227,1.1841943,0.0,6,0,0,0,0,0,1,1,0,0,1
541502941,20.469387,20.375156,32.629757,33.01912,0.0,1837.5609,0.2017246,1.1852676,0.0,6,0,0,0,0,0,1,1,0,0,1
542006881,20.324007,20.377253,31.897383,32.59002,0.0,1842.0789,0.20132154,1.1852343,0.0,6,0,0,0,0,0,1,1,0,0,1
542511196,20.314316,20.369347,32.81675,32.61141,0.0,1846.6571,0.20090488,1.1856569,0.0,6,0,0,0,0,0,1,1,0,0,1
543003721,20.198011,20.345697,34.530823,33.115673,0.0,1851.2206,0.20046552,1.1867908,0.0,6,0,0,0,0,0,1,1,0,0,1
543507801,20.275547,20.315012,33.471214,33.54504,0.0,1855.9781,0.19995658,1.1882008,0.0,6,0,0,0,0,0,1,1,0,0,1
544011970,20.294931,20.317837,34.281506,33.430458,0.0,1860.6398,0.19945952,1.1879563,0.0,6,0,0,0,0,0,1,1,0,0,1
544515681,20.023558,20.269495,34.717815,34.44638,0.0,1865.5516,0.1988864,1.1902345,0.0,6,0,0,0,0,0,1,1,0,0,1
545019740,20.256165,20.272322,31.741556,33.923244,0.0,1870.2687,0.19831842,1.1901331,0.0,6,0,0,0,0,0,1,1,0,0,1
545523711,20.469387,20.307863,32.08437,33.065117,0.0,1874.8047,0.1978241,1.1885264,0.0,6,0,0,0,0,0,1,1,0,0,1
546027725,20.18832,20.34269,32.69209,32.417572,0.0,1879.2578,0.19740221,1.1869122,0.0,6,0,0,0,0,0,1,1,0,0,1
546532682,20.382158,20.320694,33.860775,33.00037,0.0,1883.9292,0.19694571,1.1879854,0.0,6,0,0,0,0,0,1,1,0,0,1
547036955,20.130169,20.30156,33.1284,33.177067,0.0,1888.5898,0.19647212,1.1889377,0.0,6,0,0,0,0,0,1,1,0,0,1
547540519,20.430618,20.32042,30.853354,32.259945,0.0,1893.0233,0.19603175,1.1881454,0.0,6,0,0,0,0,0,1,1,0,0,1
548044707,20.450003,20.349348,30.510538,31.496777,0.0,1897.3561,0.19565164,1.1869861,0.0,6,0,0,0,0,0,1,1,0,0,1
548548726,20.469387,20.365622,30.57287,31.284014,0.0,1901.7213,0.1952899,1.1862819,0.0,6,0,0,0,0,0,1,1,0,0,1
549041388,20.324007,20.40128,30.011898,30.458994,0.0,1905.8009,0.19501737,1.1847992,0.0,6,0,0,0,0,0,1,1,0,0,1
549545466,20.58569,20.39486,30.619616,30.861694,0.0,1910.1583,0.1947136,1.185163,0.0,6,0,0,0,0,0,1,1,0,0,1
550049726,20.430618,20.436333,29.419764,29.989248,0.0,1914.2632,0.19448978,1.18331,0.0,6,0,0,0,0,0,1,1,0,0,1
550553381,20.28524,20.40474,30.370295,30.821486,0.0,1918.664,0.19420995,1.1848198,0.0,6,0,0,0,0,0,1,1,0,0,1
551057347,20.324007,20.396019,32.598595,30.870205,0.0,1922.9707,0.1939304,1.1852351,0.0,6,0,0,0,0,0,1,1,0,0,1
551561564,20.324007,20.35889,33.112816,31.725624,0.0,1927.501,0.19357665,1.1868448,0.0,6,0,0,0,0,0,1,1,0,0,1
552065388,20.450003,20.400434,28.34457,30.477573,0.0,1931.6737,0.19329001,1.1848958,0.0,6,0,0,0,0,0,1,1,0,0,1
552558190,20.081709,20.378893,35.43461,31.16437,0.0,1935.9379,0.19301787,1.1860296,0.0,6,0,0,0,0,0,1,1,0,0,1
553062127,19.703722,20.250174,43.942657,33.79439,0.0,1940.9175,0.19250527,1.1922767,0.0,6,0,0,0,0,0,1,1,0,0,1
553566160,20.546923,20.302458,28.578308,32.473057,0.0,1945.4235,0.1919798,1.1902616,0.0,6,0,0,0,0,0,1,1,0,0,1
554070309,19.005903,20.12934,50.611965,36.740562,0.0,1950.7572,0.19131838,1.1983391,0.0,6,0,0,0,0,0,1,1,0,0,1
554574265,18.986519,19.73795,50.705463,45.3214,0.0,1958.01,0.1897452,1.2162627,0.0,6,0,0,0,0,0,1,1,0,0,1
555078294,19.393581,19.579056,44.09848,46.21367,0.0,1964.6293,0.18786064,1.2235047,0.0,6,0,0,0,0,0,1,1,0,0,1
555583007,19.829718,19.6047,41.075474,43.70417,0.0,1970.5278,0.18605682,1.221913,0.0,6,0,0,0,0,0,1,1,0,0,1
556087095,20.062325,19.661379,38.80043,41.638897,0.0,1976.1749,0.18440564,1.2190396,0.0,6,0,0,0,0,0,1,1,0,0,1
556591033,19.887869,19.777355,35.309948,38.84635,0.0,1981.34,0.18303041,1.2134229,0.0,6,0,0,0,0,0,1,1,0,0,1
557095115,20.614765,19.953726,29.186026,35.22448,0.0,1985.9639,0.18200034,1.2050956,0.0,6,0,0,0,0,0,1,1,0,0,1
557599334,21.012135,20.236036,23.965887,29.846186,0.0,1989.6321,0.18151651,1.1937732,0.0,6,0,0,0,0,0,1,1,0,0,1
558103714,19.965405,20.34501,34.93597,29.269503,0.0,1993.5214,0.18128242,1.1897297,0.0,6,0,0,0,0,0,1,1,0,0,1
558607691,19.616495,20.245,43.194695,32.813232,0.0,1998.4591,0.18079963,1.1948136,0.0,6,0,0,0,0,0,1,1,0,0,1
559099765,19.761875,20.154932,39.86004,35.187004,0.0,2003.5471,0.18012366,1.1980959,0.0,6,0,0,0,0,0,1,1,0,0,1
559603694,19.64557,19.963839,41.35596,39.33843,0.0,2009.4811,0.17911132,1.2063658,0.0,6,0,0,0,0,0,1,1,0,0,1
560107741,19.74249,19.89829,38.270622,39.40322,0.0,2015.0284,0.17799918,1.2089438,0.0,6,0,0,0,0,0,1,1,0,0,1
560612561,20.052633,19.9089,36.837032,38.24806,0.0,2020.288,0.17693852,1.2081431,0.0,6,0,0,0,0,0,1,1,0,0,1
561116564,19.946022,19.938148,37.179848,37.41476,0.0,2025.4314,0.17595577,1.2065707,0.0,6,0,0,0,0,0,1,1,0,0,1
561620689,19.761875,19.918188,39.003,37.694588,0.0,2030.7087,0.17497651,1.2074445,0.0,6,0,0,0,0,0,1,1,0,0,1
562124721,19.887869,19.874664,38.87834,38.523922,0.0,2036.1938,0.1739034,1.2095902,0.0,6,0,0,0,0,0,1,1,0,0,1
562628713,20.198011,19.92743,34.81131,37.207954,0.0,2041.3011,0.17290945,1.2071986,0.0,6,0,0,0,0,0,1,1,0,0,1
563132694,20.227087,20.00506,33.44005,35.277294,0.0,2046.0475,0.1721023,1.2039034,0.0,6,0,0,0,0,0,1,1,0,0,1
563637394,20.149551,20.058735,34.25034,34.5668,0.0,2050.8232,0.17139277,1.2015887,0.0,6,0,0,0,0,0,1,1,0,0,1
564129447,20.120476,20.126316,32.193447,33.409832,0.0,2055.2778,0.17082544,1.1986066,0.0,6,0,0,0,0,0,1,1,0,0,1
564633471,20.178629,20.175823,32.06879,32.634426,0.0,2059.7698,0.17035602,1.1964401,0.0,6,0,0,0,0,0,1,1,0,0,1
565137352,20.159245,20.192585,34.047768,32.790154,0.0,2064.36,0.16991532,1.1956455,0.0,6,0,0,0,0,0,1,1,0,0,1
565641371,19.936329,20.16287,34.281506,33.83042,0.0,2069.1973,0.16942027,1.1969262,0.0,6,0,0,0,0,0,1,1,0,0,1
566145592,19.858793,20.133215,35.029465,34.415634,0.0,2074.0706,0.16888519,1.1983309,0.0,6,0,0,0,0,0,1,1,0,0,1
566650333,20.120476,20.103922,36.276066,35.164463,0.0,2079.0623,0.16828923,1.1997093,0.0,6,0,0,0,0,0,1,1,0,0,1
567154118,20.275547,20.15281,31.912964,33.595463,0.0,2083.6216,0.16779253,1.1975412,0.0,6,0,0,0,0,0,1,1,0,0,1
567646384,20.207705,20.143932,35.68393,33.970207,0.0,2088.277,0.16730343,1.1980032,0.0,6,0,0,0,0,0,1,1,0,0,1
568150427,20.207705,20.113716,33.907524,34.7531,0.0,2093.2498,0.16671748,1.1993923,0.0,6,0,0,0,0,0,1,1,0,0,1
568654065,20.23678,20.156149,32.598595,33.302963,0.0,2097.767,0.16624573,1.1975793,0.0,6,0,0,0,0,0,1,1,0,0,1
569147090,20.004173,20.134258,35.43461,34.22538,0.0,2102.5332,0.16574241,1.1985492,0.0,6,0,0,0,0,0,1,1,0,0,1
569651400,20.372467,20.193146,31.461071,32.838444,0.0,2107.0227,0.16531608,1.1958241,0.0,6,0,0,0,0,0,1,1,0,0,1
570154894,20.411234,20.216387,31.102673,32.68543,0.0,2111.57,0.1649555,1.19488,0.0,6,0,0,0,0,0,1,1,0,0,1
570646889,20.430618,20.292936,30.105394,30.921875,0.0,2115.625,0.16474378,1.1915127,0.0,6,0,0,0,0,0,1,1,0,0,1
571151397,20.256165,20.293503,32.302525,31.505249,0.0,2120.069,0.16452566,1.1915896,0.0,6,0,0,0,0,0,1,1,0,0,1
571654855,20.13986,20.289837,31.367577,31.527386,0.0,2124.483,0.16430694,1.1917905,0.0,6,0,0,0,0,0,1,1,0,0,1
572159745,19.761875,20.241156,36.151405,33.051624,0.0,2129.237,0.16400336,1.1938468,0.0,6,0,0,0,0,0,1,1,0,0,1
572663700,20.265856,20.210667,31.75714,33.333668,0.0,2133.9824,0.1636167,1.1952227,0.0,6,0,0,0,0,0,1,1,0,0,1
573167739,19.965405,20.165794,36.307228,34.338146,0.0,2138.8442,0.16319309,1.1972684,0.0,6,0,0,0,0,0,1,1,0,0,1
573671893,20.159245,20.12365,36.774704,35.19787,0.0,2143.8599,0.1626694,1.1990204,0.0,6,0,0,0,0,0,1,1,0,0,1
574175864,20.159245,20.08536,33.93869,35.428967,0.0,2148.8662,0.16208497,1.2007731,0.0,6,0,0,0,0,0,1,1,0,0,1
574679733,20.101093,20.088396,35.777424,34.8893,0.0,2153.6628,0.16154267,1.2007642,0.0,6,0,0,0,0,0,1,1,0,0,1
575172681,20.033249,20.088573,35.465775,34.95395,0.0,2158.451,0.16099606,1.200681,0.0,6,0,0,0,0,0,1,1,0,0,1
575676527,19.975098,20.064228,35.699512,35.297318,0.0,2163.42,0.16040376,1.2018403,0.0,6,0,0,0,0,0,1,1,0,0,1
576180536,20.13986,20.050825,35.82417,35.380577,0.0,2168.3845,0.15979426,1.2024668,0.0,6,0,0,0,0,0,1,1,0,0,1
576684533,20.120476,20.052725,35.80859,35.284637,0.0,2173.3062,0.15918478,1.2023617,0.0,6,0,0,0,0,0,1,1,0,0,1
577188724,20.101093,20.034033,36.057907,35.535904,0.0,2178.3186,0.15855439,1.2032789,0.0,6,0,0,0,0,0,1,1,0,0,1
577693609,19.946022,20.025534,35.855335,35.606983,0.0,2183.3184,0.15791225,1.2036748,0.0,6,0,0,0,0,0,1,1,0,0,1
578185363,19.74249,19.976143,38.582275,36.519115,0.0,2188.36,0.15722913,1.2059615,0.0,6,0,0,0,0,0,1,1,0,0,1
578689484,19.907253,19.904581,38.80043,37.82402,0.0,2193.8005,0.15637515,1.2090915,0.0,6,0,0,0,0,0,1,1,0,0,1
579193979,19.926638,19.890297,36.837032,37.773438,0.0,2199.109,0.15549432,1.2095157,0.0,6,0,0,0,0,0,1,1,0,0,1
579697371,19.984789,19.89374,35.87092,37.225227,0.0,2204.2593,0.15466218,1.2093326,0.0,6,0,0,0,0,0,1,1,0,0,1
580201384,19.946022,19.924397,37.38242,36.495914,0.0,2209.287,0.15389541,1.2078493,0.0,6,0,0,0,0,0,1,1,0,0,1
580706168,19.975098,19.90701,36.696793,37.125965,0.0,2214.5654,0.15308444,1.2086415,0.0,6,0,0,0,0,0,1,1,0,0,1
581210406,19.955713,19.910809,36.93053,36.736206,0.0,2219.674,0.1523086,1.2084796,0.0,6,0,0,0,0,0,1,1,0,0,1
581714171,19.810335,19.896145,37.351257,37.044075,0.0,2224.887,0.1515174,1.20917,0.0,6,0,0,0,0,0,1,1,0,0,1
582218223,19.800642,19.899832,34.87364,36.825516,0.0,2230.0417,0.1507286,1.2090131,0.0,6,0,0,0,0,0,1,1,0,0,1
582722185,19.984789,19.92548,35.99558,36.18052,0.0,2235.031,0.15001181,1.2079966,0.0,6,0,0,0,0,0,1,1,0,0,1
583226185,19.79095,19.939404,35.76184,36.07205,0.0,2240.0637,0.14931184,1.2074226,0.0,6,0,0,0,0,0,1,1,0,0,1
583731364,19.984789,19.938133,35.855335,36.25826,0.0,2245.1575,0.14861794,1.2075025,0.0,6,0,0,0,0,0,1,1,0,0,1
584223037,19.984789,19.962511,36.19815,36.11397,0.0,2250.0684,0.14798307,1.2061568,0.0,6,0,0,0,0,0,1,1,0,0,1
584726933,19.936329,19.954327,36.260483,36.14849,0.0,2255.123,0.14735149,1.2066532,0.0,6,0,0,0,0,0,1,1,0,0,1
585231369,19.703722,19.922432,37.7564,36.778023,0.0,2260.3213,0.14666425,1.2082298,0.0,6,0,0,0,0,0,1,1,0,0,1
585734989,19.800642,19.896585,37.60058,37.26593,0.0,2265.5947,0.14591104,1.2093929,0.0,6,0,0,0,0,0,1,1,0,0,1
586238896,19.810335,19.909918,36.525383,36.75594,0.0,2270.6912,0.14520009,1.2087324,0.0,6,0,0,0,0,0,1,1,0,0,1
586743890,19.936329,19.876793,38.17713,37.48276,0.0,2276.0132,0.1444365,1.2102922,0.0,6,0,0,0,0,0,1,1,0,0,1
587247743,19.781258,19.855196,37.709656,37.69547,0.0,2281.3142,0.1436449,1.211282,0.0,6,0,0,0,0,0,1,1,0,0,1
587739664,19.887869,19.8599,36.104656,37.236885,0.0,2286.363,0.14288472,1.2111038,0.0,6,0,0,0,0,0,1,1,0,0,1
588243957,19.713415,19.854061,38.28621,37.34494,0.0,2291.5835,0.1421212,1.2114142,0.0,6,0,0,0,0,0,1,1,0,0,1
589744549,20.13986,19.832434,32.75442,36.241936,0.0,2307.1357,0.1395648,1.2129478,0.0,6,0,0,0,0,0,1,1,0,0,1
590248812,20.159245,19.91442,33.68937,34.469345,0.0,2311.7666,0.13894752,1.2094302,0.0,6,0,0,0,0,0,1,1,0,0,1
590740473,19.946022,19.945322,34.00102,34.255573,0.0,2316.4146,0.13839923,1.2081823,0.0,6,0,0,0,0,0,1,1,0,0,1
591244636,20.062325,19.974619,33.860775,33.95982,0.0,2321.145,0.13788596,1.2067969,0.0,6,0,0,0,0,0,1,1,0,0,1
591748796,20.072018,20.011019,33.268642,33.41679,0.0,2325.7664,0.13745055,1.2050484,0.0,6,0,0,0,0,0,1,1,0,0,1
592253348,20.120476,20.006197,33.68937,33.932117,0.0,2330.572,0.13700877,1.2051939,0.0,6,0,0,0,0,0,1,1,0,0,1
592745527,20.13986,20.007362,33.112816,33.80835,0.0,2335.1907,0.13659164,1.2051302,0.0,6,0,0,0,0,0,1,1,0,0,1
593249983,19.984789,20.004436,34.56199,34.01645,0.0,2339.9648,0.13616367,1.2052981,0.0,6,0,0,0,0,0,1,1,0,0,1
593753763,19.936329,20.008812,34.982716,33.893867,0.0,2344.6885,0.13575453,1.205062,0.0,6,0,0,0,0,0,1,1,0,0,1
594257345,20.246471,20.00911,32.473934,33.872272,0.0,2349.4436,0.13533342,1.2051498,0.0,6,0,0,0,0,0,1,1,0,0,1
594762137,20.033249,20.056519,33.315388,32.877827,0.0,2353.939,0.1350116,1.2030318,0.0,6,0,0,0,0,0,1,1,0,0,1
595254158,20.178629,20.062258,32.941406,33.06197,0.0,2358.4778,0.1347029,1.2028395,0.0,6,0,0,0,0,0,1,1,0,0,1
595758224,20.120476,20.059845,33.93869,33.203697,0.0,2363.1326,0.13439338,1.203052,0.0,6,0,0,0,0,0,1,1,0,0,1
596262168,20.004173,20.016645,34.546406,34.318714,0.0,2368.0518,0.13399065,1.2050805,0.0,6,0,0,0,0,0,1,1,0,0,1
596766205,20.120476,20.03402,32.84791,33.693417,0.0,2372.722,0.13361858,1.2042434,0.0,6,0,0,0,0,0,1,1,0,0,1
597270337,20.178629,20.07079,30.791023,32.764446,0.0,2377.2383,0.13331954,1.2026228,0.0,6,0,0,0,0,0,1,1,0,0,1
597775205,20.0914,20.134125,31.242916,31.478863,0.0,2381.5188,0.13314562,1.199738,0.0,6,0,0,0,0,0,1,1,0,0,1
598278965,19.936329,20.12066,33.486794,32.40801,0.0,2386.128,0.13295397,1.2001394,0.0,6,0,0,0,0,0,1,1,0,0,1
598783201,20.081709,20.101345,32.660923,32.844097,0.0,2390.795,0.13271557,1.2009628,0.0,6,0,0,0,0,0,1,1,0,0,1
599274898,20.072018,20.105225,34.063347,32.829536,0.0,2395.2595,0.13251276,1.20078,0.0,6,0,0,0,0,0,1,1,0,0,1
599779167,19.975098,20.047884,34.93597,34.089806,0.0,2400.152,0.13219935,1.2034804,0.0,6,0,0,0,0,0,1,1,0,0,1
600283780,19.761875,20.007488,35.652763,34.67165,0.0,2405.062,0.13182132,1.205249,0.0,6,0,0,0,0,0,1,1,0,0,1
600775992,20.13986,19.995403,32.879078,34.628418,0.0,2409.8223,0.13141137,1.2056276,0.0,6,0,0,0,0,0,1,1,0,0,1
601279779,20.178629,20.0951,31.274082,32.077766,0.0,2414.049,0.13120705,1.2009678,0.0,6,0,0,0,0,0,1,1,0,0,1
601783674,19.984789,20.046444,35.699512,33.711063,0.0,2418.9033,0.13092156,1.2033353,0.0,6,0,0,0,0,0,1,1,0,0,1
602287658,20.120476,20.078773,31.39874,32.786186,0.0,2423.4302,0.13067353,1.2016413,0.0,6,0,0,0,0,0,1,1,0,0,1
602779872,20.159245,20.08502,32.037624,32.80068,0.0,2427.9067,0.13046446,1.2013955,0.0,6,0,0,0,0,0,1,1,0,0,1
603284567,19.63588,20.068472,36.68121,33.342022,0.0,2432.5747,0.1302453,1.2025375,0.0,6,0,0,0,0,0,1,1,0,0,1
603788672,20.062325,20.037502,33.611458,34.39182,0.0,2437.6592,0.12981725,1.2038555,0.0,6,0,0,0,0,0,1,1,0,0,1
604292624,19.325737,19.871317,45.111343,38.382065,0.0,2443.3455,0.12922733,1.2116251,0.0,6,0,0,0,0,0,1,1,0,0,1
604796610,19.752182,19.76411,39.080914,40.12072,0.0,2449.208,0.1283488,1.2162639,0.0,6,0,0,0,0,0,1,1,0,0,1
605300569,19.897562,19.830101,34.26592,37.364914,0.0,2454.1895,0.12764777,1.2128966,0.0,6,0,0,0,0,0,1,1,0,0,1
605805372,20.382158,19.906326,31.803886,35.53582,0.0,2459.018,0.12710099,1.209256,0.0,6,0,0,0,0,0,1,1,0,0,1
606309579,20.469387,20.063082,28.609472,32.07503,0.0,2463.1753,0.12687095,1.202206,0.0,6,0,0,0,0,0,1,1,0,0,1
606801315,20.023558,20.125875,31.94413,31.941708,0.0,2467.4817,0.12675759,1.1995329,0.0,6,0,0,0,0,0,1,1,0,0,1
607305317,20.469387,20.134077,30.88452,32.67243,0.0,2472.119,0.1266377,1.199488,0.0,6,0,0,0,0,0,1,1,0,0,1
607809474,20.362776,20.188768,31.725973,31.856323,0.0,2476.5435,0.1265662,1.197501,0.0,6,0,0,0,0,0,1,1,0,0,1
608314310,19.674646,20.099333,39.828873,34.304375,0.0,2481.5227,0.12639488,1.2016392,0.0,6,0,0,0,0,0,1,1,0,0,1
608818197,19.703722,19.931536,41.387123,38.071487,0.0,2487.2454,0.12587206,1.2089298,0.0,6,0,0,0,0,0,1,1,0,0,1
609322190,19.713415,19.824041,40.343098,39.49464,0.0,2492.9277,0.1251782,1.213453,0.0,6,0,0,0,0,0,1,1,0,0,1
609826198,19.14159,19.71641,43.849163,40.82715,0.0,2498.738,0.12433372,1.2184018,0.0,6,0,0,0,0,0,1,1,0,0,1
610330375,19.500193,19.585201,43.47518,42.96254,0.0,2505.0046,0.1231833,1.2245396,0.0,6,0,0,0,0,0,1,1,0,0,1
610834551,19.83941,19.616379,37.460335,41.080124,0.0,2510.6228,0.12209371,1.2227447,0.0,6,0,0,0,0,0,1,1,0,0,1
611327091,19.984789,19.715185,33.315388,38.16636,0.0,2515.5625,0.121280864,1.217919,0.0,6,0,0,0,0,0,1,1,0,0,1
611831552,20.198011,19.899685,30.292383,33.925217,0.0,2519.8977,0.12083017,1.2092437,0.0,6,0,0,0,0,0,1,1,0,0,1
612334990,20.149551,20.014961,32.037624,32.377525,0.0,2524.2415,0.12061273,1.2040192,0.0,6,0,0,0,0,0,1,1,0,0,1
612838955,20.13986,20.068607,32.053207,32.194885,0.0,2528.722,0.120480515,1.2016072,0.0,6,0,0,0,0,0,1,1,0,0,1
613343099,20.198011,20.106007,33.034904,32.16452,0.0,2533.2278,0.12040482,1.1998726,0.0,6,0,0,0,0,0,1,1,0,0,1
613848134,19.984789,20.079262,35.24762,33.411346,0.0,2538.0344,0.12028474,1.2010165,0.0,6,0,0,0,0,0,1,1,0,0,1
614351865,19.83941,20.021528,36.572132,34.927204,0.0,2543.057,0.12006359,1.2036335,0.0,6,0,0,0,0,0,1,1,0,0,1
614843755,19.946022,19.959913,35.948833,36.076656,0.0,2548.1143,0.119729355,1.2064465,0.0,6,0,0,0,0,0,1,1,0,0,1
615347764,19.849102,19.972675,33.81403,35.35292,0.0,2553.0056,0.11942098,1.2057397,0.0,6,0,0,0,0,0,1,1,0,0,1
615851977,19.965405,19.990513,33.175144,34.633327,0.0,2557.786,0.11916247,1.205049,0.0,6,0,0,0,0,0,1,1,0,0,1
616356517,20.479078,20.084167,29.544422,32.345284,0.0,2562.1208,0.11906604,1.2007824,0.0,6,0,0,0,0,0,1,1,0,0,1
616848710,20.575998,20.20582,26.381176,29.884398,0.0,2565.967,0.11918588,1.1954342,0.0,6,0,0,0,0,0,1,1,0,0,1
617352575,20.750452,20.387413,23.342588,26.3691,0.0,2569.3079,0.119616434,1.1874826,0.0,6,0,0,0,0,0,1,1,0,0,1
617856588,20.556614,20.457626,26.739573,26.137604,0.0,2572.9126,0.12015508,1.1845549,0.0,6,0,0,0,0,0,1,1,0,0,1
618348778,20.672916,20.499445,25.960447,26.210337,0.0,2576.5066,0.12070662,1.1826258,0.0,6,0,0,0,0,0,1,1,0,0,1
618853613,20.556614,20.522213,28.422482,26.862522,0.0,2580.3296,0.12128619,1.1813655,0.0,6,0,0,0,0,0,1,1,0,0,1
619357360,20.178629,20.442802,31.679226,28.843184,0.0,2584.5415,0.12175584,1.1849191,0.0,6,0,0,0,0,0,1,1,0,0,1
619861353,20.159245,20.356262,32.286945,30.615175,0.0,2588.992,0.12207527,1.1886652,0.0,6,0,0,0,0,0,1,1,0,0,1
620353570,20.081709,20.283318,33.06607,31.813606,0.0,2593.468,0.122263014,1.1917564,0.0,6,0,0,0,0,0,1,1,0,0,1
620857364,20.110785,20.218582,34.219173,32.723576,0.0,2598.1404,0.12235715,1.1945736,0.0,6,0,0,0,0,0,1,1,0,0,1
621361567,19.79095,20.111845,36.369556,34.68045,0.0,2603.1667,0.122274995,1.1994658,0.0,6,0,0,0,0,0,1,1,0,0,1
621866180,20.023558,20.05742,34.76456,34.934044,0.0,2608.1177,0.12207903,1.2020189,0.0,6,0,0,0,0,0,1,1,0,0,1
622370418,20.0914,20.079649,33.471214,33.665108,0.0,2612.7236,0.12194314,1.201037,0.0,6,0,0,0,0,0,1,1,0,0,1
622874383,19.761875,19.955843,38.50436,36.01484,0.0,2617.9573,0.12161963,1.2071928,0.0,6,0,0,0,0,0,1,1,0,0,1
623378223,19.781258,19.8523,38.457615,37.757465,0.0,2623.424,0.12106171,1.2119768,0.0,6,0,0,0,0,0,1,1,0,0,1
623882105,19.761875,19.803514,37.662907,37.773083,0.0,2628.715,0.1204335,1.2143457,0.0,6,0,0,0,0,0,1,1,0,0,1
624374952,19.781258,19.820696,33.72053,36.65902,0.0,2633.6392,0.1198413,1.2135133,0.0,6,0,0,0,0,0,1,1,0,0,1
624878922,20.450003,20.001493,25.944866,32.080917,0.0,2637.7344,0.119570605,1.205012,0.0,6,0,0,0,0,0,1,1,0,0,1
625383183,20.450003,20.16069,27.020058,28.998785,0.0,2641.4526,0.11964571,1.1979697,0.0,6,0,0,0,0,0,1,1,0,0,1
625886926,20.3337,20.237877,28.889957,28.52824,0.0,2645.3809,0.119828336,1.1945089,0.0,6,0,0,0,0,0,1,1,0,0,1
626378918,20.275547,20.260906,28.780882,28.927008,0.0,2649.38,0.12003129,1.1934401,0.0,6,0,0,0,0,0,1,1,0,0,1
626883712,20.372467,20.287315,28.562725,28.808218,0.0,2653.4282,0.120273076,1.1922778,0.0,6,0,0,0,0,0,1,1,0,0,1
627387737,20.149551,20.255747,32.489517,29.899601,0.0,2657.6821,0.12048631,1.1938409,0.0,6,0,0,0,0,0,1,1,0,0,1
627879742,20.246471,20.225239,30.853354,30.880686,0.0,2662.023,0.120592564,1.1949964,0.0,6,0,0,0,0,0,1,1,0,0,1
628383742,20.304623,20.226248,31.227333,30.753395,0.0,2666.3152,0.12072369,1.1948892,0.0,6,0,0,0,0,0,1,1,0,0,1
628887754,20.081709,20.187517,34.00102,31.764141,0.0,2670.8367,0.12079241,1.1966215,0.0,6,0,0,0,0,0,1,1,0,0,1
629380490,20.256165,20.1934,29.435345,31.057787,0.0,2675.071,0.12084942,1.1963749,0.0,6,0,0,0,0,0,1,1,0,0,1
629884491,20.120476,20.2221,30.479372,30.390026,0.0,2679.2375,0.120985486,1.1951063,0.0,6,0,0,0,0,0,1,1,0,0,1
630388622,20.149551,20.231663,30.448208,30.305935,0.0,2683.4749,0.12113059,1.1946317,0.0,6,0,0,0,0,0,1,1,0,0,1
630892530,20.265856,20.248896,30.541704,30.08162,0.0,2687.658,0.12130313,1.1938175,0.0,6,0,0,0,0,0,1,1,0,0,1
631396657,20.120476,20.199802,32.505096,31.303337,0.0,2692.147,0.12139417,1.1961253,0.0,6,0,0,0,0,0,1,1,0,0,1
631901365,20.198011,20.19105,30.993595,31.142004,0.0,2696.514,0.121461935,1.1965519,0.0,6,0,0,0,0,0,1,1,0,0,1
632405375,20.23678,20.18734,31.492235,31.153505,0.0,2700.8665,0.121533945,1.196749,0.0,6,0,0,0,0,0,1,1,0,0,1
632909620,20.353083,20.179758,30.479372,31.174133,0.0,2705.247,0.121579446,1.1971278,0.0,6,0,0,0,0,0,1,1,0,0,1
