timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
533315595,0.15525171,0.29125968,0.48693594
533338047,0.16451728,0.2832419,0.48693594
533361982,0.16054633,0.29469585,0.49175888
533386130,0.1526044,0.2820965,0.48090726
533411087,0.16584094,0.2889689,0.4784958
533434320,0.14995709,0.2889689,0.482113
533458597,0.1473098,0.29011428,0.482113
533482513,0.15657535,0.29927745,0.48693594
533506184,0.14863344,0.29469585,0.48331875
533530383,0.14995709,0.2866781,0.48090726
533554109,0.16584094,0.2878235,0.4845245
533578157,0.16319364,0.29698664,0.48331875
533602260,0.15789902,0.2866781,0.4736729
533626130,0.15922268,0.2889689,0.4748786
533651553,0.14598614,0.29125968,0.4893474
533674834,0.15525171,0.29011428,0.48573023
533699545,0.15128075,0.28553268,0.48331875
533723516,0.16054633,0.29469585,0.4772901
533747525,0.15789902,0.28553268,0.48693594
533771531,0.15922268,0.27980572,0.4881417
533796511,0.1671646,0.28553268,0.4893474
533819642,0.17113556,0.2843873,0.4784958
533843302,0.1671646,0.2878235,0.4772901
533867637,0.16186999,0.2866781,0.48693594
533891710,0.16054633,0.2843873,0.48573023
533915148,0.16584094,0.29125968,0.4772901
533936439,0.16319364,0.2820965,0.4881417
533960436,0.1526044,0.2878235,0.48573023
533986966,0.1698119,0.2843873,0.48573023
534008467,0.1671646,0.2843873,0.4736729
534035933,0.1698119,0.29355046,0.48573023
534062546,0.1724592,0.2878235,0.4845245
534086411,0.16319364,0.29584125,0.47970155
534107097,0.16186999,0.29813206,0.48090726
534128491,0.16186999,0.29125968,0.4881417
534152457,0.15922268,0.2878235,0.48573023
534176454,0.16451728,0.2866781,0.48331875
534203418,0.16584094,0.29011428,0.47970155
534226711,0.16186999,0.2878235,0.4784958
534248465,0.16584094,0.29355046,0.4736729
534272493,0.1698119,0.2889689,0.4784958
534296436,0.16054633,0.29011428,0.4772901
534323535,0.15922268,0.2889689,0.48331875
534347194,0.15922268,0.2866781,0.4881417
534368439,0.15128075,0.2866781,0.4929646
534395035,0.16186999,0.2820965,0.4881417
534419501,0.16584094,0.2878235,0.48090726
534443575,0.16186999,0.2832419,0.4784958
534467167,0.15789902,0.27980572,0.48573023
534491539,0.16451728,0.2843873,0.47608435
534514998,0.15392806,0.29011428,0.49417034
534536470,0.16054633,0.29125968,0.4845245
534559541,0.15657535,0.2820965,0.49055314
534582748,0.15789902,0.29011428,0.49417034
534606512,0.15922268,0.2832419,0.4784958
534631215,0.15657535,0.27980572,0.4845245
534654516,0.16054633,0.2820965,0.48573023
534676436,0.1698119,0.2843873,0.47970155
534700480,0.1671646,0.2809511,0.48331875
534724435,0.15657535,0.28553268,0.48573023
534748439,0.15657535,0.28553268,0.4929646
534772441,0.1526044,0.27980572,0.4929646
534796447,0.15525171,0.2820965,0.48693594
534819516,0.16451728,0.2809511,0.4929646
534844451,0.1671646,0.27980572,0.47608435
534866984,0.17510653,0.28553268,0.4845245
534891833,0.1724592,0.2843873,0.48331875
534914994,0.1724592,0.2820965,0.47608435
534936471,0.15525171,0.28553268,0.48693594
534960436,0.16319364,0.28553268,0.49055314
534987219,0.15789902,0.29125968,0.4881417
535011826,0.16451728,0.29584125,0.48331875
535035835,0.1698119,0.2889689,0.47608435
535059552,0.16319364,0.28553268,0.47970155
535083510,0.16848825,0.2866781,0.47246715
535107544,0.1724592,0.2832419,0.4845245
535131835,0.16451728,0.29355046,0.47970155
535155176,0.15922268,0.28553268,0.4881417
535176448,0.16584094,0.29240507,0.48693594
535203041,0.16054633,0.2889689,0.4893474
535224470,0.16451728,0.2878235,0.48693594
535251862,0.16451728,0.2866781,0.4845245
535275956,0.17113556,0.2843873,0.47246715
535299539,0.1671646,0.27980572,0.4748786
535323084,0.17378286,0.2878235,0.4784958
535347020,0.15525171,0.29011428,0.48090726
535371807,0.16319364,0.29355046,0.47970155
535395095,0.1526044,0.2866781,0.48693594
535416436,0.16584094,0.29355046,0.48573023
535443164,0.16584094,0.29584125,0.48573023
535466964,0.16319364,0.2866781,0.4736729
535491649,0.16186999,0.29698664,0.46884996
535514986,0.16319364,0.29240507,0.4772901
535539585,0.16451728,0.29240507,0.4736729
535563051,0.14995709,0.29584125,0.48573023
535587065,0.14201517,0.29355046,0.48090726
535611605,0.1526044,0.29927745,0.48090726
535635862,0.14598614,0.29469585,0.4929646
535659512,0.15789902,0.29240507,0.47970155
535683147,0.16054633,0.30042285,0.4772901
535707247,0.14995709,0.29240507,0.4772901
535731691,0.1526044,0.29125968,0.47608435
535755332,0.14863344,0.29125968,0.4772901
535776465,0.14201517,0.29469585,0.4881417
535803488,0.14466248,0.29469585,0.48693594
535827525,0.14466248,0.29813206,0.4929646
535851792,0.13804421,0.29240507,0.48090726
535875669,0.14333883,0.29240507,0.4700557
535899056,0.14201517,0.29011428,0.47970155
535923224,0.15392806,0.2878235,0.47126144
535944451,0.14333883,0.28553268,0.4784958
535968501,0.14069153,0.2866781,0.48090726
535995651,0.13936786,0.29125968,0.4929646
536019538,0.14201517,0.29355046,0.4893474
536043185,0.14995709,0.29813206,0.49055314
536067124,0.13672055,0.29011428,0.49055314
536091818,0.14995709,0.29355046,0.47970155
536115133,0.16054633,0.29469585,0.48573023
536136481,0.15392806,0.29355046,0.4736729
536163381,0.14598614,0.2889689,0.4845245
536187149,0.14333883,0.2889689,0.48090726
536211420,0.1473098,0.29813206,0.48573023
536234957,0.14069153,0.2866781,0.48693594
536259507,0.14466248,0.29813206,0.49175888
536283053,0.15657535,0.30156824,0.482113
536304466,0.14863344,0.2866781,0.48331875
536328442,0.14466248,0.2866781,0.48331875
536355047,0.14598614,0.28553268,0.482113
536379206,0.16054633,0.29698664,0.4772901
536400439,0.15525171,0.29355046,0.482113
536424524,0.15789902,0.29927745,0.48331875
536448444,0.15128075,0.30042285,0.49175888
536472442,0.14995709,0.29240507,0.4893474
536496473,0.1473098,0.29584125,0.49055314
536523511,0.15789902,0.29355046,0.4652328
536547402,0.15525171,0.2866781,0.4700557
536571622,0.15922268,0.29813206,0.47970155
536595511,0.15789902,0.29927745,0.47608435
536619512,0.13804421,0.29240507,0.49055314
536643990,0.14995709,0.29813206,0.47608435
536667544,0.14333883,0.29125968,0.48693594
536692441,0.14995709,0.29698664,0.49175888
536715525,0.1473098,0.2889689,0.48331875
536736441,0.15525171,0.29584125,0.48573023
536763504,0.15525171,0.29927745,0.47126144
536788099,0.15392806,0.29813206,0.4664385
536812579,0.14995709,0.29240507,0.48573023
536836437,0.14069153,0.30042285,0.4929646
536859842,0.14201517,0.29125968,0.48573023
536883754,0.14863344,0.29240507,0.48693594
536907771,0.14598614,0.30271363,0.47246715
536932198,0.15392806,0.2878235,0.482113
536955815,0.15922268,0.30271363,0.47970155
536980471,0.14995709,0.29125968,0.4772901
537003800,0.15525171,0.29584125,0.482113
537027782,0.1526044,0.30156824,0.4784958
537051814,0.15525171,0.30500442,0.482113
537076577,0.14863344,0.30385903,0.482113
537099840,0.14466248,0.29240507,0.48573023
537123797,0.14333883,0.29927745,0.4772901
537147863,0.14863344,0.2866781,0.47246715
537172745,0.1526044,0.29011428,0.4784958
537196335,0.1473098,0.29927745,0.48573023
537220522,0.1526044,0.29698664,0.47608435
537243905,0.14069153,0.29240507,0.482113
537267955,0.14598614,0.29584125,0.48090726
537292948,0.13804421,0.29584125,0.4893474
537316348,0.1526044,0.29469585,0.4893474
537340322,0.14598614,0.29927745,0.482113
537364005,0.16054633,0.29011428,0.47608435
537387929,0.14863344,0.2832419,0.4772901
537412383,0.1526044,0.29355046,0.4736729
537436788,0.15922268,0.29813206,0.47246715
537459914,0.14333883,0.2889689,0.4893474
537483853,0.14069153,0.2878235,0.47970155
537508182,0.13672055,0.28553268,0.4893474
537532399,0.13804421,0.29011428,0.49537602
537555747,0.14466248,0.29240507,0.49899322
537579873,0.14863344,0.2866781,0.4881417
537604196,0.14995709,0.2878235,0.47126144
537628180,0.15128075,0.2866781,0.49175888
537651956,0.15128075,0.29125968,0.48090726
537675927,0.14201517,0.29469585,0.4881417
537699842,0.14863344,0.29125968,0.4784958
537723885,0.13804421,0.2889689,0.49175888
537747932,0.1473098,0.29240507,0.49055314
537772198,0.1473098,0.2889689,0.48090726
537795927,0.15128075,0.29125968,0.4736729
537819762,0.14995709,0.2832419,0.482113
537844634,0.15392806,0.29355046,0.4845245
537868445,0.15657535,0.29125968,0.48693594
537892468,0.14333883,0.29355046,0.4784958
537916126,0.14863344,0.2878235,0.49417034
537940201,0.14069153,0.29011428,0.49417034
537964191,0.14201517,0.2889689,0.4881417
537988691,0.1473098,0.2889689,0.4784958
538012817,0.14598614,0.27980572,0.48693594
538036643,0.1526044,0.2832419,0.4881417
538060211,0.14466248,0.2878235,0.48331875
538084114,0.14863344,0.2832419,0.48573023
538107765,0.14333883,0.2889689,0.48693594
538131971,0.14598614,0.29240507,0.47970155
538155994,0.14333883,0.29125968,0.4929646
538179773,0.14466248,0.29125968,0.49055314
538203715,0.15392806,0.29011428,0.482113
538227789,0.15525171,0.29011428,0.49175888
538253420,0.14333883,0.2809511,0.47970155
538275997,0.1473098,0.28553268,0.4881417
538299912,0.15128075,0.2866781,0.48573023
538323824,0.13936786,0.29125968,0.49537602
538347875,0.13804421,0.29011428,0.4881417
538372951,0.13936786,0.29240507,0.49899322
538396249,0.14069153,0.29584125,0.4893474
538420437,0.1526044,0.2878235,0.48693594
538444439,0.14863344,0.2889689,0.48331875
538467972,0.15525171,0.2820965,0.49055314
538492800,0.15789902,0.29011428,0.47126144
538516388,0.14598614,0.28553268,0.4881417
538540439,0.14069153,0.2878235,0.48573023
538563833,0.13672055,0.2843873,0.48573023
538587881,0.13804421,0.2866781,0.49537602
538612434,0.1473098,0.29584125,0.4893474
538636616,0.1526044,0.29125968,0.4784958
538660439,0.14863344,0.29240507,0.4772901
538683975,0.14863344,0.29125968,0.49175888
538707975,0.14995709,0.29011428,0.482113
538732691,0.15525171,0.29125968,0.48573023
538756293,0.1473098,0.29584125,0.48573023
538780442,0.1353969,0.29125968,0.48693594
538804453,0.13142595,0.29240507,0.48693594
538828614,0.13936786,0.29927745,0.4845245
538852484,0.14466248,0.29240507,0.48331875
538876182,0.14995709,0.2878235,0.48090726
538900443,0.14863344,0.29355046,0.4736729
538923936,0.15128075,0.29927745,0.46402705
538947948,0.15789902,0.29927745,0.4736729
538973226,0.13936786,0.30042285,0.48573023
538995988,0.14863344,0.30042285,0.4748786
539020009,0.13407324,0.29927745,0.482113
539044815,0.14995709,0.30156824,0.4748786
539072654,0.16451728,0.29698664,0.4736729
539095773,0.16584094,0.29927745,0.47608435
539119390,0.14995709,0.2889689,0.4700557
539139838,0.16054633,0.29813206,0.47126144
539164044,0.1526044,0.3061498,0.48331875
539187967,0.14863344,0.30271363,0.4736729
539212389,0.14598614,0.3072952,0.48573023
539236148,0.13936786,0.29584125,0.4881417
539259779,0.13672055,0.29240507,0.48573023
539283556,0.14863344,0.29125968,0.4772901
539307602,0.16054633,0.29927745,0.48331875
539331995,0.15789902,0.30271363,0.4772901
539355723,0.14466248,0.29240507,0.4736729
539380179,0.14069153,0.29927745,0.49417034
539403732,0.14863344,0.29698664,0.47970155
539427777,0.14863344,0.29927745,0.47608435
539452362,0.14466248,0.29355046,0.48573023
539476172,0.14201517,0.29469585,0.4881417
539499782,0.16319364,0.29584125,0.4772901
539523789,0.15789902,0.30042285,0.47246715
539548336,0.15128075,0.29584125,0.47126144
539575061,0.15128075,0.29698664,0.48693594
539599826,0.14466248,0.29469585,0.48693594
539623561,0.14466248,0.29927745,0.482113
539647597,0.14995709,0.30271363,0.48331875
539671847,0.1473098,0.30385903,0.4881417
539695520,0.14995709,0.29584125,0.47970155
539719121,0.16186999,0.30385903,0.47246715
539743102,0.15128075,0.30042285,0.4664385
539767123,0.15392806,0.29698664,0.47246715
539792147,0.16054633,0.29584125,0.47608435
539815079,0.14333883,0.3061498,0.4784958
539839522,0.15128075,0.29584125,0.47970155
539863898,0.14995709,0.30385903,0.48331875
539884547,0.13936786,0.29698664,0.4748786
539906802,0.15789902,0.30271363,0.4700557
539930467,0.15128075,0.30385903,0.4664385
539956904,0.15657535,0.29584125,0.46884996
539981112,0.16054633,0.30844063,0.47246715
540004438,0.15922268,0.29698664,0.4748786
540028464,0.14598614,0.30156824,0.4929646
540053238,0.14201517,0.29584125,0.47970155
540077080,0.1473098,0.29584125,0.47246715
540100761,0.1526044,0.29698664,0.48090726
540124993,0.14995709,0.29240507,0.47246715
540148654,0.14995709,0.29011428,0.47608435
540173929,0.15525171,0.29469585,0.4784958
540196832,0.15392806,0.29240507,0.4772901
540221444,0.15392806,0.29584125,0.46884996
540244679,0.14995709,0.29355046,0.4881417
540268565,0.14333883,0.29584125,0.49055314
540292967,0.1473098,0.30385903,0.482113
540316607,0.15128075,0.30156824,0.4748786
540340657,0.16319364,0.29927745,0.4700557
540364610,0.15657535,0.29584125,0.47970155
540389109,0.15789902,0.29584125,0.482113
540413563,0.15789902,0.29927745,0.4628213
540437908,0.1473098,0.29240507,0.4736729
540461172,0.14466248,0.29813206,0.48331875
540485281,0.14598614,0.31187683,0.47970155
540508721,0.14598614,0.3072952,0.4845245
540533105,0.14995709,0.30156824,0.4700557
540556743,0.15789902,0.29927745,0.4700557
540580677,0.15128075,0.29698664,0.4772901
540604740,0.1526044,0.30271363,0.4664385
540628728,0.15128075,0.30042285,0.46402705
540652985,0.14995709,0.30042285,0.4893474
540677378,0.14201517,0.30271363,0.482113
540700995,0.14995709,0.31302223,0.4845245
540724693,0.14995709,0.30271363,0.4736729
540748637,0.14598614,0.29813206,0.47608435
540773491,0.1526044,0.30271363,0.46764424
540796803,0.16054633,0.30385903,0.47126144
540821478,0.15657535,0.30500442,0.4784958
540845517,0.15392806,0.29584125,0.47126144
540868728,0.15525171,0.30844063,0.47246715
540890987,0.14333883,0.30500442,0.4784958
540916506,0.15789902,0.31416762,0.4845245
540940691,0.14069153,0.30156824,0.47970155
540964798,0.15789902,0.30500442,0.4652328
540989521,0.15392806,0.29813206,0.4736729
541013817,0.16054633,0.30042285,0.4772901
541038198,0.14333883,0.29125968,0.48331875
541061440,0.1473098,0.2878235,0.48331875
541085147,0.14598614,0.29125968,0.49417034
541109161,0.13936786,0.29469585,0.48573023
541133497,0.13804421,0.29584125,0.48693594
541156629,0.1327496,0.2878235,0.49055314
541183869,0.14598614,0.2866781,0.4845245
541207905,0.14333883,0.2843873,0.4845245
541232655,0.14333883,0.2878235,0.4929646
541256019,0.14995709,0.29698664,0.482113
541277173,0.14863344,0.29011428,0.4736729
541300846,0.13936786,0.2866781,0.49537602
541324757,0.14069153,0.2878235,0.4893474
541348758,0.13672055,0.29240507,0.4881417
541373366,0.13142595,0.2832419,0.49055314
541396499,0.14333883,0.29698664,0.49175888
541420460,0.14333883,0.2843873,0.4929646
541445961,0.14201517,0.2832419,0.4845245
541468826,0.1473098,0.29469585,0.47246715
541491052,0.14863344,0.29355046,0.482113
541516552,0.14333883,0.29469585,0.4845245
541540684,0.14598614,0.29813206,0.49055314
541564687,0.13804421,0.29355046,0.49175888
541586829,0.13672055,0.29240507,0.48573023
541611103,0.13672055,0.29125968,0.49175888
541637613,0.1526044,0.29355046,0.4881417
541660762,0.14466248,0.29698664,0.47608435
541684803,0.15128075,0.29813206,0.482113
541708635,0.14466248,0.29469585,0.48090726
541733129,0.14201517,0.29927745,0.47608435
541756718,0.14466248,0.3061498,0.4845245
541780581,0.14466248,0.29355046,0.48693594
541805098,0.14333883,0.29698664,0.4845245
541826855,0.1526044,0.29240507,0.47970155
541852856,0.1473098,0.29125968,0.4845245
541876944,0.14598614,0.29240507,0.47608435
541900972,0.14863344,0.29240507,0.47126144
541924687,0.13142595,0.29125968,0.4845245
541948572,0.13936786,0.2889689,0.4845245
541973982,0.13672055,0.29469585,0.49175888
541996553,0.14466248,0.29698664,0.48693594
542020836,0.14069153,0.29469585,0.4845245
542045541,0.14201517,0.29125968,0.47608435
542069437,0.14863344,0.29584125,0.4736729
542090961,0.15128075,0.29927745,0.47608435
542116672,0.14598614,0.29011428,0.48331875
542140657,0.13672055,0.29584125,0.482113
542164621,0.13672055,0.29927745,0.4772901
542188681,0.14333883,0.30500442,0.47608435
542213145,0.1473098,0.30042285,0.4784958
542237447,0.13804421,0.30156824,0.4881417
542261101,0.1473098,0.29240507,0.47970155
542284678,0.15657535,0.29584125,0.4784958
542308810,0.14201517,0.29355046,0.4736729
542333300,0.14995709,0.29927745,0.4628213
542357014,0.14995709,0.30844063,0.4772901
542380529,0.14466248,0.30042285,0.49175888
542404685,0.14598614,0.3061498,0.4784958
542428636,0.13672055,0.29813206,0.47970155
542453011,0.14333883,0.3061498,0.48090726
542476762,0.15525171,0.30156824,0.4784958
542500659,0.1526044,0.29125968,0.4784958
542524725,0.1526044,0.30042285,0.4748786
542548690,0.14995709,0.29469585,0.4700557
542573709,0.14863344,0.30385903,0.48090726
542596745,0.14069153,0.30042285,0.49055314
542620737,0.13407324,0.30385903,0.48573023
542646028,0.14598614,0.30385903,0.4748786
542668934,0.15922268,0.30385903,0.47608435
542693179,0.14466248,0.29698664,0.47608435
542716762,0.15789902,0.30042285,0.47608435
542741437,0.14466248,0.29355046,0.482113
542764655,0.1473098,0.29240507,0.4845245
542788647,0.14598614,0.30271363,0.48331875
542813201,0.13672055,0.29698664,0.4845245
542837470,0.13672055,0.30156824,0.4748786
542860584,0.14069153,0.30156824,0.48573023
542884638,0.14598614,0.29927745,0.4700557
542906436,0.14466248,0.29011428,0.4784958
542933564,0.14201517,0.29355046,0.47608435
542956655,0.14466248,0.29813206,0.48331875
542981712,0.1526044,0.30042285,0.4736729
543005490,0.14069153,0.29355046,0.49175888
543029468,0.14598614,0.30385903,0.4845245
543053799,0.13407324,0.2878235,0.48573023
543077570,0.13936786,0.29698664,0.47970155
543101759,0.13936786,0.2889689,0.48090726
543125540,0.14598614,0.29125968,0.48331875
543149577,0.13936786,0.29125968,0.47970155
543174620,0.14995709,0.29355046,0.4664385
543197783,0.15128075,0.29469585,0.47246715
543221536,0.1353969,0.30042285,0.47970155
543245951,0.13672055,0.29125968,0.48573023
543270100,0.1353969,0.29469585,0.48693594
543293458,0.14466248,0.30271363,0.48331875
543317549,0.15128075,0.2889689,0.48331875
543341710,0.15128075,0.29240507,0.46884996
543365545,0.15789902,0.30156824,0.47970155
543389377,0.1473098,0.30042285,0.46764424
543413492,0.14598614,0.29698664,0.47608435
543437458,0.1327496,0.29125968,0.482113
543461942,0.1327496,0.29011428,0.48331875
543485817,0.13804421,0.30156824,0.4772901
543509422,0.14466248,0.29927745,0.4845245
543533658,0.15392806,0.29927745,0.47970155
543557471,0.15657535,0.30271363,0.4784958
543581478,0.15128075,0.29813206,0.4784958
543605459,0.15657535,0.29125968,0.48331875
543629437,0.14995709,0.29355046,0.48573023
543653324,0.14466248,0.30042285,0.4845245
543677339,0.14598614,0.29011428,0.4881417
543701474,0.14333883,0.30042285,0.48573023
543725816,0.14201517,0.29469585,0.4881417
543749445,0.1473098,0.29584125,0.4845245
543773543,0.15392806,0.29011428,0.4748786
543797930,0.15392806,0.29355046,0.4772901
543821414,0.14466248,0.29011428,0.48090726
543845435,0.14598614,0.2889689,0.4929646
543869500,0.1473098,0.30271363,0.4881417
543893554,0.13407324,0.2878235,0.4845245
543917450,0.1327496,0.29240507,0.4893474
543941464,0.13936786,0.29584125,0.49055314
543965534,0.14995709,0.29355046,0.47246715
543989534,0.1473098,0.2889689,0.4748786
544014029,0.14201517,0.29011428,0.4881417
544039109,0.14069153,0.2843873,0.47970155
544062199,0.15128075,0.2889689,0.4736729
544085545,0.15128075,0.29698664,0.4845245
544110204,0.14069153,0.29469585,0.4881417
544134361,0.14201517,0.29584125,0.4893474
544157589,0.13010229,0.2878235,0.48573023
544181626,0.15128075,0.29011428,0.4700557
544205444,0.1353969,0.29011428,0.4772901
544229416,0.14333883,0.29240507,0.48090726
544254361,0.14863344,0.29240507,0.482113
544277721,0.14863344,0.29698664,0.4784958
544301498,0.14863344,0.30042285,0.49055314
544325387,0.14863344,0.30500442,0.4845245
544349485,0.14201517,0.30271363,0.4748786
544374384,0.14598614,0.3061498,0.4881417
544397439,0.15128075,0.29927745,0.4748786
544421595,0.1473098,0.30156824,0.49055314
544446110,0.14466248,0.29355046,0.4784958
544469913,0.14995709,0.29698664,0.4784958
544493961,0.14598614,0.29011428,0.4845245
544517373,0.13142595,0.29355046,0.4772901
544541496,0.14333883,0.29813206,0.4881417
544565472,0.13936786,0.29698664,0.4977875
544589750,0.14333883,0.29355046,0.4772901
544613372,0.14995709,0.29927745,0.4772901
544633439,0.14995709,0.29011428,0.4881417
544656780,0.15789902,0.29125968,0.47970155
544680729,0.14995709,0.29240507,0.48331875
544704924,0.14069153,0.29469585,0.4893474
544729514,0.13672055,0.29698664,0.4881417
544753447,0.13010229,0.2866781,0.4893474
544776783,0.13936786,0.30042285,0.48331875
544801080,0.13142595,0.29125968,0.48573023
544824762,0.14333883,0.2878235,0.48573023
544848780,0.14863344,0.29813206,0.47246715
544872680,0.14069153,0.29125968,0.48573023
544896809,0.13672055,0.2889689,0.482113
544920970,0.14333883,0.29355046,0.4736729
544941449,0.13672055,0.30385903,0.49537602
544965095,0.1327496,0.29813206,0.49055314
544989093,0.14466248,0.30271363,0.49055314
545013996,0.14466248,0.29584125,0.4881417
545038163,0.14466248,0.2889689,0.482113
545061759,0.1473098,0.2878235,0.4893474
545085256,0.13804421,0.2832419,0.48693594
545109526,0.14863344,0.29125968,0.4784958
545133976,0.1353969,0.28553268,0.4845245
545157510,0.13936786,0.29355046,0.48693594
545181419,0.13804421,0.2889689,0.49417034
545205328,0.13407324,0.29240507,0.4929646
545230321,0.14201517,0.29125968,0.48693594
545253767,0.13672055,0.2832419,0.4881417
545277556,0.13672055,0.29011428,0.4772901
545301372,0.1473098,0.2889689,0.48090726
545325296,0.1353969,0.2820965,0.4845245
545349363,0.14201517,0.2889689,0.4845245
545374025,0.1327496,0.2843873,0.49537602
545397927,0.13142595,0.29125968,0.4845245
545421986,0.13804421,0.29355046,0.48693594
545445407,0.13672055,0.29125968,0.4977875
545469354,0.1526044,0.2866781,0.48331875
545494041,0.1473098,0.2832419,0.4736729
545517261,0.15128075,0.2786603,0.47970155
545541441,0.14333883,0.2809511,0.4881417
545565564,0.14201517,0.29125968,0.4845245
545589553,0.14598614,0.2878235,0.482113
545613458,0.14201517,0.29011428,0.49417034
545637308,0.1353969,0.2878235,0.49417034
545661368,0.13804421,0.2878235,0.48331875
545685368,0.14201517,0.2786603,0.48573023
545709766,0.1473098,0.2820965,0.49417034
545733386,0.14466248,0.2866781,0.48693594
545758537,0.14598614,0.2878235,0.4845245
545781721,0.13407324,0.2866781,0.50140476
545805439,0.14069153,0.2878235,0.49417034
545829434,0.13936786,0.2878235,0.4929646
545853391,0.14069153,0.29125968,0.49055314
545873564,0.13936786,0.2786603,0.482113
545897008,0.14201517,0.2878235,0.48693594
545920940,0.14598614,0.29011428,0.4845245
545945189,0.13804421,0.27980572,0.48693594
545968938,0.13804421,0.2843873,0.4845245
545992728,0.13804421,0.29240507,0.49658176
546016769,0.14201517,0.29813206,0.4929646
546041257,0.13936786,0.2866781,0.4929646
546063582,0.14598614,0.2889689,0.4784958
546087439,0.15128075,0.29125968,0.49055314
546114626,0.15525171,0.29011428,0.4893474
546138498,0.15128075,0.28553268,0.4772901
546162317,0.14466248,0.2832419,0.48090726
546185975,0.15525171,0.28553268,0.4845245
546210141,0.14598614,0.29584125,0.48331875
546233892,0.1473098,0.2889689,0.47970155
546259508,0.13407324,0.2889689,0.4845245
546282259,0.14598614,0.29698664,0.4736729
546306159,0.15922268,0.29927745,0.4772901
546330251,0.15657535,0.2878235,0.48573023
546354152,0.14333883,0.2878235,0.48573023
546378614,0.14863344,0.2843873,0.482113
546402300,0.1526044,0.29011428,0.482113
546426233,0.1473098,0.29813206,0.4893474
546450874,0.14995709,0.29698664,0.48573023
546474797,0.14466248,0.29698664,0.47608435
546498230,0.15128075,0.30156824,0.47970155
546522459,0.14598614,0.29240507,0.4748786
546546258,0.1473098,0.29240507,0.482113
546570987,0.15657535,0.29469585,0.47608435
546594288,0.1526044,0.30042285,0.4784958
546618388,0.15789902,0.29698664,0.47970155
546643214,0.13936786,0.30271363,0.4845245
546667518,0.1473098,0.29927745,0.48090726
546690430,0.15525171,0.30156824,0.4845245
546714299,0.14598614,0.29698664,0.47126144
546738524,0.16186999,0.30385903,0.47126144
546762555,0.1526044,0.29813206,0.4784958
546786299,0.14863344,0.29927745,0.4772901
546811016,0.15657535,0.29469585,0.47246715
546835076,0.13936786,0.29011428,0.48573023
546858769,0.14863344,0.29698664,0.4893474
546882590,0.1526044,0.30385903,0.48573023
546906250,0.14863344,0.30385903,0.48573023
546930932,0.13804421,0.29698664,0.48331875
546954178,0.14333883,0.29125968,0.4845245
546978801,0.14863344,0.30271363,0.4881417
547002348,0.14466248,0.29355046,0.48331875
547026156,0.1473098,0.29584125,0.48693594
547050834,0.14466248,0.29011428,0.48573023
547075035,0.13804421,0.29125968,0.4893474
547098216,0.14333883,0.29355046,0.49175888
547122383,0.1473098,0.29125968,0.49537602
547146207,0.14995709,0.29240507,0.4772901
547170302,0.13936786,0.28553268,0.48331875
547195058,0.14333883,0.2878235,0.4845245
547218187,0.14466248,0.2878235,0.48331875
547242241,0.14598614,0.29927745,0.48693594
547266305,0.14598614,0.2889689,0.49055314
547290547,0.14333883,0.29469585,0.48693594
547314177,0.14995709,0.29927745,0.47970155
547338328,0.14466248,0.29240507,0.49175888
547362833,0.14598614,0.2878235,0.48573023
547386762,0.1473098,0.29355046,0.47608435
547411056,0.14995709,0.30042285,0.4784958
547434189,0.13936786,0.2878235,0.4881417
547458267,0.1473098,0.29240507,0.48331875
547479542,0.14863344,0.29927745,0.4748786
547506207,0.14333883,0.2878235,0.49055314
547530809,0.14333883,0.2889689,0.49055314
547554340,0.13672055,0.29240507,0.49055314
547578224,0.13804421,0.29125968,0.48331875
547602298,0.14598614,0.29584125,0.48331875
547626238,0.13936786,0.29240507,0.48693594
547650714,0.1526044,0.30156824,0.482113
547674773,0.14069153,0.2889689,0.49175888
547698373,0.14863344,0.29355046,0.48573023
547722740,0.14995709,0.29698664,0.4845245
547746264,0.14598614,0.29813206,0.482113
547770922,0.14863344,0.29927745,0.48331875
547794164,0.15392806,0.30042285,0.48573023
547818249,0.14466248,0.29355046,0.48573023
547843372,0.14863344,0.29698664,0.482113
547867441,0.15525171,0.30156824,0.48693594
547891109,0.15128075,0.29813206,0.49175888
547914367,0.15657535,0.29698664,0.4893474
547938348,0.13804421,0.30271363,0.47608435
547962545,0.14995709,0.2889689,0.4893474
547986396,0.14333883,0.29125968,0.48090726
548010283,0.13936786,0.30385903,0.47970155
548034279,0.14995709,0.29813206,0.47970155
548058346,0.14333883,0.29927745,0.48331875
548082377,0.13936786,0.29469585,0.482113
548106280,0.15392806,0.29355046,0.48090726
548131341,0.15789902,0.29698664,0.4784958
548154792,0.14598614,0.29584125,0.4772901
548178357,0.14598614,0.30042285,0.4772901
548202465,0.14333883,0.29927745,0.49055314
548226309,0.14069153,0.29240507,0.482113
548251865,0.1473098,0.29125968,0.48573023
548275011,0.14201517,0.29698664,0.4881417
548298514,0.14995709,0.30042285,0.4881417
548322213,0.13804421,0.28553268,0.482113
548346323,0.13936786,0.29240507,0.4845245
548370456,0.14201517,0.2878235,0.4881417
548394271,0.1473098,0.29011428,0.49055314
548418240,0.14863344,0.29698664,0.48090726
548442543,0.14598614,0.28553268,0.49055314
548466159,0.1526044,0.29355046,0.48573023
548490884,0.15128075,0.29240507,0.48573023
548514236,0.1473098,0.29469585,0.4784958
548538183,0.14863344,0.2866781,0.4893474
