timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
564586878,-0.1183359,-0.12849596,-1.010765,0.0,0.86981803,-0.08266374,-0.027509406,-0.48561978,0.39874062,1.0,1,0,0,0,0,0,0
564686373,-0.123384334,-0.12414942,-1.010765,0.0,0.86979115,-0.083818406,-0.024385227,-0.48563692,0.3985254,1.0,1,0,0,0,0,0,0
564788364,-0.12823798,-0.12257354,-1.010765,0.0,0.8696519,-0.08555173,-0.02251839,-0.48567405,0.4014858,1.0,1,0,0,0,0,0,0
564890706,-0.12736037,-0.11541081,-1.010765,0.0,0.86998546,-0.083454676,-0.019603167,-0.48556796,0.39967892,1.0,1,0,0,0,0,0,0
564990551,-0.13637847,-0.11152075,-1.010765,0.0,0.8697607,-0.08644522,-0.015714694,-0.4855889,0.40480465,1.0,1,0,0,0,0,0,0
565094915,-0.119952455,-0.10987291,-1.010765,0.0,0.87050503,-0.07890386,-0.018982412,-0.48542237,0.4113236,1.0,1,0,0,0,0,0,0
565195540,-0.12808613,-0.10266011,-1.010765,0.0,0.87045574,-0.08071415,-0.013857552,-0.48538643,0.4137995,1.0,1,0,0,0,0,0,0
565294694,-0.128479,-0.09874831,-1.010765,0.0,0.8705866,-0.07994689,-0.012053446,-0.48532692,0.41647115,1.0,1,0,0,0,0,0,0
565396207,-0.1318267,-0.093345664,-1.010765,0.0,0.87065077,-0.080108,-0.008881154,-0.48525363,0.41947943,1.0,1,0,0,0,0,0,0
565498744,-0.12778333,-0.09363446,-1.010765,0.0,0.8708006,-0.07841697,-0.00998832,-0.48523942,0.41949064,1.0,1,0,0,0,0,0,0
565603876,-0.12781535,-0.09054809,-1.010765,0.0,0.87090904,-0.07769008,-0.008632275,-0.4851878,0.42095673,1.0,1,0,0,0,0,0,0
565706543,-0.13741885,-0.08792834,-1.010765,0.0,0.8706205,-0.08124252,-0.005158205,-0.48517326,0.41783395,1.0,1,0,0,0,0,0,0
565806211,-0.14002737,-0.0822669,-1.010765,0.0,0.87071466,-0.081019446,-0.0020527856,-0.48506466,0.41618344,1.0,1,0,0,0,0,0,0
565911019,-0.13252689,-0.08668141,-1.010765,0.0,0.8708603,-0.07881343,-0.005800234,-0.48513627,0.41901413,1.0,1,0,0,0,0,0,0
566011549,-0.13505723,-0.08235359,-1.010765,0.0,0.8709103,-0.07887624,-0.0032960686,-0.48505974,0.42195427,1.0,1,0,0,0,0,0,0
566111111,-0.13867722,-0.07785195,-1.010765,0.0,0.8709202,-0.07937169,-0.00045195207,-0.48497212,0.4240832,1.0,1,0,0,0,0,0,0
566214524,-0.13363679,-0.07836265,-1.010765,0.0,0.87110054,-0.07729921,-0.0018972667,-0.48497945,0.42020443,1.0,1,0,0,0,0,0,0
566315566,-0.14025542,-0.07737593,-1.010765,0.0,0.87087345,-0.07994462,0.000138645,-0.48496217,0.41631722,1.0,1,0,0,0,0,0,0
566415049,-0.13379334,-0.07793202,-1.010765,0.0,0.8711088,-0.077263944,-0.0016711977,-0.48497108,0.42045322,1.0,1,0,0,0,0,0,0
566519071,-0.13668358,-0.071850985,-1.010765,0.0,0.87119603,-0.077061966,0.0016857657,-0.48484653,0.42444873,1.0,1,0,0,0,0,0,0
566619614,-0.13779838,-0.07577411,-1.010765,0.0,0.8710244,-0.07848997,0.0002424942,-0.48492855,0.4200831,1.0,1,0,0,0,0,0,0
566719036,-0.1374421,-0.07815382,-1.010765,0.0,0.8709589,-0.07890632,-0.00088330114,-0.48497796,0.41132194,1.0,1,0,0,0,0,0,0
566823092,-0.15024345,-0.07900669,-1.010765,0.0,0.870406,-0.084684,0.0018484872,-0.48499352,0.39676586,1.0,1,0,0,0,0,0,0
566923665,-0.15093865,-0.08296344,-1.010765,0.0,0.8702344,-0.08593556,0.00028943273,-0.48508462,0.3947703,1.0,1,0,0,0,0,0,0
567023052,-0.1543606,-0.08261424,-1.010765,0.0,0.8700989,-0.087340675,0.0012718601,-0.48507515,0.39227057,1.0,1,0,0,0,0,0,0
567127070,-0.15093103,-0.08183151,-1.010765,0.0,0.8702757,-0.0856608,0.0007818235,-0.48505858,0.39683726,1.0,1,0,0,0,0,0,0
567227439,-0.15066837,-0.07931878,-1.010765,0.0,0.8703768,-0.084943816,0.001815265,-0.48500046,0.39790338,1.0,1,0,0,0,0,0,0
567331985,-0.1467673,-0.07269598,-1.010765,0.0,0.87076813,-0.08165629,0.0037612715,-0.48485157,0.4084611,1.0,1,0,0,0,0,0,0
567435836,-0.130733,-0.072450206,-1.010765,0.0,0.87140256,-0.07461359,-1.8570821e-05,-0.48486122,0.4167341,1.0,1,0,0,0,0,0,0
567535038,-0.13187224,-0.067473955,-1.010765,0.0,0.8715152,-0.073913716,0.0024314157,-0.48475978,0.4197333,1.0,1,0,0,0,0,0,0
567635938,-0.13789545,-0.060054313,-1.010765,0.0,0.8715156,-0.07475425,0.0071319393,-0.48458397,0.42307812,1.0,1,0,0,0,0,0,0
567739950,-0.12936945,-0.06092222,-1.010765,0.0,0.87180126,-0.07124714,0.004686956,-0.48462808,0.42924976,1.0,1,0,0,0,0,0,0
567839120,-0.12756938,-0.0589962,-1.010765,0.0,0.87191993,-0.069998994,0.005092193,-0.4845924,0.42990574,1.0,1,0,0,0,0,0,0
567943106,-0.12733562,-0.062690146,-1.010765,0.0,0.8718222,-0.07078592,0.0034217616,-0.48466852,0.42431208,1.0,1,0,0,0,0,0,0
568044421,-0.12823632,-0.063698664,-1.010765,0.0,0.8717607,-0.07142116,0.0031994435,-0.4846876,0.41884565,1.0,1,0,0,0,0,0,0
568143214,-0.1352561,-0.06536019,-1.010765,0.0,0.8714541,-0.07487999,0.004174879,-0.48470947,0.41188455,1.0,1,0,0,0,0,0,0
568247433,-0.14014491,-0.06911817,-1.010765,0.0,0.87114966,-0.07791304,0.0037184132,-0.4847824,0.39920363,1.0,1,0,0,0,0,0,0
568347314,-0.1378403,-0.071144536,-1.010765,0.0,0.8711741,-0.077396065,0.002274733,-0.48483017,0.3971379,1.0,1,0,0,0,0,0,0
568451951,-0.14780937,-0.06960339,-1.010765,0.0,0.8708287,-0.08136743,0.005364306,-0.48477626,0.39366534,1.0,1,0,0,0,0,0,0
568551955,-0.13928281,-0.06793246,-1.010765,0.0,0.8712209,-0.07725258,0.004027309,-0.48475763,0.39640778,1.0,1,0,0,0,0,0,0
568652403,-0.1365071,-0.06656777,-1.010765,0.0,0.8713697,-0.07571537,0.003950608,-0.48473328,0.4023354,1.0,1,0,0,0,0,0,0
568755362,-0.12819108,-0.061904434,-1.010765,0.0,0.8718147,-0.0709698,0.003972326,-0.48465103,0.41341418,1.0,1,0,0,0,0,0,0
568855061,-0.12964854,-0.058061507,-1.010765,0.0,0.8718733,-0.07068048,0.0060042865,-0.48456696,0.418867,1.0,1,0,0,0,0,0,0
568955641,-0.13673697,-0.050853282,-1.010765,0.0,0.8718221,-0.0720358,0.010869919,-0.48437467,0.41830847,1.0,1,0,0,0,0,0,0
569059904,-0.12634267,-0.048900314,-1.010765,0.0,0.8722359,-0.067033544,0.009205607,-0.4843825,0.42356193,1.0,1,0,0,0,0,0,0
569160623,-0.13334723,-0.052685305,-1.010765,0.0,0.8718928,-0.07099904,0.009248734,-0.48443434,0.41769522,1.0,1,0,0,0,0,0,0
569259940,-0.1378062,-0.05371718,-1.010765,0.0,0.8717031,-0.073191024,0.009878089,-0.48443696,0.40662253,1.0,1,0,0,0,0,0,0
569363878,-0.14153267,-0.059315722,-1.010765,0.0,0.8714004,-0.076161504,0.008335754,-0.48455265,0.39360067,1.0,1,0,0,0,0,0,0
569464474,-0.15312271,-0.05785847,-1.010765,0.0,0.87099004,-0.080859825,0.01177978,-0.48445767,0.3871257,1.0,1,0,0,0,0,0,0
569563878,-0.15970993,-0.05723333,-1.010765,0.0,0.8707389,-0.08357792,0.013648184,-0.48439887,0.38250858,1.0,1,0,0,0,0,0,0
569667880,-0.15671471,-0.056821927,-1.010765,0.0,0.870876,-0.082174964,0.013102315,-0.48440745,0.38295245,1.0,1,0,0,0,0,0,0
569768562,-0.14413069,-0.063063696,-1.010765,0.0,0.8711854,-0.078194275,0.0073284917,-0.4846317,0.3947058,1.0,1,0,0,0,0,0,0
569873007,-0.13994078,-0.059892546,-1.010765,0.0,0.8714435,-0.07560659,0.007698157,-0.48457256,0.40313423,1.0,1,0,0,0,0,0,0
569973194,-0.14841622,-0.057008278,-1.010765,0.0,0.8712038,-0.078605585,0.011010916,-0.4844624,0.39942163,1.0,1,0,0,0,0,0,0
570073566,-0.1467905,-0.06320696,-1.010765,0.0,0.87107617,-0.079387225,0.007910439,-0.48462504,0.39099497,1.0,1,0,0,0,0,0,0
570176973,-0.13848156,-0.06937223,-1.010765,0.0,0.8712061,-0.07724955,0.003204262,-0.48479092,0.3868233,1.0,1,0,0,0,0,0,0
570280378,-0.1483825,-0.07314479,-1.010765,0.0,0.8706867,-0.08246723,0.0039568557,-0.4848589,0.37412116,1.0,1,0,0,0,0,0,0
570380013,-0.14164852,-0.08142891,-1.010765,0.0,0.87067795,-0.081524104,-0.0012936287,-0.48504847,0.3721339,1.0,1,0,0,0,0,0,0
570480564,-0.15699878,-0.07594749,-1.010765,0.0,0.87022465,-0.08688982,0.004822132,-0.4849082,0.36692467,1.0,1,0,0,0,0,0,0
570579832,-0.14315633,-0.08026945,-1.010765,0.0,0.8706567,-0.08190222,-0.00042158802,-0.48502436,0.3745403,1.0,1,0,0,0,0,0,0
570683920,-0.14246516,-0.076429695,-1.010765,0.0,0.8708167,-0.08067959,0.0010877078,-0.48494107,0.3756598,1.0,1,0,0,0,0,0,0
570784433,-0.13663739,-0.07856586,-1.010765,0.0,0.87097675,-0.078654826,-0.0012584054,-0.48498592,0.38217136,1.0,1,0,0,0,0,0,0
570883836,-0.13331032,-0.07378601,-1.010765,0.0,0.8712629,-0.07605747,2.2740503e-05,-0.48488796,0.38892984,1.0,1,0,0,0,0,0,0
570989143,-0.1229587,-0.072518885,-1.010765,0.0,0.8716839,-0.07124228,-0.0019333041,-0.48485878,0.39885837,1.0,1,0,0,0,0,0,0
571092198,-0.12301289,-0.072349094,-1.010765,0.0,0.8716872,-0.07122507,-0.0018459797,-0.48485577,0.39281213,1.0,1,0,0,0,0,0,0
571193554,-0.12242862,-0.07351389,-1.010765,0.0,0.87167215,-0.07125052,-0.0024965499,-0.484876,0.39205894,1.0,1,0,0,0,0,0,0
571296485,-0.11376599,-0.07578641,-1.010765,0.0,0.87190425,-0.06802111,-0.0055897585,-0.48489672,0.39346966,1.0,1,0,0,0,0,0,0
571396588,-0.11237966,-0.07738449,-1.010765,0.0,0.87190276,-0.06780118,-0.006624232,-0.48491713,0.3912483,1.0,1,0,0,0,0,0,0
571499983,-0.12065306,-0.07420546,-1.010765,0.0,0.8717138,-0.07064297,-0.0032291864,-0.48488572,0.39042786,1.0,1,0,0,0,0,0,0
571600420,-0.118546195,-0.07460982,-1.010765,0.0,0.8717754,-0.06982189,-0.0039166715,-0.4848889,0.39701983,1.0,1,0,0,0,0,0,0
571699849,-0.11681567,-0.07042305,-1.010765,0.0,0.8719609,-0.068060316,-0.002506716,-0.48481506,0.39905855,1.0,1,0,0,0,0,0,0
571803904,-0.1113107,-0.069209,-1.010765,0.0,0.87217975,-0.06536778,-0.003310587,-0.4847871,0.40220073,1.0,1,0,0,0,0,0,0
571904439,-0.10917414,-0.06363443,-1.010765,0.0,0.87240356,-0.063093744,-0.0013921582,-0.48469508,0.41092739,1.0,1,0,0,0,0,0,0
572004821,-0.107382506,-0.058786254,-1.010765,0.0,0.8725875,-0.061144326,0.00029257566,-0.48461562,0.41665006,1.0,1,0,0,0,0,0,0
572109307,-0.1081765,-0.05256048,-1.010765,0.0,0.87272024,-0.059990533,0.0032059366,-0.4845102,0.4253576,1.0,1,0,0,0,0,0,0
572209346,-0.1052208,-0.054039408,-1.010765,0.0,0.872772,-0.059057202,0.0018435016,-0.48453888,0.42654622,1.0,1,0,0,0,0,0,0
572308797,-0.104795665,-0.048254177,-1.010765,0.0,0.8729225,-0.057477012,0.004269088,-0.48444244,0.41742668,1.0,1,0,0,0,0,0,0
572412923,-0.106950074,-0.050629422,-1.010765,0.0,0.8728036,-0.058989897,0.0037528132,-0.484479,0.4074027,1.0,1,0,0,0,0,0,0
572513390,-0.107023224,-0.054729663,-1.010765,0.0,0.8727012,-0.06001009,0.0019784917,-0.48454866,0.39735937,1.0,1,0,0,0,0,0,0
572613135,-0.11475163,-0.04896894,-1.010765,0.0,0.872608,-0.06199392,0.006368229,-0.48442903,0.39269587,1.0,1,0,0,0,0,0,0
572716699,-0.115238935,-0.04647206,-1.010765,0.0,0.8726537,-0.061604783,0.007577337,-0.48437896,0.39959252,1.0,1,0,0,0,0,0,0
572817195,-0.105596274,-0.049367752,-1.010765,0.0,0.87287325,-0.058094926,0.003976306,-0.4844599,0.40790662,1.0,1,0,0,0,0,0,0
572921521,-0.109299116,-0.03947874,-1.010765,0.0,0.8729909,-0.05732644,0.009194999,-0.48426855,0.41511053,1.0,1,0,0,0,0,0,0
573025272,-0.10488969,-0.040641453,-1.010765,0.0,0.8730902,-0.0556821,0.007619132,-0.4843087,0.42442006,1.0,1,0,0,0,0,0,0
573124634,-0.1059459,-0.0371879,-1.010765,0.0,0.8731343,-0.05531006,0.009384265,-0.48424083,0.42573872,1.0,1,0,0,0,0,0,0
573228971,-0.105697244,-0.037558418,-1.010765,0.0,0.8731334,-0.055290893,0.009162124,-0.4842489,0.42198572,1.0,1,0,0,0,0,0,0
573329116,-0.10932648,-0.035874527,-1.010765,0.0,0.87306744,-0.056469,0.010776716,-0.4841987,0.42107505,1.0,1,0,0,0,0,0,0
573429363,-0.11626577,-0.030967161,-1.010765,0.0,0.8729711,-0.058314208,0.014600815,-0.48405346,0.42057663,1.0,1,0,0,0,0,0,0
573533192,-0.09954408,-0.036879472,-1.010765,0.0,0.8733131,-0.05244052,0.00796902,-0.48426306,0.42802402,1.0,1,0,0,0,0,0,0
573633352,-0.10618555,-0.034444734,-1.010765,0.0,0.87318444,-0.05475282,0.010641156,-0.4841879,0.43065298,1.0,1,0,0,0,0,0,0
573733348,-0.10565299,-0.02913615,-1.010765,0.0,0.87330365,-0.05323915,0.012832246,-0.4840885,0.43306574,1.0,1,0,0,0,0,0,0
573836759,-0.10549862,-0.031630754,-1.010765,0.0,0.87325937,-0.05377383,0.011704667,-0.48413783,0.4318775,1.0,1,0,0,0,0,0,0
573937001,-0.10533968,-0.027459389,-1.010765,0.0,0.8733437,-0.052697595,0.013489198,-0.4840576,0.42699292,1.0,1,0,0,0,0,0,0
574042129,-0.110677086,-0.024252728,-1.010765,0.0,0.87326103,-0.054254126,0.016182143,-0.4839523,0.42283866,1.0,1,0,0,0,0,0,0
574145602,-0.11490514,-0.023517663,-1.010765,0.0,0.8731584,-0.055922687,0.017526349,-0.48390076,0.41619086,1.0,1,0,0,0,0,0,0
574248998,-0.11880309,-0.022747032,-1.010765,0.0,0.87306273,-0.057438362,0.01880608,-0.48384777,0.41007945,1.0,1,0,0,0,0,0,0
574349502,-0.12136609,-0.020457346,-1.010765,0.0,0.87303275,-0.058004595,0.020426307,-0.48376846,0.40732908,1.0,1,0,0,0,0,0,0
574453435,-0.11848877,-0.0213043,-1.010765,0.0,0.8730993,-0.05695297,0.019360317,-0.4838172,0.41378272,1.0,1,0,0,0,0,0,0
574553463,-0.1249064,-0.015022002,-1.010765,0.0,0.8730319,-0.058238108,0.023656555,-0.48359486,0.4146138,1.0,1,0,0,0,0,0,0
574657192,-0.11880582,-0.01944081,-1.010765,0.0,0.8731254,-0.056641582,0.020251067,-0.4837703,0.42165536,1.0,1,0,0,0,0,0,0
574761188,-0.12914518,-0.017110366,-1.010765,0.0,0.87286663,-0.060592256,0.023769451,-0.4835985,0.41568428,1.0,1,0,0,0,0,0,0
574860649,-0.12808987,-0.017882774,-1.010765,0.0,0.8728835,-0.060318075,0.023176951,-0.48363093,0.41293818,1.0,1,0,0,0,0,0,0
574964941,-0.12261791,-0.016568353,-1.010765,0.0,0.8730697,-0.057612382,0.022427775,-0.48366004,0.41729918,1.0,1,0,0,0,0,0,0
575065969,-0.123541795,-0.015291025,-1.010765,0.0,0.87306654,-0.05770735,0.023209086,-0.4836176,0.41980392,1.0,1,0,0,0,0,0,0
575165559,-0.1310201,-0.011216382,-1.010765,0.0,0.87292105,-0.059988026,0.02679644,-0.48341724,0.42135534,1.0,1,0,0,0,0,0,0
575265731,-0.12837075,-0.012409981,-1.010765,0.0,0.87297815,-0.05911977,0.025634825,-0.48348406,0.41912508,1.0,1,0,0,0,0,0,0
575370280,-0.11699487,-0.015139074,-1.010765,0.0,0.87325346,-0.054812413,0.021692242,-0.48368734,0.42221454,1.0,1,0,0,0,0,0,0
575470154,-0.11926604,-0.009322898,-1.010765,0.0,0.87329006,-0.054399565,0.024781987,-0.48351938,0.42207342,1.0,1,0,0,0,0,0,0
575570734,-0.12626028,-0.0072395643,-1.010765,0.0,0.8731301,-0.05695015,0.027382508,-0.48337433,0.42186576,1.0,1,0,0,0,0,0,0
575674292,-0.11927514,-0.007715947,-1.010765,0.0,0.873316,-0.054015405,0.025486058,-0.48347902,0.42597693,1.0,1,0,0,0,0,0,0
575774111,-0.12197536,-0.0102866925,-1.010765,0.0,0.8731993,-0.055815265,0.025016032,-0.48350993,0.4248506,1.0,1,0,0,0,0,0,0
575877470,-0.1234481,-0.007951655,-1.010765,0.0,0.8731975,-0.05589437,0.026391836,-0.48343098,0.4224475,1.0,1,0,0,0,0,0,0
575977632,-0.12288995,-0.007701258,-1.010765,0.0,0.8732172,-0.055590205,0.026366271,-0.48343185,0.42300949,1.0,1,0,0,0,0,0,0
576078154,-0.12391435,-0.008774679,-1.010765,0.0,0.87317055,-0.056296684,0.026145108,-0.4834462,0.42057,1.0,1,0,0,0,0,0,0
576181599,-0.11841933,-0.013085126,-1.010765,0.0,0.8732499,-0.054938406,0.022933934,-0.48362213,0.42328885,1.0,1,0,0,0,0,0,0
576282114,-0.119828366,-0.016082147,-1.010765,0.0,0.87315804,-0.05627722,0.02196554,-0.48367915,0.42225218,1.0,1,0,0,0,0,0,0
576385968,-0.12085793,-0.016150292,-1.010765,0.0,0.8731277,-0.056743152,0.022184761,-0.48366943,0.4182884,1.0,1,0,0,0,0,0,0
576490213,-0.120294735,-0.018965572,-1.010765,0.0,0.8730919,-0.057176862,0.020818803,-0.4837437,0.41490594,1.0,1,0,0,0,0,0,0
576589931,-0.118230514,-0.018995423,-1.010765,0.0,0.8731499,-0.056282915,0.020306477,-0.48376563,0.41999292,1.0,1,0,0,0,0,0,0
576693900,-0.10524233,-0.024636474,-1.010765,0.0,0.87339824,-0.051973592,0.014699302,-0.4840022,0.42693424,1.0,1,0,0,0,0,0,0
576794112,-0.10577022,-0.023225088,-1.010765,0.0,0.8734099,-0.05186336,0.015443834,-0.48396975,0.42623615,1.0,1,0,0,0,0,0,0
576893892,-0.11232465,-0.021720488,-1.010765,0.0,0.8732631,-0.05436222,0.017687224,-0.48388374,0.42410752,1.0,1,0,0,0,0,0,0
576997893,-0.1059119,-0.02440218,-1.010765,0.0,0.873385,-0.05220943,0.014963726,-0.4839925,0.42785618,1.0,1,0,0,0,0,0,0
577098237,-0.10738485,-0.025954178,-1.010765,0.0,0.87331766,-0.05322731,0.014641959,-0.4840131,0.42676637,1.0,1,0,0,0,0,0,0
577197429,-0.10719462,-0.025973372,-1.010765,0.0,0.87332237,-0.05314887,0.014587534,-0.48401487,0.42548668,1.0,1,0,0,0,0,0,0
577301531,-0.11705594,-0.024379365,-1.010765,0.0,0.873081,-0.057069607,0.017670263,-0.48390117,0.42086333,1.0,1,0,0,0,0,0,0
577402054,-0.11743518,-0.02298376,-1.010765,0.0,0.87309724,-0.056898348,0.018371725,-0.48386598,0.42316353,1.0,1,0,0,0,0,0,0
577506224,-0.106989086,-0.027614672,-1.010765,0.0,0.873297,-0.053455308,0.013820536,-0.48404947,0.4262266,1.0,1,0,0,0,0,0,0
577610440,-0.11417041,-0.022683153,-1.010765,0.0,0.8731946,-0.05540049,0.01771319,-0.48388863,0.4233909,1.0,1,0,0,0,0,0,0
577711372,-0.12194777,-0.018741947,-1.010765,0.0,0.87304854,-0.057844494,0.021316301,-0.48372093,0.42599407,1.0,1,0,0,0,0,0,0
577811480,-0.11045384,-0.020260662,-1.010765,0.0,0.87333983,-0.053192887,0.017872453,-0.48386848,0.4249877,1.0,1,0,0,0,0,0,0
577915074,-0.10327187,-0.021226523,-1.010765,0.0,0.87350875,-0.05028965,0.015712675,-0.48394892,0.4333752,1.0,1,0,0,0,0,0,0
578018799,-0.0996294,-0.0151921855,-1.010765,0.0,0.8736956,-0.047241043,0.017468534,-0.4838586,0.4451995,1.0,1,0,0,0,0,0,0
578118295,-0.095830664,-0.011807302,-1.010765,0.0,0.873833,-0.044763546,0.01802888,-0.4838255,0.45443794,1.0,1,0,0,0,0,0,0
578222292,-0.091993526,-0.012285013,-1.010765,0.0,0.8739107,-0.04320241,0.016891789,-0.4838681,0.45543146,1.0,1,0,0,0,0,0,0
578322564,-0.086521596,-0.008001244,-1.010765,0.0,0.87407994,-0.039775684,0.017440459,-0.48383677,0.45725873,1.0,1,0,0,0,0,0,0
578422440,-0.094535515,-0.0009327245,-1.010765,0.0,0.8740013,-0.041568916,0.022468187,-0.48362064,0.45677426,1.0,1,0,0,0,0,0,0
578526249,-0.09367239,0.002339739,-1.010765,0.0,0.87405574,-0.0404004,0.023689572,-0.48356298,0.45334664,1.0,1,0,0,0,0,0,0
578627022,-0.08988808,0.00015120563,-1.010765,0.0,0.8741074,-0.039275754,0.021818062,-0.48365024,0.45864832,1.0,1,0,0,0,0,0,0
578731345,-0.0902369,0.005658573,-1.010765,0.0,0.8741572,-0.038096238,0.024309322,-0.48353586,0.45798972,1.0,1,0,0,0,0,0,0
578834716,-0.091202214,0.0049931905,-1.010765,0.0,0.87413216,-0.038679086,0.024251921,-0.4835378,0.45696205,1.0,1,0,0,0,0,0,0
578934211,-0.09459824,0.00688135,-1.010765,0.0,0.87408435,-0.039706644,0.025898006,-0.48345542,0.44955754,1.0,1,0,0,0,0,0,0
579038409,-0.10406243,0.009089248,-1.010765,0.0,0.8739106,-0.043308493,0.029149983,-0.48327512,0.44722095,1.0,1,0,0,0,0,0,0
579138714,-0.09514424,0.0062887454,-1.010765,0.0,0.87406754,-0.040088594,0.025771044,-0.4834612,0.44522882,1.0,1,0,0,0,0,0,0
579238428,-0.09216755,0.0030136046,-1.010765,0.0,0.874093,-0.039579768,0.023620214,-0.48356688,0.44413102,1.0,1,0,0,0,0,0,0
579342318,-0.09706222,0.007816527,-1.010765,0.0,0.8740443,-0.04055729,0.026902212,-0.48340243,0.44421,1.0,1,0,0,0,0,0,0
579442900,-0.096036784,0.004758678,-1.010765,0.0,0.8740336,-0.04084871,0.025318222,-0.48348278,0.442817,1.0,1,0,0,0,0,0,0
579542307,-0.10327228,0.008697658,-1.010765,0.0,0.87392354,-0.043057933,0.028787982,-0.4832959,0.43826956,1.0,1,0,0,0,0,0,0
579646419,-0.09882895,0.0071647023,-1.010765,0.0,0.8740013,-0.04148702,0.027044429,-0.48339328,0.43988252,1.0,1,0,0,0,0,0,0
579747094,-0.104930125,0.0074679507,-1.010765,0.0,0.87387407,-0.044079717,0.028651407,-0.48330128,0.43291366,1.0,1,0,0,0,0,0,0
579852167,-0.09808543,0.004249307,-1.010765,0.0,0.87398577,-0.041867167,0.025590893,-0.48346776,0.43140027,1.0,1,0,0,0,0,0,0
579954830,-0.097988024,0.0020587991,-1.010765,0.0,0.87396336,-0.042354286,0.024610197,-0.48351678,0.43221042,1.0,1,0,0,0,0,0,0
580054267,-0.0981822,0.00049485016,-1.010765,0.0,0.8739411,-0.042817287,0.023973756,-0.4835482,0.43342105,1.0,1,0,0,0,0,0,0
580158333,-0.096535616,0.00045948804,-1.010765,0.0,0.87397563,-0.04210632,0.023560194,-0.48356855,0.43604746,1.0,1,0,0,0,0,0,0
580258558,-0.09226647,0.00083338295,-1.010765,0.0,0.8740676,-0.04015025,0.022691334,-0.4836102,0.44376218,1.0,1,0,0,0,0,0,0
580358382,-0.09089983,0.0006568333,-1.010765,0.0,0.87409294,-0.039595664,0.022283707,-0.48362917,0.44567436,1.0,1,0,0,0,0,0,0
580462342,-0.093452156,0.0047046957,-1.010765,0.0,0.8740851,-0.039732207,0.024669804,-0.4835162,0.4483664,1.0,1,0,0,0,0,0,0
580563022,-0.08854899,0.0012628274,-1.010765,0.0,0.87414527,-0.038421657,0.02198008,-0.48364317,0.44657826,1.0,1,0,0,0,0,0,0
580663419,-0.09668311,0.0017612594,-1.010765,0.0,0.87398744,-0.041856006,0.024164699,-0.48353913,0.44144613,1.0,1,0,0,0,0,0,0
580767697,-0.091025494,0.00301696,-1.010765,0.0,0.87411547,-0.039079815,0.023345547,-0.48358026,0.44449335,1.0,1,0,0,0,0,0,0
580867192,-0.09437362,-0.0011149228,-1.010765,0.0,0.8740025,-0.04154222,0.022349415,-0.48362616,0.43961677,1.0,1,0,0,0,0,0,0
580967528,-0.099093296,0.0042184494,-1.010765,0.0,0.87396425,-0.042315047,0.025821038,-0.4834555,0.437142,1.0,1,0,0,0,0,0,0
581073013,-0.09490742,0.001478908,-1.010765,0.0,0.8740211,-0.041148305,0.023612002,-0.48356634,0.4408086,1.0,1,0,0,0,0,0,0
581176010,-0.10457537,0.008498672,-1.010765,0.0,0.87389314,-0.043675445,0.029015943,-0.48328173,0.43978292,1.0,1,0,0,0,0,0,0
581275055,-0.09495932,0.0042191646,-1.010765,0.0,0.87404984,-0.04050831,0.024821999,-0.48350787,0.44521886,1.0,1,0,0,0,0,0,0
581379371,-0.10382028,0.008056324,-1.010765,0.0,0.8739048,-0.043452483,0.028640237,-0.48330316,0.4429613,1.0,1,0,0,0,0,0,0
581479664,-0.0995995,0.006619781,-1.010765,0.0,0.87397957,-0.04195554,0.026992584,-0.48339516,0.4457083,1.0,1,0,0,0,0,0,0
581583404,-0.105330884,0.006755104,-1.010765,0.0,0.87385726,-0.044427197,0.028436849,-0.48331258,0.4434116,1.0,1,0,0,0,0,0,0
581687845,-0.108218126,0.007456828,-1.010765,0.0,0.87380034,-0.045518994,0.029441057,-0.4832538,0.4438858,1.0,1,0,0,0,0,0,0
581787993,-0.10932624,0.008812736,-1.010765,0.0,0.8737905,-0.04567526,0.030301044,-0.48320365,0.44309583,1.0,1,0,0,0,0,0,0
581891625,-0.10628784,0.007475649,-1.010765,0.0,0.8738441,-0.04467107,0.028982852,-0.4832815,0.44459602,1.0,1,0,0,0,0,0,0
581992606,-0.11040607,0.009733163,-1.010765,0.0,0.87377614,-0.04592445,0.030963931,-0.48316404,0.4399855,1.0,1,0,0,0,0,0,0
582091698,-0.10643961,0.007208002,-1.010765,0.0,0.87383765,-0.044802107,0.028902613,-0.4832858,0.43803728,1.0,1,0,0,0,0,0,0
582195406,-0.113603584,0.008367162,-1.010765,0.0,0.87368554,-0.04765163,0.031139787,-0.48314932,0.42961487,1.0,1,0,0,0,0,0,0
582295624,-0.111842975,0.0080556655,-1.010765,0.0,0.8737235,-0.04695782,0.030578412,-0.48318446,0.42461532,1.0,1,0,0,0,0,0,0
582395699,-0.111659855,0.0071483464,-1.010765,0.0,0.87371707,-0.0470972,0.030137893,-0.4832102,0.4258405,1.0,1,0,0,0,0,0,0
582499070,-0.10969945,0.0062946673,-1.010765,0.0,0.8737527,-0.04644716,0.029291354,-0.4832607,0.42894667,1.0,1,0,0,0,0,0,0
