timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
382980673,61.60929,-109.18853,-11.518621,-1.010765,0.0,-0.19966812,-4.9960127,0.10719338,-0.3073967,-0.4989509,-3.280183,0.0,0.0,0.0
383083899,61.609325,-109.70175,-11.518621,-1.010765,0.0,-0.1992302,-4.996034,0.111248024,-0.26458332,-0.49479002,-3.3824778,0.0,0.0,0.0
383184561,61.60936,-110.196884,-11.518621,-1.010765,0.0,-0.1976387,-4.9960876,0.10398789,-0.30008724,-0.4799744,-3.4612064,0.0,0.0,0.0
383283793,61.60939,-110.690834,-11.518621,-1.010765,0.0,-0.19404984,-4.9962316,0.08610878,-0.3118593,-0.47868207,-3.5402474,0.0,0.0,0.0
383387850,61.609425,-111.203674,-11.518621,-1.010765,0.0,-0.18940353,-4.996408,0.05775948,-0.31617725,-0.46526372,-3.6159062,0.0,0.0,0.0
383488624,61.609455,-111.70217,-11.518621,-1.010765,0.0,-0.18599357,-4.9965363,0.038123704,-0.31086388,-0.45947227,-3.6228719,0.0,0.0,0.0
383587956,61.60949,-112.20358,-11.518621,-1.010765,0.0,-0.182864,-4.9966536,0.030797197,-0.3240138,-0.4464183,-3.526827,0.0,0.0,0.0
383691952,61.609524,-112.7286,-11.518621,-1.010765,0.0,-0.18295746,-4.9966483,0.037549213,-0.28207168,-0.4469884,-3.497879,0.0,0.0,0.0
383793259,61.60956,-113.23358,-11.518621,-1.010765,0.0,-0.18396683,-4.996611,0.05747452,-0.2998253,-0.44763768,-3.439872,0.0,0.0,0.0
383896355,61.609592,-113.75749,-11.518621,-1.010765,0.0,-0.18453026,-4.9965897,0.077948004,-0.27224663,-0.42939746,-3.4509554,0.0,0.0,0.0
384000963,61.609627,-114.28126,-11.518621,-1.010765,0.0,-0.18305893,-4.9966483,0.099242024,-0.26085815,-0.44196692,-3.3313754,0.0,0.0,0.0
384104659,61.60966,-114.808556,-11.518621,-1.010765,0.0,-0.17808151,-4.9968247,0.123440556,-0.2686517,-0.4491046,-3.337302,0.0,0.0,0.0
384203931,61.60969,-115.31461,-11.518621,-1.010765,0.0,-0.17185439,-4.9970436,0.13536187,-0.2693684,-0.44383657,-3.4591684,0.0,0.0,0.0
384308155,61.609726,-115.84053,-11.518621,-1.010765,0.0,-0.16716804,-4.997204,0.13159104,-0.2728202,-0.45169365,-3.5755475,0.0,0.0,0.0
384408450,61.60976,-116.34566,-11.518621,-1.010765,0.0,-0.1619583,-4.9973745,0.10958977,-0.22446068,-0.44289646,-3.7311718,0.0,0.0,0.0
384513122,61.609795,-116.874916,-11.518621,-1.010765,0.0,-0.15804633,-4.997503,0.079573065,-0.2701476,-0.4335203,-3.8260238,0.0,0.0,0.0
384616442,61.60983,-117.40462,-11.518621,-1.010765,0.0,-0.15298614,-4.997658,0.05011597,-0.24055195,-0.4169673,-3.8404562,0.0,0.0,0.0
384715845,61.609863,-117.91489,-11.518621,-1.010765,0.0,-0.14956817,-4.9977646,0.020012284,-0.23759145,-0.409495,-3.82952,0.0,0.0,0.0
384820486,61.609898,-118.44504,-11.518621,-1.010765,0.0,-0.14510079,-4.997893,-0.011455536,-0.22991988,-0.4153217,-3.8512113,0.0,0.0,0.0
384921148,61.609932,-118.95699,-11.518621,-1.010765,0.0,-0.14350128,-4.9979405,-0.037243653,-0.23492771,-0.41420293,-3.8392918,0.0,0.0,0.0
385020463,61.609966,-119.46663,-11.518621,-1.010765,0.0,-0.14070816,-4.9980206,-0.05625229,-0.27079958,-0.42555088,-3.7815893,0.0,0.0,0.0
385123911,61.61,-120.000244,-11.518621,-1.010765,0.0,-0.14137039,-4.998005,-0.075660326,-0.27134475,-0.42958334,-3.7666626,0.0,0.0,0.0
385225305,61.610035,-120.51186,-11.518621,-1.010765,0.0,-0.14056396,-4.9980264,-0.08702202,-0.2722104,-0.4256914,-3.7500546,0.0,0.0,0.0
385323868,61.610065,-121.02334,-11.518621,-1.010765,0.0,-0.1392395,-4.9980636,-0.09155617,-0.26889622,-0.4339904,-3.7652237,0.0,0.0,0.0
385427926,61.610104,-121.5532,-11.518621,-1.010765,0.0,-0.13642235,-4.9981384,-0.09283333,-0.26589024,-0.43006814,-3.7396543,0.0,0.0,0.0
385528199,61.610134,-122.06813,-11.518621,-1.010765,0.0,-0.13526878,-4.9981704,-0.09007416,-0.253737,-0.4217424,-3.7654474,0.0,0.0,0.0
385633754,61.610172,-122.6007,-11.518621,-1.010765,0.0,-0.13185883,-4.998261,-0.089012146,-0.23467468,-0.4417221,-3.8968134,0.0,0.0,0.0
385736221,61.610207,-123.13388,-11.518621,-1.010765,0.0,-0.1300457,-4.998309,-0.092990115,-0.22840331,-0.4162903,-3.9212885,0.0,0.0,0.0
385835924,61.61024,-123.644745,-11.518621,-1.010765,0.0,-0.12729797,-4.998384,-0.09454537,-0.23832986,-0.44404784,-3.8766205,0.0,0.0,0.0
385940698,61.610275,-124.18011,-11.518621,-1.010765,0.0,-0.12839279,-4.998352,-0.09679986,-0.22258161,-0.41549888,-3.8945363,0.0,0.0,0.0
386043873,61.61031,-124.714516,-11.518621,-1.010765,0.0,-0.12803765,-4.9983625,-0.10292702,-0.26553327,-0.408753,-3.8874037,0.0,0.0,0.0
386144417,61.610344,-125.23068,-11.518621,-1.010765,0.0,-0.12963982,-4.99832,-0.10833207,-0.25501376,-0.40921468,-3.9460962,0.0,0.0,0.0
386248679,61.61038,-125.765434,-11.518621,-1.010765,0.0,-0.1293354,-4.9983306,-0.107550435,-0.24875091,-0.40622187,-3.9562988,0.0,0.0,0.0
386352444,61.610413,-126.300095,-11.518621,-1.010765,0.0,-0.12933274,-4.9983306,-0.10829659,-0.2548879,-0.39297763,-3.9284334,0.0,0.0,0.0
386452029,61.610447,-126.81316,-11.518621,-1.010765,0.0,-0.1278881,-4.998368,-0.10960694,-0.23529069,-0.3968258,-4.0017724,0.0,0.0,0.0
386555849,61.61048,-127.3492,-11.518621,-1.010765,0.0,-0.12709503,-4.998384,-0.11661644,-0.2654591,-0.38811135,-4.0036373,0.0,0.0,0.0
386656598,61.610516,-127.86614,-11.518621,-1.010765,0.0,-0.1263874,-4.9984055,-0.13020745,-0.26124287,-0.36326396,-4.0909176,0.0,0.0,0.0
386755827,61.61055,-128.38551,-11.518621,-1.010765,0.0,-0.12617645,-4.9984107,-0.14899407,-0.31148508,-0.3680962,-4.12934,0.0,0.0,0.0
386860151,61.610584,-128.92406,-11.518621,-1.010765,0.0,-0.12657166,-4.9984,-0.17760888,-0.2766339,-0.36826766,-4.2110944,0.0,0.0,0.0
386960483,61.61062,-129.4403,-11.518621,-1.010765,0.0,-0.12830468,-4.9983573,-0.21126023,-0.30116248,-0.3905935,-4.22283,0.0,0.0,0.0
387060399,61.610653,-129.95815,-11.518621,-1.010765,0.0,-0.12931404,-4.9983253,-0.24439774,-0.29180294,-0.38115478,-4.2288623,0.0,0.0,0.0
387572467,61.61083,-132.61156,-11.518621,-1.010765,0.0,-0.13365325,-4.9982133,-0.260701,-0.31418115,-0.3816332,-4.0170927,0.0,0.0,0.0
387675832,61.610863,-133.1461,-11.518621,-1.010765,0.0,-0.13381347,-4.9982076,-0.23590623,-0.2866293,-0.37788475,-3.9629953,0.0,0.0,0.0
387776512,61.610897,-133.65965,-11.518621,-1.010765,0.0,-0.13454513,-4.9981866,-0.21508141,-0.29364073,-0.3973362,-4.0070934,0.0,0.0,0.0
387875937,61.61093,-134.17618,-11.518621,-1.010765,0.0,-0.1338375,-4.9982133,-0.20241739,-0.29992983,-0.3772386,-3.9295433,0.0,0.0,0.0
387980554,61.610966,-134.71515,-11.518621,-1.010765,0.0,-0.13173866,-4.998261,-0.19503136,-0.30025092,-0.37266028,-4.0029936,0.0,0.0,0.0
388080217,61.611,-135.23398,-11.518621,-1.010765,0.0,-0.1292553,-4.9983306,-0.19023973,-0.29927847,-0.36886877,-3.9773827,0.0,0.0,0.0
388180670,61.611034,-135.75195,-11.518621,-1.010765,0.0,-0.12634735,-4.9984055,-0.18053742,-0.25903845,-0.36062792,-4.0167904,0.0,0.0,0.0
388283856,61.61107,-136.29488,-11.518621,-1.010765,0.0,-0.123241805,-4.9984803,-0.16751061,-0.2643545,-0.34780696,-4.0100393,0.0,0.0,0.0
388385443,61.611103,-136.82175,-11.518621,-1.010765,0.0,-0.12013092,-4.9985547,-0.15548058,-0.26100692,-0.35440814,-3.9955263,0.0,0.0,0.0
388484747,61.611137,-137.34619,-11.518621,-1.010765,0.0,-0.1173111,-4.9986296,-0.14481583,-0.27392384,-0.3563322,-3.9639137,0.0,0.0,0.0
388588687,61.61117,-137.89183,-11.518621,-1.010765,0.0,-0.11408538,-4.9987044,-0.13160133,-0.26247385,-0.34983888,-3.96639,0.0,0.0,0.0
388689623,61.611206,-138.41801,-11.518621,-1.010765,0.0,-0.11096115,-4.9987683,-0.12102128,-0.24708764,-0.35422608,-4.027173,0.0,0.0,0.0
388793301,61.611244,-138.9637,-11.518621,-1.010765,0.0,-0.10732422,-4.998854,-0.112887956,-0.25152022,-0.3457855,-3.9931893,0.0,0.0,0.0
388897077,61.61128,-139.50795,-11.518621,-1.010765,0.0,-0.10473671,-4.9989076,-0.10671959,-0.22923319,-0.3382458,-4.0109754,0.0,0.0,0.0
388996642,61.611313,-140.02953,-11.518621,-1.010765,0.0,-0.10077667,-4.998993,-0.10384827,-0.22183521,-0.33899575,-4.077527,0.0,0.0,0.0
389101313,61.611347,-140.57542,-11.518621,-1.010765,0.0,-0.096186444,-4.9990783,-0.0954609,-0.23396555,-0.34539592,-4.017998,0.0,0.0,0.0
389201569,61.61138,-141.09998,-11.518621,-1.010765,0.0,-0.09218101,-4.999153,-0.077316284,-0.25666577,-0.35320318,-3.9105132,0.0,0.0,0.0
389300940,61.611416,-141.62071,-11.518621,-1.010765,0.0,-0.090509415,-4.999185,-0.054200366,-0.23804289,-0.36813882,-3.8499734,0.0,0.0,0.0
389405313,61.611454,-142.16005,-11.518621,-1.010765,0.0,-0.088974,-4.999217,-0.022562027,-0.25573128,-0.35831812,-3.773334,0.0,0.0,0.0
389508807,61.61149,-142.69907,-11.518621,-1.010765,0.0,-0.08664817,-4.999249,0.0053512575,-0.27368298,-0.3682149,-3.7487915,0.0,0.0,0.0
389609466,61.611523,-143.21526,-11.518621,-1.010765,0.0,-0.08362274,-4.9993024,0.0245327,-0.24871397,-0.3702003,-3.7616765,0.0,0.0,0.0
389713019,61.611557,-143.75249,-11.518621,-1.010765,0.0,-0.081481166,-4.9993453,0.03670578,-0.24466611,-0.38036513,-3.7721963,0.0,0.0,0.0
389812787,61.61159,-144.26704,-11.518621,-1.010765,0.0,-0.07850914,-4.999388,0.042375185,-0.27062678,-0.37666553,-3.7999184,0.0,0.0,0.0
389913310,61.611626,-144.78288,-11.518621,-1.010765,0.0,-0.07594299,-4.9994307,0.053146366,-0.24541157,-0.36226672,-3.8060894,0.0,0.0,0.0
390017328,61.61166,-145.317,-11.518621,-1.010765,0.0,-0.0721138,-4.9994736,0.067251205,-0.24746074,-0.37347764,-3.8082635,0.0,0.0,0.0
390116785,61.611694,-145.82999,-11.518621,-1.010765,0.0,-0.07031403,-4.9995055,0.078041844,-0.24267356,-0.36851326,-3.7615907,0.0,0.0,0.0
390221289,61.61173,-146.36195,-11.518621,-1.010765,0.0,-0.06784668,-4.9995375,0.085277945,-0.22163025,-0.37568823,-3.8216574,0.0,0.0,0.0
390321480,61.611763,-146.87135,-11.518621,-1.010765,0.0,-0.06481056,-4.9995804,0.08145332,-0.21862419,-0.3782413,-3.8125024,0.0,0.0,0.0
390422069,61.611794,-147.37967,-11.518621,-1.010765,0.0,-0.060949326,-4.999623,0.06738167,-0.24135973,-0.37765685,-3.826287,0.0,0.0,0.0
390524696,61.611828,-147.91168,-11.518621,-1.010765,0.0,-0.05551529,-4.999687,0.05579224,-0.19394135,-0.38034284,-3.8723588,0.0,0.0,0.0
390626264,61.611862,-148.42238,-11.518621,-1.010765,0.0,-0.049726103,-4.999751,0.044626236,-0.21330056,-0.3818409,-3.8619292,0.0,0.0,0.0
390724765,61.611897,-148.93527,-11.518621,-1.010765,0.0,-0.043354798,-4.9998045,0.036324695,-0.248837,-0.38531244,-3.8259227,0.0,0.0,0.0
390828823,61.61193,-149.46599,-11.518621,-1.010765,0.0,-0.037135694,-4.999858,0.031812288,-0.17609102,-0.39230338,-3.8122091,0.0,0.0,0.0
390928978,61.611965,-149.97466,-11.518621,-1.010765,0.0,-0.030833816,-4.999901,0.03220711,-0.21985766,-0.41381514,-3.7503755,0.0,0.0,0.0
391034195,61.612,-150.5019,-11.518621,-1.010765,0.0,-0.024427796,-4.9999433,0.040407944,-0.19375916,-0.40358365,-3.7413855,0.0,0.0,0.0
391137117,61.612034,-151.02837,-11.518621,-1.010765,0.0,-0.018582534,-4.9999647,0.053569797,-0.22095078,-0.41487485,-3.6965468,0.0,0.0,0.0
391236821,61.61207,-151.53358,-11.518621,-1.010765,0.0,-0.012865447,-4.999986,0.059702683,-0.21238625,-0.41729894,-3.7372594,0.0,0.0,0.0
391341475,61.612103,-152.06058,-11.518621,-1.010765,0.0,-0.0066329953,-4.9999967,0.056656267,-0.21921586,-0.41714954,-3.7288215,0.0,0.0,0.0
391442253,61.612133,-152.56584,-11.518621,-1.010765,0.0,-0.0006462097,-4.9999967,0.04824486,-0.21516237,-0.420931,-3.803943,0.0,0.0,0.0
391541094,61.612167,-153.0715,-11.518621,-1.010765,0.0,0.0053058625,-4.9999967,0.042723086,-0.18947378,-0.4108956,-3.823516,0.0,0.0,0.0
391645312,61.6122,-153.59772,-11.518621,-1.010765,0.0,0.01122322,-4.999986,0.0415844,-0.2076747,-0.41255483,-3.7817302,0.0,0.0,0.0
391748726,61.612236,-154.12753,-11.518621,-1.010765,0.0,0.016561126,-4.9999757,0.04249649,-0.17588262,-0.4191698,-3.8152218,0.0,0.0,0.0
391849296,61.61227,-154.63399,-11.518621,-1.010765,0.0,0.021493148,-4.999954,0.04241066,-0.16388047,-0.41321063,-3.7946167,0.0,0.0,0.0
391953009,61.612305,-155.15562,-11.518621,-1.010765,0.0,0.026545333,-4.999933,0.048139576,-0.19187088,-0.41517675,-3.7465246,0.0,0.0,0.0
392052844,61.61234,-155.6571,-11.518621,-1.010765,0.0,0.031167602,-4.999901,0.061134342,-0.20367052,-0.41870484,-3.6914268,0.0,0.0,0.0
392153176,61.61237,-156.15942,-11.518621,-1.010765,0.0,0.036030196,-4.999869,0.07214699,-0.18900393,-0.42794695,-3.6541204,0.0,0.0,0.0
392257480,61.612404,-156.67973,-11.518621,-1.010765,0.0,0.040735245,-4.9998364,0.06941643,-0.18857433,-0.43947098,-3.7610588,0.0,0.0,0.0
392361902,61.61244,-157.19946,-11.518621,-1.010765,0.0,0.045653913,-4.999794,0.056904603,-0.16117673,-0.4293205,-3.7547212,0.0,0.0,0.0
392461306,61.612473,-157.69972,-11.518621,-1.010765,0.0,0.05071945,-4.999751,0.05079575,-0.16803616,-0.43790722,-3.7470808,0.0,0.0,0.0
392564670,61.612507,-158.22124,-11.518621,-1.010765,0.0,0.05665016,-4.999687,0.053860474,-0.20711039,-0.42418328,-3.7185378,0.0,0.0,0.0
392665157,61.612537,-158.7226,-11.518621,-1.010765,0.0,0.06255951,-4.9996123,0.053641893,-0.18234955,-0.42878452,-3.790142,0.0,0.0,0.0
392769374,61.61257,-159.2438,-11.518621,-1.010765,0.0,0.069366075,-4.999527,0.04697113,-0.16118456,-0.41835982,-3.970798,0.0,0.0,0.0
392873413,61.612606,-159.7639,-11.518621,-1.010765,0.0,0.0769577,-4.999409,0.025789263,-0.13167305,-0.4168599,-4.0674605,0.0,0.0,0.0
392973984,61.61264,-160.26779,-11.518621,-1.010765,0.0,0.08416748,-4.999292,0.0018024446,-0.14069797,-0.41161883,-4.013233,0.0,0.0,0.0
393074151,61.61267,-160.76799,-11.518621,-1.010765,0.0,0.09072036,-4.9991746,-0.008968735,-0.16767587,-0.40293598,-3.82857,0.0,0.0,0.0
393178514,61.612705,-161.28783,-11.518621,-1.010765,0.0,0.09596481,-4.9990783,-0.004753876,-0.15843536,-0.41951516,-3.7954247,0.0,0.0,0.0
393282294,61.61274,-161.80888,-11.518621,-1.010765,0.0,0.10192756,-4.998961,0.008385086,-0.19611633,-0.41728988,-3.7446427,0.0,0.0,0.0
393382227,61.612774,-162.31012,-11.518621,-1.010765,0.0,0.106536485,-4.9988647,0.019416047,-0.18096484,-0.4323794,-3.7383215,0.0,0.0,0.0
393485462,61.61281,-162.82867,-11.518621,-1.010765,0.0,0.112710185,-4.998726,0.02386322,-0.16741028,-0.4184129,-3.7662501,0.0,0.0,0.0
393586233,61.61284,-163.32535,-11.518621,-1.010765,0.0,0.11851806,-4.998587,0.021098329,-0.16726434,-0.43506673,-3.8049395,0.0,0.0,0.0
393685721,61.612873,-163.82208,-11.518621,-1.010765,0.0,0.12221641,-4.9985013,0.021413041,-0.17999779,-0.42321786,-3.733401,0.0,0.0,0.0
393789482,61.612907,-164.33855,-11.518621,-1.010765,0.0,0.12385864,-4.998459,0.034233857,-0.19244449,-0.44832844,-3.6291194,0.0,0.0,0.0
393890061,61.612938,-164.83318,-11.518621,-1.010765,0.0,0.12561302,-4.998416,0.048401643,-0.21312223,-0.4445116,-3.6186385,0.0,0.0,0.0
393994060,61.612972,-165.34792,-11.518621,-1.010765,0.0,0.12671317,-4.9983945,0.05865784,-0.1975865,-0.4302216,-3.5169158,0.0,0.0,0.0
394097798,61.613007,-165.86281,-11.518621,-1.010765,0.0,0.13141288,-4.9982667,0.05821953,-0.16224723,-0.4310966,-3.6216266,0.0,0.0,0.0
394197462,61.61304,-166.35927,-11.518621,-1.010765,0.0,0.13522072,-4.9981704,0.048599627,-0.1532633,-0.4179832,-3.7509503,0.0,0.0,0.0
394302224,61.61307,-166.8749,-11.518621,-1.010765,0.0,0.14053191,-4.9980206,0.04108086,-0.17650972,-0.40975377,-3.7484343,0.0,0.0,0.0
394402816,61.613106,-167.37169,-11.518621,-1.010765,0.0,0.1446228,-4.9979033,0.037223056,-0.18465295,-0.40967283,-3.771997,0.0,0.0,0.0
394502131,61.613136,-167.8671,-11.518621,-1.010765,0.0,0.14911155,-4.997775,0.032185365,-0.1727425,-0.41991928,-3.7743216,0.0,0.0,0.0
394605481,61.61317,-168.383,-11.518621,-1.010765,0.0,0.15139732,-4.997711,0.024917223,-0.1634239,-0.41038516,-3.7709823,0.0,0.0,0.0
394705730,61.613205,-168.87813,-11.518621,-1.010765,0.0,0.15735741,-4.997519,0.016267776,-0.18493001,-0.43100402,-3.7528224,0.0,0.0,0.0
394805508,61.613235,-169.37387,-11.518621,-1.010765,0.0,0.16025734,-4.997433,0.009220505,-0.18913256,-0.43459332,-3.7502904,0.0,0.0,0.0
394909516,61.61327,-169.88478,-11.518621,-1.010765,0.0,0.16475411,-4.997284,-0.0046909335,-0.20078374,-0.4439453,-3.7107642,0.0,0.0,0.0
395009974,61.613304,-170.37521,-11.518621,-1.010765,0.0,0.16662331,-4.9972196,-0.017650224,-0.18206142,-0.46259758,-3.698473,0.0,0.0,0.0
395114092,61.613335,-170.88072,-11.518621,-1.010765,0.0,0.17154197,-4.9970593,-0.026214981,-0.16369687,-0.4788988,-3.6422565,0.0,0.0,0.0
395218059,61.61337,-171.38536,-11.518621,-1.010765,0.0,0.17292786,-4.997006,-0.027239228,-0.16856368,-0.48128277,-3.5961733,0.0,0.0,0.0
395317435,61.6134,-171.86398,-11.518621,-1.010765,0.0,0.17624168,-4.9968886,-0.02191887,-0.15382996,-0.5116495,-3.4933777,0.0,0.0,0.0
395422265,61.613434,-172.36086,-11.518621,-1.010765,0.0,0.1776596,-4.9968457,-0.007943344,-0.18595661,-0.5170348,-3.4644384,0.0,0.0,0.0
395525441,61.613464,-172.8513,-11.518621,-1.010765,0.0,0.18464507,-4.9965897,0.014868164,-0.1571346,-0.532436,-3.342716,0.0,0.0,0.0
395626047,61.613495,-173.32474,-11.518621,-1.010765,0.0,0.1881218,-4.9964614,0.030047609,-0.13734753,-0.5187225,-3.2500675,0.0,0.0,0.0
395729975,61.61353,-173.81099,-11.518621,-1.010765,0.0,0.19957466,-4.9960127,0.05037575,-0.13430725,-0.5150675,-3.1860006,0.0,0.0,0.0
395834780,61.61356,-174.3016,-11.518621,-1.010765,0.0,0.20893936,-4.995639,0.071833424,-0.09327483,-0.52707905,-3.2786512,0.0,0.0,0.0
395938058,61.61359,-174.79004,-11.518621,-1.010765,0.0,0.22279815,-4.995041,0.08530197,-0.094882876,-0.5076709,-3.361575,0.0,0.0,0.0
396037459,61.613625,-175.26518,-11.518621,-1.010765,0.0,0.23278503,-4.9945817,0.08988648,-0.06760904,-0.47920215,-3.41031,0.0,0.0,0.0
396141979,61.613655,-175.76157,-11.518621,-1.010765,0.0,0.24433403,-4.9940367,0.08705521,-0.08717041,-0.47516316,-3.4565792,0.0,0.0,0.0
396242429,61.613686,-176.24258,-11.518621,-1.010765,0.0,0.25243834,-4.993631,0.09159966,-0.107641205,-0.47145954,-3.463055,0.0,0.0,0.0
396346569,61.61372,-176.74126,-11.518621,-1.010765,0.0,0.26058006,-4.9932036,0.09479142,-0.11940856,-0.48788738,-3.4235477,0.0,0.0,0.0
396449764,61.613754,-177.24146,-11.518621,-1.010765,0.0,0.26557082,-4.9929366,0.09324532,-0.09671948,-0.4944905,-3.295449,0.0,0.0,0.0
396549502,61.613785,-177.72011,-11.518621,-1.010765,0.0,0.27207297,-4.992584,0.10538407,-0.08718055,-0.5104329,-3.2371998,0.0,0.0,0.0
396653469,61.613815,-178.21747,-11.518621,-1.010765,0.0,0.27803573,-4.992264,0.118492134,-0.090268195,-0.51777536,-3.2605324,0.0,0.0,0.0
396754364,61.61385,-178.69133,-11.518621,-1.010765,0.0,0.2896221,-4.9916015,0.1260029,-0.0858552,-0.50099903,-3.2731192,0.0,0.0,0.0
396853487,61.61388,-179.1681,-11.518621,-1.010765,0.0,0.2983406,-4.991089,0.12673646,-0.0687632,-0.5190897,-3.5096319,0.0,0.0,0.0
396957568,61.61391,-179.66235,-11.518621,-1.010765,0.0,0.31051177,-4.9903517,0.106276706,-0.07525479,-0.4911258,-3.7677224,0.0,0.0,0.0
397057934,61.61394,-180.13922,-11.518621,-1.010765,0.0,0.32142523,-4.9896574,0.0700264,-0.06502795,-0.48660383,-3.9755602,0.0,0.0,0.0
397157483,61.61397,-180.61781,-11.518621,-1.010765,0.0,0.3316925,-4.9889846,0.029665375,-0.05096367,-0.48835772,-4.074151,0.0,0.0,0.0
397262184,61.614002,-181.11652,-11.518621,-1.010765,0.0,0.34079283,-4.9883757,-0.0076892856,-0.063688375,-0.49595663,-4.0005317,0.0,0.0,0.0
397362193,61.614037,-181.59418,-11.518621,-1.010765,0.0,0.3489666,-4.9878097,-0.025576402,-0.073141456,-0.52241045,-3.8329139,0.0,0.0,0.0
397465820,61.614067,-182.08897,-11.518621,-1.010765,0.0,0.3553032,-4.987361,-0.033267975,-0.05974138,-0.54486954,-3.812003,0.0,0.0,0.0
397570337,61.6141,-182.5811,-11.518621,-1.010765,0.0,0.3597679,-4.9870405,-0.02342148,-0.12976268,-0.56620723,-3.7630026,0.0,0.0,0.0
397669576,61.614132,-183.05417,-11.518621,-1.010765,0.0,0.36013106,-4.987019,-0.008740998,-0.07264941,-0.56534934,-3.7559752,0.0,0.0,0.0
397770825,61.614162,-183.53049,-11.518621,-1.010765,0.0,0.3594181,-4.9870725,0.00039253235,-0.13178617,-0.5535856,-3.7834926,0.0,0.0,0.0
397874979,61.614193,-184.02118,-11.518621,-1.010765,0.0,0.3553379,-4.987361,0.0059463503,-0.15812622,-0.5476789,-3.7746022,0.0,0.0,0.0
397974743,61.614223,-184.49435,-11.518621,-1.010765,0.0,0.34750327,-4.987906,0.011563111,-0.15074946,-0.52627647,-3.8257122,0.0,0.0,0.0
398075149,61.614258,-184.96962,-11.518621,-1.010765,0.0,0.3383789,-4.988536,0.016777039,-0.16852851,-0.5137706,-3.793417,0.0,0.0,0.0
398178756,61.61429,-185.46611,-11.518621,-1.010765,0.0,0.3272865,-4.989273,0.0074855806,-0.18938713,-0.5242617,-3.8755848,0.0,0.0,0.0
398278344,61.61432,-185.94464,-11.518621,-1.010765,0.0,0.31509933,-4.990063,-0.011144257,-0.17017695,-0.49451333,-3.819859,0.0,0.0,0.0
398380197,61.614353,-186.42416,-11.518621,-1.010765,0.0,0.3022232,-4.990854,-0.024388505,-0.20969823,-0.5056553,-3.6982865,0.0,0.0,0.0
398482784,61.614388,-186.92279,-11.518621,-1.010765,0.0,0.28992653,-4.99158,-0.030592347,-0.22010644,-0.5302105,-3.694103,0.0,0.0,0.0
398582355,61.614418,-187.4025,-11.518621,-1.010765,0.0,0.27739486,-4.9922957,-0.039331056,-0.18569918,-0.5262066,-3.7001224,0.0,0.0,0.0
398686323,61.614452,-187.9022,-11.518621,-1.010765,0.0,0.26595268,-4.992915,-0.055969622,-0.21029581,-0.52559733,-3.7702549,0.0,0.0,0.0
398787111,61.614483,-188.38461,-11.518621,-1.010765,0.0,0.25543442,-4.9934707,-0.07189408,-0.20788047,-0.5240434,-3.7634046,0.0,0.0,0.0
398886301,61.614513,-188.86694,-11.518621,-1.010765,0.0,0.24560241,-4.993973,-0.09108811,-0.2189705,-0.50847775,-3.7363505,0.0,0.0,0.0
398990924,61.614548,-189.36949,-11.518621,-1.010765,0.0,0.23466225,-4.994496,-0.1081707,-0.21322994,-0.50563097,-3.7673957,0.0,0.0,0.0
399090600,61.61458,-189.85205,-11.518621,-1.010765,0.0,0.22620544,-4.9948807,-0.12669869,-0.2188427,-0.52580976,-3.8454468,0.0,0.0,0.0
399195965,61.614613,-190.35509,-11.518621,-1.010765,0.0,0.21618386,-4.9953294,-0.14110452,-0.22413881,-0.5216561,-3.8925078,0.0,0.0,0.0
399298840,61.614647,-190.8583,-11.518621,-1.010765,0.0,0.20847206,-4.99565,-0.15089837,-0.19930103,-0.51685405,-3.884099,0.0,0.0,0.0
399399222,61.614677,-191.3443,-11.518621,-1.010765,0.0,0.19930495,-4.9960237,-0.15643044,-0.23152356,-0.50889677,-3.8337097,0.0,0.0,0.0
399502798,61.61471,-191.84743,-11.518621,-1.010765,0.0,0.19341163,-4.9962583,-0.15361291,-0.20748828,-0.51710624,-3.8085082,0.0,0.0,0.0
399603548,61.614742,-192.33182,-11.518621,-1.010765,0.0,0.18825531,-4.9964614,-0.14114685,-0.1835498,-0.50355715,-3.7558029,0.0,0.0,0.0
399702880,61.614773,-192.8162,-11.518621,-1.010765,0.0,0.18642616,-4.9965253,-0.12754098,-0.1640063,-0.50883645,-3.711363,0.0,0.0,0.0
399806326,61.614807,-193.32121,-11.518621,-1.010765,0.0,0.18354225,-4.996632,-0.12030259,-0.17457439,-0.5183826,-3.7385435,0.0,0.0,0.0
399906809,61.614838,-193.80641,-11.518621,-1.010765,0.0,0.18399887,-4.996611,-0.123176195,-0.17500134,-0.5003049,-3.772715,0.0,0.0,0.0
400006255,61.614872,-194.2936,-11.518621,-1.010765,0.0,0.1820736,-4.9966855,-0.12065392,-0.14952834,-0.5061831,-3.7612352,0.0,0.0,0.0
400110267,61.614902,-194.79628,-11.518621,-1.010765,0.0,0.18307762,-4.9966536,-0.11809731,-0.18379742,-0.50884306,-3.7265182,0.0,0.0,0.0
400210602,61.614937,-195.28107,-11.518621,-1.010765,0.0,0.18222313,-4.996675,-0.10989304,-0.17736997,-0.5078876,-3.6921012,0.0,0.0,0.0
400314795,61.614967,-195.78181,-11.518621,-1.010765,0.0,0.18400955,-4.996611,-0.09507294,-0.14750819,-0.51142293,-3.6331148,0.0,0.0,0.0
