timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
429422255,0.8253038,-0.0067258063,0.04215262,-0.56307334,0.013990628,4.9490595,0.2418261,51.66027,-119.47309,-11.5265465,5.6000467e-06,-5.7135976e-06,-5.979986e-06,-0.0015319089,-0.0010525774,0.0015748983,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,7.1735514e-07,0.0025006523,0.055487644,1.238111e-05,3.4482586e-05,3.714125e-05,2.6475624e-05,0.013423439,0.013415273,0.010802985,0.061419733,0.061411545,0.057236124,1.052876e-11,1.0526768e-11,1.8154618e-11,6.8171494e-07,8.8944665e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.35047293,0.23924072,0.016222734,0.098210864,0.02643635,0.022239065,0.0,0.0,0.0,-2e-05,0,0,0,831,0,0,0,0
429626213,0.82510656,-0.0063191988,0.044936735,-0.56315184,0.014556126,4.9814873,0.17449114,51.66828,-118.48152,-11.417951,5.5734286e-06,-5.703336e-06,-5.9595845e-06,-0.0015299261,-0.0010538044,0.0015471746,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,8.538227e-07,0.0026983805,0.057729185,1.2385825e-05,3.4506935e-05,3.7155034e-05,2.6456468e-05,0.013508496,0.013500406,0.0108442595,0.0614969,0.061488643,0.057642758,1.0529101e-11,1.0527488e-11,1.8158535e-11,6.816271e-07,8.8940885e-07,5.0000065e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.35069296,0.24008906,0.007933393,0.07648755,0.006254772,0.08185039,0.0,0.0,0.0,-6.2e-05,0,0,0,831,0,0,0,0
429826122,0.8240076,-0.0047768042,0.03926933,-0.56519616,-0.019773073,4.999645,0.06341867,51.666183,-117.49139,-11.361579,5.585143e-06,-5.6689687e-06,-5.9510667e-06,-0.0015285716,-0.001053541,0.0015319724,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.0638786e-06,0.0029005473,0.05875827,1.2438158e-05,3.4559467e-05,3.716657e-05,2.6341908e-05,0.013617474,0.013608728,0.010801432,0.06162694,0.06161897,0.05725972,1.0528375e-11,1.0527223e-11,1.8162173e-11,6.81549e-07,8.8938253e-07,5.000003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.35106397,0.23929003,0.009547147,0.07210628,0.0041448493,0.010816932,0.0,0.0,0.0,-0.000153,0,0,0,831,0,0,0,0
430030383,0.82299274,-0.0014824702,0.037219375,-0.56682944,-0.025486935,5.025283,0.008475549,51.679398,-116.4563,-11.279781,5.5269306e-06,-5.595683e-06,-5.94833e-06,-0.0015258148,-0.0010524347,0.0014994873,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.0090744e-06,0.0028949126,0.05726166,1.2493645e-05,3.442038e-05,3.6980153e-05,2.6263244e-05,0.012314364,0.012305148,0.010598609,0.05419509,0.054189615,0.056567196,1.04273205e-11,1.042694e-11,1.8169886e-11,6.8145584e-07,8.8931193e-07,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.32921833,0.2378386,0.0018823443,0.04153146,0.010283713,0.0681805,0.0,0.0,0.0,0.000108,0,0,0,831,0,0,0,0
430231412,0.8221084,-0.0019677985,0.039224587,-0.5679749,-0.012800006,5.0586176,-0.06611343,51.67817,-115.45906,-11.3024235,5.5469177e-06,-5.539876e-06,-5.9280023e-06,-0.0015248023,-0.001052237,0.0015047156,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.1475632e-06,0.003059751,0.06262357,1.2522339e-05,3.441503e-05,3.693582e-05,2.615311e-05,0.012365677,0.01235358,0.010641566,0.054316845,0.054311566,0.056977224,1.0424043e-11,1.0424346e-11,1.8161759e-11,6.8137217e-07,8.892558e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.32958823,0.23869902,0.0025268965,0.03780253,0.010105417,0.09110198,0.0,0.0,0.0,0.000317,0,0,0,831,0,0,0,0
430431529,0.8208264,-0.0038310774,0.038688637,-0.56985307,-0.022602117,5.086502,-0.17317279,51.676086,-114.43985,-11.330517,5.546597e-06,-5.539352e-06,-5.9304466e-06,-0.0015250157,-0.0010521667,0.001507112,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.4345782e-06,0.0032685085,0.065613896,1.2598842e-05,3.4609693e-05,3.7084304e-05,2.6053493e-05,0.013923289,0.013905331,0.010893329,0.06253521,0.06252748,0.058071364,1.05279474e-11,1.052851e-11,1.8168174e-11,6.81326e-07,8.89254e-07,5.0000104e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.35364205,0.24098001,0.011969482,0.03780253,0.010105417,0.050036937,0.0,0.0,0.0,0.000427,0,0,0,831,0,0,0,0
430635052,0.81999207,-0.0086675435,0.03628673,-0.5711579,0.013656553,5.098053,-0.22531806,51.694206,-113.43137,-11.4075575,5.4664188e-06,-5.4838106e-06,-5.912734e-06,-0.0015248936,-0.0010490422,0.001516468,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.325056e-06,0.0031522212,0.06008141,1.26467685e-05,3.438753e-05,3.682276e-05,2.5978108e-05,0.012457092,0.01244001,0.010630809,0.054538947,0.054533646,0.056955382,1.041772e-11,1.0419395e-11,1.8172111e-11,6.8117316e-07,8.890464e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3302614,0.23865327,0.0076382733,0.024346288,0.007873599,0.093005925,0.0,0.0,0.0,-2.9e-05,0,0,0,831,0,0,0,0
430839167,0.8204811,-0.011291058,0.041538473,-0.57005066,-0.014654459,5.0842366,-0.17680857,51.69369,-112.387085,-11.40634,5.499202e-06,-5.418056e-06,-5.9052145e-06,-0.0015220987,-0.0010496181,0.0014983302,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.2769148e-06,0.0030961991,0.06191395,1.2601357e-05,3.4337507e-05,3.6783178e-05,2.5986055e-05,0.012473058,0.012458077,0.010613998,0.054933924,0.05492822,0.0567931,1.04181976e-11,1.0420377e-11,1.8168642e-11,6.8111694e-07,8.889115e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3314546,0.23831303,0.013913081,0.048243925,0.011951012,0.043130755,0.0,0.0,0.0,9.1e-05,0,0,0,831,0,0,0,0
431038937,0.82200587,-0.013339382,0.03643519,-0.56815565,-0.019975636,5.0695667,-0.15438461,51.693195,-111.39234,-11.426504,5.527883e-06,-5.323309e-06,-5.9078593e-06,-0.0015198296,-0.0010493903,0.0014918436,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.1814702e-06,0.002870308,0.05574027,1.2494439e-05,3.4285567e-05,3.6783385e-05,2.605052e-05,0.012439091,0.012425306,0.010646171,0.055020686,0.05501459,0.057133954,1.0414363e-11,1.0416995e-11,1.8173386e-11,6.810675e-07,8.8879307e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.33171564,0.2390271,0.044291887,0.05672781,0.025165245,0.008021274,0.0,0.0,0.0,-0.000142,0,0,0,831,0,0,0,0
431243339,0.8243523,-0.011212411,0.03764294,-0.5647128,-0.035083137,5.0816674,-0.082322896,51.68995,-110.37892,-11.388511,5.5283795e-06,-5.3238496e-06,-5.905058e-06,-0.001518366,-0.0010495315,0.001470378,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.083185e-06,0.0026847655,0.053069405,1.2315827e-05,3.422414e-05,3.6795805e-05,2.6143409e-05,0.012410721,0.012398269,0.0105991,0.05521955,0.05521305,0.056704033,1.0413527e-11,1.0416587e-11,1.8166062e-11,6.810337e-07,8.887088e-07,5.000003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.332314,0.23812608,0.026942706,0.0022921853,0.0045614643,0.03323788,0.0,0.0,0.0,0.000264,0,0,0,831,0,0,0,0
431443154,0.82611746,-0.0060255886,0.03805479,-0.5621793,-0.022007624,5.0800037,-0.056505896,51.690937,-109.37443,-11.39811,5.5130954e-06,-5.2523e-06,-5.8955284e-06,-0.0015172205,-0.0010487357,0.0014684334,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.0530011e-06,0.0027715634,0.05505395,1.2190913e-05,3.4180735e-05,3.6804155e-05,2.6239397e-05,0.012404014,0.012392479,0.010644652,0.055433232,0.05542635,0.057103436,1.0412947e-11,1.0416481e-11,1.8170875e-11,6.809849e-07,8.886505e-07,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.33295584,0.23896325,0.0048334715,0.043069255,0.0058684684,0.06444079,0.0,0.0,0.0,7.9e-05,0,0,0,831,0,0,0,0
431647051,0.82731736,-0.0021200804,0.037062354,-0.5605069,-0.0033010265,5.1076083,-0.023269558,51.69018,-108.333046,-11.327214,5.5333444e-06,-5.180588e-06,-5.8815926e-06,-0.001514092,-0.0010481186,0.0014391999,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,9.892622e-07,0.0027630974,0.053843748,1.2088629e-05,3.415045e-05,3.680803e-05,2.626597e-05,0.012450781,0.012438606,0.010716598,0.05593042,0.055923145,0.057747632,1.0414751e-11,1.0418959e-11,1.816755e-11,6.8091424e-07,8.8861435e-07,5.000003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.33444518,0.24030738,0.015428719,0.039426833,0.028731523,0.043605696,0.0,0.0,0.0,-2.4e-05,0,0,0,831,0,0,0,0
431851039,0.82755524,-0.00495713,0.032332744,-0.5604306,0.0013961372,5.11831,-0.023651611,51.686222,-107.32598,-11.237037,5.58801e-06,-5.128941e-06,-5.8514283e-06,-0.0015102555,-0.0010480046,0.0014031818,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,9.758147e-07,0.0027146887,0.055678967,1.2065014e-05,3.4130837e-05,3.6793434e-05,2.6254678e-05,0.0124804685,0.012468252,0.010656465,0.05618671,0.056179088,0.057238888,1.04137836e-11,1.0418639e-11,1.8172415e-11,6.808514e-07,8.8857126e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.33521008,0.2392465,0.0027622331,0.04285817,0.019109853,0.114438735,0.0,0.0,0.0,-4.8e-05,0,0,0,831,0,0,0,0
432051266,0.82601196,-0.0014834498,0.027806804,-0.56296444,0.08271992,5.132095,-0.09669474,51.693993,-106.30481,-11.207334,5.5970054e-06,-5.137038e-06,-5.837101e-06,-0.0015093122,-0.0010480881,0.0013882852,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.0116017e-06,0.0027600084,0.057376504,1.212687e-05,3.414252e-05,3.674161e-05,2.6086762e-05,0.012541256,0.012529235,0.010684363,0.056425128,0.05641714,0.057532787,1.0412432e-11,1.0417982e-11,1.8165197e-11,6.80776e-07,8.8850754e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.33592004,0.23985994,0.03907708,0.012408849,0.016558511,0.09242195,0.0,0.0,0.0,0.000191,0,0,0,831,0,0,0,0
432251393,0.824048,-0.0036922502,0.027725996,-0.5658292,0.12638114,5.126052,-0.12540135,51.708282,-105.294525,-11.165358,5.657754e-06,-5.0979775e-06,-5.8307974e-06,-0.0015066427,-0.0010482477,0.0013642984,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.1306884e-06,0.00278044,0.05460242,1.2248066e-05,3.414142e-05,3.666237e-05,2.595184e-05,0.01257011,0.012559922,0.010703383,0.056647535,0.056639254,0.057777032,1.0410875e-11,1.0417137e-11,1.8169974e-11,6.8069755e-07,8.88422e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.33658102,0.24036853,0.025346525,0.03293185,0.019676952,0.113153934,0.0,0.0,0.0,0.000318,0,0,0,831,0,0,0,0
432455025,0.821975,-0.0018266973,0.03030476,-0.5687139,0.20025222,5.115817,-0.22942905,51.743195,-104.25674,-11.154727,5.6972535e-06,-4.9837317e-06,-5.837635e-06,-0.0015024932,-0.0010469335,0.0013443942,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.2926289e-06,0.002863937,0.05564616,1.236105e-05,3.4135333e-05,3.6570018e-05,2.5786567e-05,0.012693102,0.012684117,0.010752736,0.05715461,0.057145838,0.05827205,1.0412033e-11,1.0418997e-11,1.8166761e-11,6.80592e-07,8.8829705e-07,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.33808348,0.24139604,0.035580847,0.06961716,0.03256302,0.11715631,0.0,0.0,0.0,-5.4e-05,0,0,0,831,0,0,0,0
432658922,0.8203519,-0.0068662036,0.038638845,-0.5705108,0.23956679,5.122861,-0.29118967,51.780464,-103.24713,-11.23395,5.7514303e-06,-4.9261016e-06,-5.8190712e-06,-0.0015008458,-0.0010489417,0.0013543386,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.0807072e-06,0.0026580673,0.05590775,1.247179e-05,3.4093275e-05,3.6459052e-05,2.5702091e-05,0.012729155,0.012721399,0.010774021,0.057438232,0.05742913,0.05850452,1.04111025e-11,1.04188195e-11,1.8171374e-11,6.804647e-07,8.881425e-07,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.33892086,0.24187708,0.032055076,0.045706425,0.013051493,0.01733685,0.0,0.0,0.0,-0.000154,0,0,0,831,0,0,0,0
432863069,0.81884944,-0.008986543,0.04721902,-0.5719924,0.27699593,5.1298766,-0.2794516,51.831028,-102.20777,-11.250084,5.8171504e-06,-4.802558e-06,-5.761051e-06,-0.001495883,-0.0010503121,0.0013380919,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,9.094602e-07,0.0025406082,0.054844428,1.25533115e-05,3.4060333e-05,3.6358088e-05,2.5603282e-05,0.012788642,0.012782851,0.010738446,0.058078974,0.05806954,0.058162883,1.0414822e-11,1.0423213e-11,1.8168118e-11,6.8036223e-07,8.879641e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34080568,0.24116983,0.019498449,0.09637367,0.01796956,0.055079143,0.0,0.0,0.0,-6e-06,0,0,0,831,0,0,0,0
433062974,0.81860113,-0.012539148,0.05351254,-0.5717267,0.28504378,5.1368,-0.22637051,51.885246,-101.219215,-11.258955,5.873891e-06,-4.6536966e-06,-5.7142124e-06,-0.0014914423,-0.0010512425,0.0013246711,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,8.1557044e-07,0.0024883505,0.055307835,1.2548343e-05,3.400468e-05,3.6281006e-05,2.5565967e-05,0.012741921,0.012736504,0.010666437,0.05832868,0.05831921,0.05752894,1.0413192e-11,1.0422151e-11,1.8161075e-11,6.8030204e-07,8.877719e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34153754,0.2398519,0.030163215,0.090946995,0.046820957,0.021215705,0.0,0.0,0.0,-0.000101,0,0,0,831,0,0,0,0
433263098,0.8191876,-0.01820676,0.05813868,-0.5702809,0.23075713,5.123119,-0.1617829,51.923504,-100.25127,-11.213686,6.0393263e-06,-4.439981e-06,-5.6602107e-06,-0.0014855046,-0.001053306,0.001296133,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,7.587861e-07,0.0024287556,0.054752488,1.25116485e-05,3.393766e-05,3.622894e-05,2.5623296e-05,0.01269492,0.012686367,0.010606378,0.05855853,0.058549196,0.056977592,1.0411511e-11,1.0421033e-11,1.8166331e-11,6.802561e-07,8.8759595e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34221005,0.2386998,0.022256134,0.15624642,0.06280436,0.03224467,0.0,0.0,0.0,2.3e-05,0,0,0,831,0,0,0,0
433466976,0.8199421,-0.015309192,0.05554588,-0.5695394,0.20096107,5.139457,-0.1527296,51.964546,-99.24075,-11.184125,6.0655057e-06,-4.42221e-06,-5.5901055e-06,-0.0014835236,-0.0010539489,0.0012750166,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,7.690679e-07,0.0024528985,0.054506786,1.2447748e-05,3.3897664e-05,3.6211404e-05,2.5652353e-05,0.012693356,0.0126821045,0.010564105,0.058798812,0.058789473,0.056513574,1.0411048e-11,1.042106e-11,1.8171827e-11,6.8021177e-07,8.8742064e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34291148,0.23772584,0.03890715,0.032029763,0.04893005,0.037247784,0.0,0.0,0.0,-9.9e-05,0,0,0,831,0,0,0,0
433671580,0.82110375,-0.020629076,0.052320264,-0.5680015,0.14997864,5.156675,-0.24632972,51.995255,-98.19556,-11.257419,6.1205747e-06,-4.335475e-06,-5.548763e-06,-0.0014828197,-0.0010580687,0.0012886181,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,8.6901883e-07,0.0025866062,0.05507543,1.2352764e-05,3.38401e-05,3.6206584e-05,2.5686031e-05,0.012806637,0.0127908075,0.010575454,0.059375938,0.059366226,0.05644194,1.04154315e-11,1.0425867e-11,1.81696e-11,6.8016294e-07,8.872358e-07,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34458986,0.23757513,0.027381998,0.05120165,0.03730645,0.030945063,0.0,0.0,0.0,0.000457,0,0,0,831,0,0,0,0
433871420,0.8209322,-0.019000407,0.05423454,-0.5681267,0.12073776,5.162205,-0.28515786,52.023235,-97.17326,-11.271823,6.099429e-06,-4.3311306e-06,-5.517851e-06,-0.0014815138,-0.0010564958,0.0012759072,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,8.0595214e-07,0.0025250006,0.053151526,1.23570535e-05,3.3805485e-05,3.615409e-05,2.5676618e-05,0.012841842,0.01282453,0.0106311655,0.05965757,0.05964729,0.05685188,1.04158175e-11,1.0426637e-11,1.8175473e-11,6.8011394e-07,8.8706093e-07,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34540534,0.23843633,0.057948485,0.022034444,0.03375723,0.12788749,0.0,0.0,0.0,0.000324,0,0,0,831,0,0,0,0
434071675,0.81972474,-0.019845447,0.053534884,-0.56990504,0.052845623,5.1559734,-0.27167907,52.03448,-96.15125,-11.334939,6.1242727e-06,-4.313875e-06,-5.4788356e-06,-0.0014813206,-0.001058537,0.0012784193,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.024507e-06,0.002515839,0.052761704,1.2402947e-05,3.3788936e-05,3.6095542e-05,2.5555535e-05,0.01284783,0.012831614,0.010603274,0.060055558,0.0600445,0.056502912,1.04174985e-11,1.042854e-11,1.8169643e-11,6.800651e-07,8.868678e-07,5.0000057e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34655455,0.23770341,0.011405424,0.01250401,0.020325556,0.011004735,0.0,0.0,0.0,0.000576,0,0,0,831,0,0,0,0
434275173,0.8173189,-0.018654454,0.04059788,-0.5744509,0.01107683,5.1466136,-0.29727307,52.025757,-95.13569,-11.354342,6.215385e-06,-4.293698e-06,-5.4370403e-06,-0.0014808885,-0.0010619448,0.0012708193,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.2289959e-06,0.0027272918,0.05031498,1.2531305e-05,3.3811244e-05,3.6055015e-05,2.5357824e-05,0.012878795,0.0128634935,0.010580397,0.060421616,0.06040991,0.056193642,1.0418156e-11,1.0429359e-11,1.8175895e-11,6.8001566e-07,8.866913e-07,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3476083,0.23705198,0.043691035,0.122169115,0.02697678,0.046159957,0.0,0.0,0.0,8.4e-05,0,0,0,831,0,0,0,0
434479225,0.815563,-0.021016454,0.042503137,-0.57672244,0.017104784,5.097035,-0.27582595,52.019024,-94.08126,-11.459881,6.258726e-06,-4.27626e-06,-5.387792e-06,-0.0014828225,-0.00107044,0.0012950987,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.2230192e-06,0.002751363,0.055332575,1.2620688e-05,3.3803273e-05,3.5988363e-05,2.523165e-05,0.012896735,0.012884661,0.010589721,0.061014865,0.061002534,0.05615058,1.0421941e-11,1.043321e-11,1.817419e-11,6.799718e-07,8.8652655e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3493099,0.23696114,0.02728867,0.15049241,0.033544313,0.14999647,0.0,0.0,0.0,0.000132,0,0,0,831,0,0,0,0
434683014,0.8162568,-0.026549838,0.04795486,-0.57508296,0.011545836,5.057988,-0.30487958,52.005966,-93.062546,-11.61197,6.296363e-06,-4.3278815e-06,-5.3733993e-06,-0.001487401,-0.0010807381,0.0013358295,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.1303985e-06,0.0026361258,0.054797877,1.2580909e-05,3.3740773e-05,3.595251e-05,2.5303532e-05,0.012900252,0.012889129,0.010654682,0.061327707,0.0613154,0.056632034,1.0423254e-11,1.0434402e-11,1.8180363e-11,6.7993074e-07,8.8636693e-07,5.0000065e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.35020438,0.23797487,0.0008716346,0.11468192,0.01822457,0.110144086,0.0,0.0,0.0,-6.7e-05,0,0,0,831,0,0,0,0
434883018,0.8194271,-0.019261468,0.04947687,-0.5707191,-0.046234313,5.009508,-0.29366148,51.980827,-92.046104,-11.787778,6.352019e-06,-4.430224e-06,-5.3644303e-06,-0.0014926846,-0.0010907378,0.0013809263,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,9.936228e-07,0.0023932161,0.05254151,1.2378272e-05,3.3678723e-05,3.5979458e-05,2.5486677e-05,0.012881746,0.012871965,0.010620584,0.061680112,0.06166825,0.056297597,1.0425164e-11,1.0436022e-11,1.8186362e-11,6.798911e-07,8.8618793e-07,5.0000025e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.35120985,0.23727114,0.027687656,0.0705857,0.018214466,0.13370986,0.0,0.0,0.0,-5.7e-05,0,0,0,831,0,0,0,0
435087753,0.8237605,-0.017465886,0.052987233,-0.5641863,-0.07107962,4.9643087,-0.22835143,51.95333,-91.036415,-11.947199,6.4150313e-06,-4.4114017e-06,-5.3496274e-06,-0.0014967042,-0.0011010126,0.0014197899,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.1255045e-06,0.0025985297,0.057209563,1.2112623e-05,3.3590863e-05,3.6029636e-05,2.5775238e-05,0.012862893,0.012852088,0.010623129,0.062211994,0.062200807,0.056149814,1.0427214e-11,1.0437621e-11,1.8192768e-11,6.798524e-07,8.859973e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.352722,0.23695952,0.021030212,0.03532182,0.023971375,0.09666083,0.0,0.0,0.0,-0.000139,0,0,0,831,0,0,0,0
435292134,0.8286003,-0.015080007,0.05207437,-0.55720973,-0.07561003,4.9496794,-0.09482909,51.918457,-90.00489,-12.057327,6.4652936e-06,-4.437616e-06,-5.3309172e-06,-0.0015005647,-0.0011098715,0.0014517131,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.177606e-06,0.002565164,0.05943652,1.1790496e-05,3.3521395e-05,3.612716e-05,2.6038573e-05,0.012855528,0.012840804,0.010720137,0.06288659,0.06287627,0.056915343,1.0434978e-11,1.0444894e-11,1.8190803e-11,6.7980744e-07,8.857838e-07,5.0000057e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3546306,0.23856936,0.01957266,0.07993101,0.021385815,0.005033161,0.0,0.0,0.0,0.000259,0,0,0,831,0,0,0,0
435492030,0.8322466,-0.009320327,0.058869172,-0.55119246,-0.09479439,4.9550548,0.15805382,51.883183,-89.00653,-12.080117,6.501918e-06,-4.511538e-06,-5.32015e-06,-0.0014997941,-0.0011115208,0.001461851,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.1181087e-06,0.0025599468,0.06042783,1.1560564e-05,3.3482458e-05,3.6192083e-05,2.6282565e-05,0.01275689,0.0127340555,0.010681539,0.06320672,0.063197345,0.056554288,1.0439795e-11,1.0449331e-11,1.8196653e-11,6.797001e-07,8.855162e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.35553348,0.23781146,0.01301157,0.04836166,0.018089043,0.019975983,0.0,0.0,0.0,0.000121,0,0,0,831,0,0,0,0
435692201,0.83503443,-0.0041784127,0.054253455,-0.5475003,-0.07429929,4.9917326,0.32397252,51.860535,-88.00966,-12.113022,6.4820642e-06,-4.535171e-06,-5.3049475e-06,-0.00150207,-0.0011223564,0.0014936898,0.35502467,-0.050633714,0.45728487,0.0064734495,0.009591954,-0.0057636215,0.0,0.0,0.0,1.0650429e-06,0.0024537775,0.05833243,1.1377561e-05,3.3485947e-05,3.6302205e-05,2.6430236e-05,0.012713014,0.012682341,0.010734999,0.06355862,0.063549854,0.057004314,1.0445144e-11,1.04545305e-11,1.8202264e-11,6.794936e-07,8.8517265e-07,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.35652277,0.23875576,0.005198349,0.034506794,0.015277962,0.025692781,0.0,0.0,0.0,0.000283,0,0,0,831,0,0,0,0
