timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
540446748,540446482,0.022548728,0.047156382,0.092777826,0.40038002,0.0,0.0,0.0,1.0
540550859,540550517,-0.001870627,0.05555088,0.09712387,0.408355,0.0,0.0,0.0,1.0
540650877,540650492,0.020943852,0.05527689,0.1027859,0.41860583,0.0,0.0,0.0,1.0
540750894,540750482,-0.0020112325,0.05292222,0.09398576,0.41759107,0.0,0.0,0.0,1.0
540854735,540854509,0.024300223,0.054890506,0.09587577,0.41854706,0.0,0.0,0.0,1.0
540954675,540954489,-0.0012886783,0.05154969,0.09651204,0.41450298,0.0,0.0,0.0,1.0
541058616,541058482,0.032662205,0.03780594,0.09330501,0.41434643,0.0,0.0,0.0,1.0
541162712,541162482,0.032429386,0.051005166,0.09548576,0.41869432,0.0,0.0,0.0,1.0
541262656,541262482,0.04114245,0.049835827,0.09780839,0.41823313,0.0,0.0,0.0,1.0
541366619,541366483,0.032859463,0.049000565,0.09420003,0.40957642,0.0,0.0,0.0,1.0
541466643,541466482,0.023779228,0.044636935,0.09867279,0.40407723,0.0,0.0,0.0,1.0
541566740,541566483,0.02244772,0.045679137,0.09720925,0.40561253,0.0,0.0,0.0,1.0
541670738,541670484,0.034641773,0.05442622,0.09995907,0.40456882,0.0,0.0,0.0,1.0
541770824,541770499,0.043768745,0.056504533,0.09409462,0.40825638,0.0,0.0,0.0,1.0
541870863,541870488,0.019444134,0.041087076,0.09978336,0.40246433,0.0,0.0,0.0,1.0
541974938,541974516,0.016228944,0.046899416,0.09830608,0.40385717,0.0,0.0,0.0,1.0
542074785,542074497,0.002696251,0.061408825,0.09759351,0.40611255,0.0,0.0,0.0,1.0
542178770,542178484,0.029285405,0.042370416,0.09573575,0.40370363,0.0,0.0,0.0,1.0
542282620,542282488,-0.005900476,0.048178192,0.0953228,0.40635872,0.0,0.0,0.0,1.0
542382613,542382482,0.031591736,0.053665113,0.094489925,0.40783605,0.0,0.0,0.0,1.0
542486611,542486482,0.0075775413,0.049439877,0.09488301,0.4075002,0.0,0.0,0.0,1.0
542586799,542586499,0.029265692,0.04556458,0.10116582,0.41393882,0.0,0.0,0.0,1.0
542686777,542686493,0.014395014,0.04940552,0.09667652,0.41179937,0.0,0.0,0.0,1.0
542790747,542790482,0.023330532,0.038766563,0.097858325,0.41430286,0.0,0.0,0.0,1.0
542890862,542890496,0.016707497,0.046047725,0.09669741,0.41524976,0.0,0.0,0.0,1.0
542991573,542991283,0.025556628,0.049017362,0.10569026,0.4166691,0.0,0.0,0.0,1.0
543095566,543095300,0.009831679,0.05404407,0.10443752,0.4173884,0.0,0.0,0.0,1.0
543195575,543195299,0.017975036,0.05064846,0.10746431,0.41665944,0.0,0.0,0.0,1.0
543295635,543295326,0.038157023,0.048067123,0.107197665,0.42501196,0.0,0.0,0.0,1.0
543399574,543399293,0.034362506,0.054392256,0.10912844,0.42112672,0.0,0.0,0.0,1.0
543499539,543499282,0.018585905,0.060110997,0.09466305,0.41616398,0.0,0.0,0.0,1.0
543599545,543599311,0.02367308,0.04910528,0.09937545,0.4092427,0.0,0.0,0.0,1.0
543703414,543703282,0.006405173,0.049255524,0.09703169,0.41120553,0.0,0.0,0.0,1.0
543803410,543803282,0.02937422,0.03600785,0.097541116,0.41515014,0.0,0.0,0.0,1.0
543907576,543907282,0.0060407743,0.051335618,0.0970523,0.4137479,0.0,0.0,0.0,1.0
544011517,544011284,0.016993111,0.035177954,0.09856253,0.4199634,0.0,0.0,0.0,1.0
544111416,544111282,-0.005380161,0.049742736,0.10225467,0.41939282,0.0,0.0,0.0,1.0
544215411,544215282,0.013842709,0.049242295,0.10410805,0.4288357,0.0,0.0,0.0,1.0
544315510,544315292,0.0036354908,0.04711165,0.11149963,0.42439175,0.0,0.0,0.0,1.0
544415537,544415323,0.0020747534,0.060659282,0.10854887,0.427996,0.0,0.0,0.0,1.0
544519450,544519282,0.012262931,0.059237868,0.11067891,0.42201895,0.0,0.0,0.0,1.0
544619410,544619282,-0.00075146044,0.050319653,0.110788584,0.42153823,0.0,0.0,0.0,1.0
544723533,544723318,-0.008291812,0.048859466,0.109396,0.41911882,0.0,0.0,0.0,1.0
544827411,544827282,0.0038212414,0.050198708,0.10624712,0.415927,0.0,0.0,0.0,1.0
544927603,544927296,0.007433163,0.06517764,0.10162629,0.41279227,0.0,0.0,0.0,1.0
545027411,545027282,0.034901842,0.041441448,0.10340579,0.4072877,0.0,0.0,0.0,1.0
545131589,545131285,0.012535379,0.04679645,0.10253962,0.40953597,0.0,0.0,0.0,1.0
545231421,545231283,-0.0013115061,0.04708954,0.09820622,0.39988104,0.0,0.0,0.0,1.0
545335419,545335282,0.023408482,0.056031827,0.10053084,0.4112326,0.0,0.0,0.0,1.0
545435497,545435282,0.01524913,0.07434417,0.0945053,0.40660715,0.0,0.0,0.0,1.0
545535577,545535323,0.031514976,0.06096553,0.096055545,0.40644532,0.0,0.0,0.0,1.0
545639551,545639282,-0.0022502486,0.043238245,0.089939944,0.40000114,0.0,0.0,0.0,1.0
545739523,545739308,0.020877846,0.04107344,0.09528599,0.39538562,0.0,0.0,0.0,1.0
545839529,545839282,0.020019416,0.04295474,0.091067754,0.39843935,0.0,0.0,0.0,1.0
545943561,545943282,0.015030884,0.051813427,0.09206604,0.4056313,0.0,0.0,0.0,1.0
546043586,546043282,0.036272682,0.057479616,0.09589241,0.41323197,0.0,0.0,0.0,1.0
546144239,546144082,0.016685564,0.0508499,0.09341407,0.41153586,0.0,0.0,0.0,1.0
546248444,546248082,0.029680766,0.04498505,0.09573537,0.4159273,0.0,0.0,0.0,1.0
546352342,546352083,0.02627399,0.04971418,0.09854547,0.4183617,0.0,0.0,0.0,1.0
546452344,546452094,0.021977374,0.047012467,0.10057173,0.42084888,0.0,0.0,0.0,1.0
546556214,546556082,0.019071039,0.046055533,0.098022155,0.41632006,0.0,0.0,0.0,1.0
546656220,546656082,0.012525631,0.04851805,0.10547123,0.41689348,0.0,0.0,0.0,1.0
546760316,546760082,0.013879511,0.05233506,0.09947679,0.41319433,0.0,0.0,0.0,1.0
546864214,546864082,0.025888283,0.05108542,0.10086926,0.4184633,0.0,0.0,0.0,1.0
546964297,546964115,0.0078113573,0.052424494,0.1052989,0.4147799,0.0,0.0,0.0,1.0
547068410,547068082,0.013130877,0.05168676,0.10055687,0.41345268,0.0,0.0,0.0,1.0
547168354,547168082,0.007194695,0.055695597,0.10196952,0.40159115,0.0,0.0,0.0,1.0
547268365,547268099,0.024963884,0.05912518,0.10225355,0.40786254,0.0,0.0,0.0,1.0
547372381,547372082,0.035495795,0.05547634,0.10249102,0.40759215,0.0,0.0,0.0,1.0
547472341,547472082,0.012689615,0.053304996,0.10403383,0.39690077,0.0,0.0,0.0,1.0
547572407,547572091,0.030585608,0.055092156,0.09837884,0.39905807,0.0,0.0,0.0,1.0
547676398,547676084,0.021193922,0.061993796,0.100391224,0.3969866,0.0,0.0,0.0,1.0
547776348,547776094,0.014224684,0.05762242,0.10642624,0.40035716,0.0,0.0,0.0,1.0
547880334,547880115,0.008963761,0.0581138,0.10619155,0.39164484,0.0,0.0,0.0,1.0
547984213,547984082,0.0076316907,0.059915394,0.10378724,0.39933637,0.0,0.0,0.0,1.0
548084342,548084083,0.00014724396,0.059994124,0.099544525,0.39955506,0.0,0.0,0.0,1.0
548188380,548188082,0.006770433,0.062284384,0.10351062,0.40097022,0.0,0.0,0.0,1.0
548288383,548288082,0.006191711,0.053155355,0.10134035,0.40423024,0.0,0.0,0.0,1.0
548388349,548388089,-0.004697985,0.057299647,0.097553246,0.3949645,0.0,0.0,0.0,1.0
548492381,548492095,0.01072488,0.057587948,0.09572863,0.3970322,0.0,0.0,0.0,1.0
548592365,548592130,0.034787327,0.055348676,0.09663396,0.39013007,0.0,0.0,0.0,1.0
548692380,548692082,0.024637979,0.05741106,0.09335514,0.3849928,0.0,0.0,0.0,1.0
548796369,548796089,0.033407666,0.051706668,0.09636625,0.3862421,0.0,0.0,0.0,1.0
548896305,548896082,0.0179536,0.064669624,0.09612299,0.390697,0.0,0.0,0.0,1.0
548997247,548996883,0.012896575,0.058495257,0.08923265,0.3857904,0.0,0.0,0.0,1.0
549101185,549100906,0.006832359,0.062435485,0.09645083,0.39632455,0.0,0.0,0.0,1.0
549201262,549200903,0.030219773,0.06114998,0.09285861,0.39259347,0.0,0.0,0.0,1.0
549301114,549300900,0.009446918,0.060039066,0.09619095,0.4004018,0.0,0.0,0.0,1.0
549405141,549404883,0.034299556,0.053385533,0.09489759,0.40075612,0.0,0.0,0.0,1.0
549505011,549504882,0.02112226,0.06551065,0.09539836,0.3966176,0.0,0.0,0.0,1.0
549609140,549608889,0.016748516,0.06989441,0.09876287,0.39077157,0.0,0.0,0.0,1.0
549713017,549712889,0.037333988,0.05956576,0.09903324,0.38358673,0.0,0.0,0.0,1.0
549813105,549812882,0.026419047,0.060271956,0.09592946,0.38462886,0.0,0.0,0.0,1.0
549917153,549916888,0.015445314,0.05591601,0.10335827,0.3821344,0.0,0.0,0.0,1.0
550017013,550016882,0.01204059,0.054763604,0.09553038,0.39098164,0.0,0.0,0.0,1.0
550117018,550116884,0.020181306,0.03811148,0.10115558,0.40219083,0.0,0.0,0.0,1.0
550221134,550220926,0.00873325,0.058511112,0.103503406,0.39741743,0.0,0.0,0.0,1.0
550321133,550320899,0.02811506,0.0626685,0.09262156,0.4057173,0.0,0.0,0.0,1.0
550421233,550420899,0.023707435,0.061738882,0.097680055,0.40377307,0.0,0.0,0.0,1.0
550525130,550524882,0.021934802,0.076597676,0.09562636,0.39910725,0.0,0.0,0.0,1.0
550625323,550624915,0.002451969,0.05431505,0.09748201,0.39053208,0.0,0.0,0.0,1.0
550729144,550728882,-0.01572899,0.045863092,0.089527376,0.39198357,0.0,0.0,0.0,1.0
550833140,550832888,0.010993979,0.048320673,0.094425835,0.39350897,0.0,0.0,0.0,1.0
550933053,550932882,0.0041918783,0.074244715,0.09219807,0.39849064,0.0,0.0,0.0,1.0
551037144,551036882,0.025797796,0.05551843,0.090425335,0.40058503,0.0,0.0,0.0,1.0
551137014,551136882,0.0016424339,0.06583094,0.08775345,0.40930286,0.0,0.0,0.0,1.0
551237101,551236915,0.02402371,0.056071132,0.0890582,0.40770572,0.0,0.0,0.0,1.0
551341014,551340885,-0.017461568,0.06036276,0.08975162,0.40889287,0.0,0.0,0.0,1.0
551441082,551440899,0.040955957,0.03999217,0.09495633,0.4153571,0.0,0.0,0.0,1.0
551541019,551540888,-0.0030436434,0.067764565,0.08663311,0.4074637,0.0,0.0,0.0,1.0
551645178,551644883,0.008821232,0.07741019,0.09202946,0.39947578,0.0,0.0,0.0,1.0
551745151,551744882,0.023105154,0.070135385,0.09217168,0.39861336,0.0,0.0,0.0,1.0
551849260,551848899,0.02266063,0.062188156,0.09051215,0.39311674,0.0,0.0,0.0,1.0
551953142,551952882,0.0053370544,0.05944789,0.08191035,0.38048217,0.0,0.0,0.0,1.0
552053161,552052882,0.013977183,0.05288336,0.08439723,0.38328913,0.0,0.0,0.0,1.0
552153910,552153692,-0.00966491,0.05965469,0.08835199,0.38130793,0.0,0.0,0.0,1.0
552257942,552257682,0.030166695,0.030045437,0.089573614,0.39546514,0.0,0.0,0.0,1.0
552357928,552357682,-0.0068278583,0.043945715,0.08866665,0.3956659,0.0,0.0,0.0,1.0
552461908,552461687,-0.009423493,0.057583746,0.092959024,0.4109167,0.0,0.0,0.0,1.0
552561891,552561682,0.013118427,0.045469616,0.09416248,0.43309915,0.0,0.0,0.0,1.0
552661933,552661682,-0.013768004,0.05600325,0.10143083,0.42344567,0.0,0.0,0.0,1.0
552765910,552765728,-0.0019661237,0.044891533,0.098314114,0.43111756,0.0,0.0,0.0,1.0
552865941,552865731,-0.010578205,0.05838707,0.10194873,0.42767558,0.0,0.0,0.0,1.0
552965954,552965682,0.010528164,0.054678105,0.1006481,0.42913085,0.0,0.0,0.0,1.0
553069941,553069689,-0.10307381,-0.13915741,0.07366591,0.4052133,0.0,0.0,0.0,1.0
553169975,553169684,0.03502558,0.14089131,0.097575,0.39613947,0.0,0.0,0.0,1.0
553274041,553273691,-0.0019686539,0.20511712,0.11860787,0.3937171,0.0,0.0,0.0,1.0
553373947,553373697,-0.010360591,0.15115654,0.13271423,0.37855983,0.0,0.0,0.0,1.0
553473951,553473684,-0.04019294,0.09971829,0.13428615,0.3676345,0.0,0.0,0.0,1.0
553577949,553577682,-0.07908099,0.061737232,0.12962379,0.36755165,0.0,0.0,0.0,1.0
553681820,553681689,-0.062243894,0.06595915,0.12962799,0.37703896,0.0,0.0,0.0,1.0
553781811,553781682,-0.016612913,0.038179252,0.118417405,0.42221507,0.0,0.0,0.0,1.0
553881972,553881728,-0.011825126,0.030168165,0.11176739,0.4634287,0.0,0.0,0.0,1.0
553985991,553985682,-0.009278359,0.008512272,0.11090734,0.5079694,0.0,0.0,0.0,1.0
554085820,554085682,-0.016063934,0.0153347,0.11393707,0.5327219,0.0,0.0,0.0,1.0
554189909,554189682,-0.015356246,0.017794387,0.116771534,0.5516696,0.0,0.0,0.0,1.0
554289966,554289683,-0.025657672,0.017015861,0.11416376,0.5566655,0.0,0.0,0.0,1.0
554393819,554393682,-0.028994445,0.02102666,0.12087252,0.5565434,0.0,0.0,0.0,1.0
554494030,554493683,-0.03399206,0.014773106,0.118511476,0.55008173,0.0,0.0,0.0,1.0
554594007,554593682,-0.040624935,0.011913125,0.12190502,0.54535294,0.0,0.0,0.0,1.0
554697976,554697727,-0.040665507,0.007809797,0.12277784,0.53910893,0.0,0.0,0.0,1.0
554797925,554797682,-0.04438635,0.009827468,0.12163948,0.5256234,0.0,0.0,0.0,1.0
554897939,554897692,-0.0402974,-0.0048448825,0.12005669,0.5142189,0.0,0.0,0.0,1.0
555001816,555001681,-0.044764712,0.0005189115,0.120633855,0.51154214,0.0,0.0,0.0,1.0
555101945,555101691,-0.036679555,0.00095758145,0.11429455,0.50337297,0.0,0.0,0.0,1.0
555202744,555202482,-0.04989295,0.00070021563,0.10993755,0.49064842,0.0,0.0,0.0,1.0
555306763,555306483,-0.032036383,-0.010348575,0.10340613,0.48653433,0.0,0.0,0.0,1.0
555406617,555406482,-0.024191536,-0.011156756,0.10021327,0.48315203,0.0,0.0,0.0,1.0
555506611,555506482,-0.022439998,-0.004540921,0.09590655,0.4797861,0.0,0.0,0.0,1.0
555614616,555614482,-0.040713612,0.0009250621,0.092567794,0.48122343,0.0,0.0,0.0,1.0
555714615,555714482,-0.03815477,-0.004933615,0.08885292,0.48050624,0.0,0.0,0.0,1.0
555814616,555814482,-0.033596113,-0.01327044,0.088092245,0.4780049,0.0,0.0,0.0,1.0
555918610,555918482,-0.051606,-0.0013265922,0.086454466,0.4675777,0.0,0.0,0.0,1.0
556018738,556018482,-0.050929464,-0.0033779242,0.08444319,0.461177,0.0,0.0,0.0,1.0
556122740,556122487,-0.0505199,-0.008233269,0.082184024,0.45551965,0.0,0.0,0.0,1.0
556226707,556226492,-0.03331918,-0.016409427,0.08147251,0.45057687,0.0,0.0,0.0,1.0
556326614,556326482,-0.036915738,-0.0027107503,0.079903595,0.44755545,0.0,0.0,0.0,1.0
556430762,556430490,-0.048851293,-0.01045148,0.07632348,0.4428897,0.0,0.0,0.0,1.0
556530845,556530485,-0.04895908,-0.0060722427,0.08052607,0.43706343,0.0,0.0,0.0,1.0
556630901,556630482,-0.03942687,-0.010046664,0.08265332,0.4357778,0.0,0.0,0.0,1.0
556734782,556734494,-0.048000965,-0.006811236,0.08325759,0.42659187,0.0,0.0,0.0,1.0
556838761,556838497,-0.051065277,-0.0090926,0.08250443,0.42110944,0.0,0.0,0.0,1.0
556938611,556938482,-0.061497122,-0.009572423,0.08223272,0.4034665,0.0,0.0,0.0,1.0
557042614,557042482,-0.064831965,-0.014406634,0.087816045,0.39190525,0.0,0.0,0.0,1.0
557142714,557142482,-0.07406395,-0.0053337333,0.09113444,0.37073985,0.0,0.0,0.0,1.0
557242675,557242482,-0.056286562,-0.0025956226,0.09336766,0.35254255,0.0,0.0,0.0,1.0
557346692,557346484,0.057656936,-0.094032556,0.11008449,0.31005454,0.0,0.0,0.0,1.0
557450741,557450489,-0.12602621,0.0687915,0.12650292,0.28064716,0.0,0.0,0.0,1.0
557550868,557550499,-0.1990894,0.111146495,0.1433227,0.27676058,0.0,0.0,0.0,1.0
557654617,557654488,-0.18329301,0.06403415,0.15261292,0.26520947,0.0,0.0,0.0,1.0
557754740,557754482,-0.15212457,-0.014743272,0.13549672,0.29553768,0.0,0.0,0.0,1.0
557858726,557858523,-0.12652026,-0.073863395,0.12152237,0.33455437,0.0,0.0,0.0,1.0
557962613,557962482,-0.082581535,-0.07172266,0.10832454,0.37491766,0.0,0.0,0.0,1.0
558063414,558063282,-0.044799883,-0.062058683,0.10728254,0.40400562,0.0,0.0,0.0,1.0
558163532,558163324,-0.04350531,-0.040645488,0.116006725,0.422678,0.0,0.0,0.0,1.0
558267521,558267282,-0.008840426,-0.0032538143,0.12789865,0.43871492,0.0,0.0,0.0,1.0
558367458,558367282,-0.023131173,0.014781119,0.1340471,0.43924323,0.0,0.0,0.0,1.0
558467417,558467282,-0.046677433,-0.01056063,0.14893459,0.44771156,0.0,0.0,0.0,1.0
558571519,558571282,-0.06172553,-0.032369025,0.13817471,0.45923725,0.0,0.0,0.0,1.0
558671584,558671282,-0.030006886,-0.028921302,0.1412727,0.44865164,0.0,0.0,0.0,1.0
558775569,558775314,-0.015152033,-0.0134977605,0.13919581,0.44000888,0.0,0.0,0.0,1.0
558875515,558875301,-0.028208151,-0.016110374,0.13671179,0.43210298,0.0,0.0,0.0,1.0
558975655,558975317,-0.027864156,-0.021715894,0.13515255,0.42728564,0.0,0.0,0.0,1.0
559079552,559079282,-0.014926636,-0.026013156,0.13251904,0.45443568,0.0,0.0,0.0,1.0
559179410,559179282,-0.0073824227,-0.028340306,0.13408123,0.47151563,0.0,0.0,0.0,1.0
559279511,559279288,-0.011253012,-0.027889565,0.13363357,0.4841993,0.0,0.0,0.0,1.0
559383419,559383282,-0.016718658,-0.034508042,0.13523862,0.4876547,0.0,0.0,0.0,1.0
559487551,559487328,-0.015584415,-0.033442132,0.13475762,0.48748937,0.0,0.0,0.0,1.0
559587578,559587299,-0.013649652,-0.02928027,0.13662969,0.4812781,0.0,0.0,0.0,1.0
559691600,559691282,-0.012187515,-0.024801282,0.13321349,0.4758536,0.0,0.0,0.0,1.0
559791571,559791301,-0.011296295,-0.028328996,0.1304558,0.46842527,0.0,0.0,0.0,1.0
559895588,559895300,-0.01611747,-0.021709708,0.1317593,0.46358213,0.0,0.0,0.0,1.0
559999517,559999285,-0.01788055,-0.022825383,0.12695728,0.4591534,0.0,0.0,0.0,1.0
560099505,560099282,-0.0136384955,-0.02335238,0.12513362,0.45722252,0.0,0.0,0.0,1.0
560199459,560199282,-0.011153884,-0.026947957,0.123000816,0.45447204,0.0,0.0,0.0,1.0
560303416,560303282,-0.013703932,-0.025346564,0.11925804,0.4498871,0.0,0.0,0.0,1.0
560403548,560403293,-0.008427957,-0.021397637,0.117529325,0.44906104,0.0,0.0,0.0,1.0
560507634,560507282,-0.007331158,-0.023087278,0.11583314,0.445594,0.0,0.0,0.0,1.0
560608419,560608082,-0.006161562,-0.023160104,0.11573591,0.441848,0.0,0.0,0.0,1.0
560708351,560708098,-0.013485934,-0.025111154,0.113321744,0.43910265,0.0,0.0,0.0,1.0
560808344,560808082,-0.0107666915,-0.023152534,0.11374668,0.44021657,0.0,0.0,0.0,1.0
560912372,560912082,-0.010051093,-0.025072144,0.113326274,0.43957743,0.0,0.0,0.0,1.0
561012234,561012082,-0.017332152,-0.044105407,0.1095137,0.44253507,0.0,0.0,0.0,1.0
561116356,561116112,-0.01833938,-0.043398026,0.10671252,0.44268152,0.0,0.0,0.0,1.0
561216312,561216088,-0.012130478,-0.032291554,0.105194524,0.44248882,0.0,0.0,0.0,1.0
561320236,561320093,-0.010563753,-0.023616813,0.09892847,0.44607446,0.0,0.0,0.0,1.0
561424314,561424082,-0.008695124,-0.020621909,0.10147544,0.45345122,0.0,0.0,0.0,1.0
561532346,561532082,-0.015734535,-0.025199367,0.09987863,0.45818254,0.0,0.0,0.0,1.0
561632346,561632092,-0.019165982,-0.023199704,0.10109867,0.46171942,0.0,0.0,0.0,1.0
561736299,561736082,-0.0036344018,-0.008820263,0.11326843,0.46025828,0.0,0.0,0.0,1.0
561840351,561840088,-0.011983229,-0.02815041,0.11896261,0.45902884,0.0,0.0,0.0,1.0
561944333,561944082,-0.017353369,-0.044945672,0.12720305,0.4585485,0.0,0.0,0.0,1.0
562052305,562052083,-0.024990384,-0.05605966,0.1326774,0.45380336,0.0,0.0,0.0,1.0
562152373,562152084,-0.020481143,-0.06364651,0.13581184,0.44741225,0.0,0.0,0.0,1.0
562252429,562252082,-0.029079845,-0.0650601,0.13938044,0.44075462,0.0,0.0,0.0,1.0
562356230,562356082,-0.018072916,-0.074831784,0.13887689,0.43595567,0.0,0.0,0.0,1.0
562456338,562456082,-0.019148216,-0.08083342,0.14079536,0.426514,0.0,0.0,0.0,1.0
562556361,562556124,-0.010203526,-0.07876482,0.1413942,0.42027304,0.0,0.0,0.0,1.0
562656345,562656082,-0.012890983,-0.08001302,0.13857578,0.41760743,0.0,0.0,0.0,1.0
562760311,562760082,-0.0152013665,-0.08376604,0.13922815,0.41257814,0.0,0.0,0.0,1.0
562860227,562860082,-0.0363285,-0.0819124,0.13856563,0.4080566,0.0,0.0,0.0,1.0
562964218,562964082,-0.014114553,-0.08663826,0.14017421,0.40709797,0.0,0.0,0.0,1.0
563064291,563064092,-0.01843308,-0.08218482,0.13369739,0.41026348,0.0,0.0,0.0,1.0
563168376,563168104,-0.023138406,-0.082116716,0.13056238,0.41182122,0.0,0.0,0.0,1.0
563272346,563272082,-0.025102815,-0.09219348,0.13334668,0.41474065,0.0,0.0,0.0,1.0
563373147,563372886,-0.020703368,-0.09788877,0.13229102,0.40974024,0.0,0.0,0.0,1.0
563473152,563472882,-0.036429398,-0.09487021,0.13720743,0.40825048,0.0,0.0,0.0,1.0
563577188,563576885,-0.031435333,-0.10281905,0.12962523,0.4052591,0.0,0.0,0.0,1.0
563681137,563680927,-0.024840867,-0.10715675,0.13214487,0.40697375,0.0,0.0,0.0,1.0
563781240,563780922,-0.025242912,-0.10625954,0.12957619,0.39964122,0.0,0.0,0.0,1.0
563881186,563880900,-0.030121846,-0.101595275,0.12719426,0.3985511,0.0,0.0,0.0,1.0
563985114,563984882,-0.0131741,-0.09930115,0.12490394,0.398918,0.0,0.0,0.0,1.0
564089132,564088883,-0.031167652,-0.102255665,0.12511952,0.39655218,0.0,0.0,0.0,1.0
564189160,564188882,-0.018087592,-0.104963556,0.123352244,0.3985665,0.0,0.0,0.0,1.0
564293017,564292882,0.0010939371,-0.10548982,0.12200017,0.39622065,0.0,0.0,0.0,1.0
564393116,564392892,-0.03181988,-0.11894922,0.120461464,0.39603323,0.0,0.0,0.0,1.0
564497011,564496882,-0.03510016,-0.09517501,0.12051958,0.3970645,0.0,0.0,0.0,1.0
564601141,564600899,-0.04247363,-0.10186179,0.11636193,0.39452252,0.0,0.0,0.0,1.0
564701181,564700908,-0.04180709,-0.10664279,0.11619594,0.3957486,0.0,0.0,0.0,1.0
564805141,564804882,-0.03323981,-0.108866386,0.1124115,0.40067208,0.0,0.0,0.0,1.0
564905116,564904895,-0.01374503,-0.0928881,0.10772951,0.40412137,0.0,0.0,0.0,1.0
565009155,565008884,-0.048540115,-0.09884795,0.11386832,0.40596205,0.0,0.0,0.0,1.0
565113190,565112916,-0.028069729,-0.08550032,0.11644614,0.41280088,0.0,0.0,0.0,1.0
565213144,565212882,-0.040232565,-0.08681427,0.11578108,0.4152531,0.0,0.0,0.0,1.0
565317290,565316889,-0.02105121,-0.094323106,0.11802311,0.42213145,0.0,0.0,0.0,1.0
565417013,565416882,-0.019546652,-0.09303667,0.11915999,0.42270246,0.0,0.0,0.0,1.0
565517133,565516910,-0.026796237,-0.08837395,0.12439271,0.42109862,0.0,0.0,0.0,1.0
565621113,565620886,-0.031072835,-0.09427748,0.12168846,0.41967556,0.0,0.0,0.0,1.0
565721085,565720899,-0.049195267,-0.102395624,0.12429126,0.42018846,0.0,0.0,0.0,1.0
565821165,565820907,-0.028659154,-0.09692577,0.12669578,0.42000666,0.0,0.0,0.0,1.0
565925105,565924882,-0.03501665,-0.090822645,0.12824075,0.41464317,0.0,0.0,0.0,1.0
566025087,566024882,-0.026262147,-0.089909464,0.13174097,0.42027876,0.0,0.0,0.0,1.0
566129197,566128882,-0.03004636,-0.09640908,0.12916201,0.42096436,0.0,0.0,0.0,1.0
566233117,566232882,-0.03370751,-0.0977606,0.1313394,0.42258412,0.0,0.0,0.0,1.0
566337989,566337705,-0.026530188,-0.086273246,0.12728362,0.41833717,0.0,0.0,0.0,1.0
566438014,566437689,-0.014276026,-0.09487668,0.1344107,0.41952893,0.0,0.0,0.0,1.0
566541931,566541728,-0.022099495,-0.11618109,0.12977861,0.43133977,0.0,0.0,0.0,1.0
566641820,566641689,-0.028995328,-0.13039583,0.1348837,0.42064884,0.0,0.0,0.0,1.0
566741936,566741719,-0.05311775,-0.116142504,0.13309193,0.40233162,0.0,0.0,0.0,1.0
566845949,566845688,-0.039138388,-0.10634808,0.13396429,0.400965,0.0,0.0,0.0,1.0
566945810,566945682,-0.030668799,-0.10971043,0.13108079,0.39810762,0.0,0.0,0.0,1.0
567049973,567049689,-0.04306575,-0.10639856,0.13032784,0.39296725,0.0,0.0,0.0,1.0
567149981,567149705,-0.016219208,-0.098941416,0.1288551,0.39881498,0.0,0.0,0.0,1.0
567249914,567249686,-0.018862624,-0.091483906,0.12354874,0.40288252,0.0,0.0,0.0,1.0
567353922,567353719,-0.02606522,-0.090890095,0.122382596,0.4147698,0.0,0.0,0.0,1.0
567457924,567457688,-0.048110798,-0.08625765,0.12423258,0.4144003,0.0,0.0,0.0,1.0
567557915,567557682,-0.03517784,-0.082591206,0.1256328,0.416971,0.0,0.0,0.0,1.0
567661945,567661689,-0.03754129,-0.088806,0.12986715,0.42239645,0.0,0.0,0.0,1.0
567761998,567761682,-0.038157262,-0.0974424,0.12584667,0.42618302,0.0,0.0,0.0,1.0
567861820,567861682,-0.035115097,-0.1057775,0.12603176,0.42418557,0.0,0.0,0.0,1.0
567965920,567965682,-0.037729938,-0.102011316,0.13321821,0.42198005,0.0,0.0,0.0,1.0
568065840,568065681,-0.05383395,-0.10336749,0.13385129,0.41271216,0.0,0.0,0.0,1.0
568169905,568169682,-0.048281167,-0.10678828,0.12669507,0.4090093,0.0,0.0,0.0,1.0
568269988,568269685,-0.043462627,-0.10692767,0.12560275,0.40007687,0.0,0.0,0.0,1.0
568370021,568369682,-0.053989485,-0.10434505,0.1288673,0.39419234,0.0,0.0,0.0,1.0
568473949,568473688,-0.03735848,-0.10027229,0.124329545,0.39276132,0.0,0.0,0.0,1.0
568578018,568577690,-0.018291624,-0.09254939,0.12542814,0.39900044,0.0,0.0,0.0,1.0
568677964,568677682,-0.030236801,-0.08532121,0.11887666,0.40186384,0.0,0.0,0.0,1.0
568781906,568781682,-0.02929215,-0.08345063,0.117471576,0.41456467,0.0,0.0,0.0,1.0
568881909,568881729,-0.03410567,-0.08473384,0.12011031,0.41766417,0.0,0.0,0.0,1.0
568982008,568981682,-0.046379592,-0.09034541,0.120782256,0.41790783,0.0,0.0,0.0,1.0
569081925,569081682,-0.06310873,-0.10271707,0.12518556,0.41907617,0.0,0.0,0.0,1.0
569182721,569182491,-0.07120649,-0.11948741,0.12841696,0.4110751,0.0,0.0,0.0,1.0
