timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
378065114,0.015274993,-0.01750213,0.025651563,-0.014155119,-0.105935015,0.0,0.0
378097126,0.0064589377,0.003540192,-0.007684298,-0.014166317,-0.10591424,0.0,0.0
378129134,-0.024494216,-0.0151131395,-0.0067431433,-0.014160217,-0.10589986,0.0,0.0
378161421,-0.0020917566,0.035263453,-0.017281583,-0.014149988,-0.10591619,0.0,0.0
378193072,0.016804514,0.048240308,-0.0103254095,-0.014146759,-0.10595693,0.0,0.0
378225080,-0.015064391,0.03401143,0.00036607933,-0.014136814,-0.1060177,0.0,0.0
378257190,0.0032573908,0.044311274,0.013556154,-0.014158572,-0.10606942,0.0,0.0
378289126,-0.0130692925,0.015576606,0.026092581,-0.014182623,-0.1061014,0.0,0.0
378321151,0.009800938,-0.025026351,-0.004924185,-0.014210214,-0.10611182,0.0,0.0
378353079,-0.06116782,-0.041560393,0.0062551955,-0.014215847,-0.10608859,0.0,0.0
378385123,0.006276227,-0.08633455,-0.021608783,-0.014204373,-0.1060455,0.0,0.0
378417150,-0.04312744,-0.043982096,0.0070384424,-0.014177704,-0.10599468,0.0,0.0
378449043,-0.046009164,-0.015406184,0.0047437586,-0.014149749,-0.105949916,0.0,0.0
378481188,-0.009877415,0.015326915,0.03474089,-0.014156116,-0.10594057,0.0,0.0
378513189,0.005255233,0.089987054,0.04155242,-0.01419054,-0.1059866,0.0,0.0
378545202,0.06971417,0.07343533,0.012772754,-0.014273279,-0.106066786,0.0,0.0
378577138,0.08307503,0.08067927,0.005478547,-0.01438265,-0.10617153,0.0,0.0
378609031,0.09818163,0.06913959,-0.012731308,-0.014525934,-0.106266074,0.0,0.0
378641199,0.07073152,0.024277123,-0.002062488,-0.014693355,-0.1063413,0.0,0.0
378673130,0.08421712,0.018592903,-0.002838544,-0.014868265,-0.106405586,0.0,0.0
378705140,0.07746325,-0.014049065,0.002438739,-0.015030234,-0.10647128,0.0,0.0
378737120,0.013147539,0.022689752,-0.003311516,-0.015170554,-0.10654947,0.0,0.0
378769138,-0.027628694,-0.010921004,-0.010983399,-0.015282095,-0.10661696,0.0,0.0
378801211,-0.031844944,-0.024687272,-0.008542511,-0.01538349,-0.10668965,0.0,0.0
378833100,-0.057003427,0.006259725,-0.0019638087,-0.015474824,-0.10676219,0.0,0.0
378865106,-0.07292945,-0.02513581,0.00038819254,-0.015551372,-0.10682509,0.0,0.0
378897272,-0.08083802,-0.0007717168,0.0054102126,-0.015625997,-0.106863685,0.0,0.0
378929329,-0.08798553,-0.013860879,-0.0023377012,-0.01566521,-0.10690503,0.0,0.0
378961138,-0.10303976,-0.007746793,0.002350909,-0.015694909,-0.10695241,0.0,0.0
378993159,-0.090282,0.0072959824,0.008154295,-0.015698008,-0.10699552,0.0,0.0
379025134,-0.078072906,-0.055392448,-0.014828474,-0.015686985,-0.10702542,0.0,0.0
379057065,-0.05316375,-0.056808274,-0.01550139,-0.015650606,-0.10704978,0.0,0.0
379089108,-0.022243647,-0.055430494,-0.018586427,-0.01562858,-0.107072115,0.0,0.0
379121210,-0.057327073,-0.054764178,-0.03108941,-0.015609365,-0.10709358,0.0,0.0
379153116,-0.049962528,-0.022225618,-0.03770043,-0.015603795,-0.107120484,0.0,0.0
379185192,-0.045988657,-0.028985381,-0.036083184,-0.015606633,-0.10714734,0.0,0.0
379218021,-0.020313311,-0.0020320565,-0.024455851,-0.015609393,-0.10719106,0.0,0.0
379249873,-0.010660652,0.0061182203,-0.019327953,-0.015623138,-0.10723764,0.0,0.0
379281882,-0.025977265,-0.015928969,-0.016219033,-0.015635235,-0.10728076,0.0,0.0
379309925,-0.009094786,-0.032729212,-0.023169372,-0.015666237,-0.10730419,0.0,0.0
379341875,-0.021262523,-0.03637774,-0.011576893,-0.01569034,-0.1073184,0.0,0.0
379373946,-0.017842835,0.022684552,0.010018927,-0.015719846,-0.10732595,0.0,0.0
379405873,0.027613446,-0.05846909,-0.0051592253,-0.015716432,-0.10733261,0.0,0.0
379438019,0.01612886,-0.061089262,-0.021289758,-0.015693719,-0.10734238,0.0,0.0
379469888,0.012939823,-0.035425194,-0.018184176,-0.015684832,-0.10734546,0.0,0.0
379501914,-0.05477983,-0.037940785,-0.026673118,-0.015663054,-0.10734219,0.0,0.0
379533843,-0.044278637,0.0045952564,-0.009473717,-0.015636044,-0.107338265,0.0,0.0
379565901,-0.047517054,-0.010115781,-0.011780313,-0.015596283,-0.10733467,0.0,0.0
379598003,0.015174913,-0.03462722,-0.0213794,-0.01556789,-0.10731931,0.0,0.0
379629926,0.003418881,0.0058359755,-0.027636109,-0.015533939,-0.10730899,0.0,0.0
379661838,0.014162797,-0.020090668,-0.023160925,-0.015491813,-0.107298605,0.0,0.0
379693960,0.005147364,-0.018733013,-0.014943873,-0.015480847,-0.10728439,0.0,0.0
379725911,-0.020136556,0.010970929,0.0048062913,-0.015476922,-0.1072607,0.0,0.0
379758044,-0.0036984398,-0.0028205374,-0.019827506,-0.015476806,-0.10724058,0.0,0.0
379789959,0.030518746,0.017202914,0.004347435,-0.01548519,-0.107235484,0.0,0.0
379821900,0.047271065,0.017479884,-0.03180805,-0.015482056,-0.10724576,0.0,0.0
379853942,0.023309467,-0.009925399,-0.009321961,-0.015457753,-0.10726008,0.0,0.0
379885937,-0.01339149,0.018058566,-0.013539616,-0.015421455,-0.107282236,0.0,0.0
379918060,-0.0057528736,0.030206645,-0.016577346,-0.015387828,-0.107303135,0.0,0.0
379949906,0.015089523,0.026038397,0.015438377,-0.015359509,-0.107333645,0.0,0.0
379981839,0.07581804,0.039000284,-0.025505967,-0.015350641,-0.10738752,0.0,0.0
380013926,0.1061243,0.04498276,-0.023296256,-0.015360022,-0.1074531,0.0,0.0
380045961,0.07535047,0.033809517,-0.023823736,-0.015384051,-0.10753666,0.0,0.0
380077934,0.069684684,0.055000376,-0.008297819,-0.015434815,-0.10762474,0.0,0.0
380109900,0.08260954,0.020365592,-0.007856837,-0.01550718,-0.10770851,0.0,0.0
380141922,0.05570947,0.01645232,-0.01746957,-0.0155872125,-0.10778455,0.0,0.0
380173852,0.07436268,0.017829884,-0.020870635,-0.01567985,-0.107846946,0.0,0.0
380205912,0.08238035,0.0018638468,-0.012127665,-0.015776185,-0.10791186,0.0,0.0
380237988,0.09233465,0.0049728868,-0.033829853,-0.015872974,-0.1079875,0.0,0.0
380269955,0.030448217,0.005360277,-0.014664001,-0.015961291,-0.10809015,0.0,0.0
380301949,0.046739906,0.056335807,0.008482212,-0.016085003,-0.10820863,0.0,0.0
380333839,0.027756471,0.070001066,0.012100365,-0.016214008,-0.10833498,0.0,0.0
380365828,0.052842565,0.004104584,0.0015165724,-0.016344413,-0.108453654,0.0,0.0
380398052,0.089356475,0.0032771085,-0.0075418986,-0.016489727,-0.108576275,0.0,0.0
380429950,0.016875464,-0.013257364,0.0063665467,-0.016635323,-0.10869553,0.0,0.0
380461929,0.027734693,0.0038316778,-0.013193579,-0.016791992,-0.108807616,0.0,0.0
380493900,0.03179581,-0.034558326,0.0014601543,-0.016947601,-0.10890788,0.0,0.0
380525969,0.018351277,-0.041295946,0.020699807,-0.01709291,-0.10900548,0.0,0.0
380557966,-0.0538544,-0.030489467,0.019520575,-0.017230632,-0.10906954,0.0,0.0
380589867,-0.062068697,-0.03726082,0.02588425,-0.017357374,-0.1091263,0.0,0.0
380621879,-0.006730904,0.018238008,0.038072534,-0.017475663,-0.10920945,0.0,0.0
380653923,-0.01082764,-0.008910503,0.0153866885,-0.01759262,-0.10931288,0.0,0.0
380685921,-0.021879792,-0.01612488,0.041175604,-0.017722363,-0.10940467,0.0,0.0
380718042,0.009684682,0.023601217,0.024178218,-0.017873086,-0.10949017,0.0,0.0
380749877,0.056115735,-0.016185964,0.029759659,-0.01804666,-0.10957021,0.0,0.0
380781998,0.064866506,-0.028447736,0.034677777,-0.018244106,-0.10964299,0.0,0.0
380813900,-0.0032178527,0.03322003,0.04105698,-0.018439848,-0.10972168,0.0,0.0
380845949,0.004532829,0.02836227,0.048080586,-0.018628316,-0.10982161,0.0,0.0
380878002,-0.018692069,0.058658358,0.029126285,-0.018784394,-0.10995485,0.0,0.0
380909932,-0.024282442,0.05128336,0.029318262,-0.018925728,-0.11009905,0.0,0.0
380941929,-0.022573099,0.015608289,0.061207786,-0.019069754,-0.11025288,0.0,0.0
380973955,-0.061348848,0.07017664,0.08347165,-0.019207945,-0.11040959,0.0,0.0
381005914,-0.04438274,0.014661831,0.052574355,-0.019345537,-0.11055238,0.0,0.0
381037966,-0.035181504,0.0022800802,0.060082454,-0.019494059,-0.110685006,0.0,0.0
381070024,-0.0014904593,-0.024239363,0.057840582,-0.01963626,-0.11080171,0.0,0.0
381101944,-0.019360593,-0.05161272,0.032225117,-0.019784085,-0.1109053,0.0,0.0
381133955,-0.01336418,-0.07728832,0.0540441,-0.01993769,-0.1110016,0.0,0.0
381165905,-0.049696878,-0.020752296,0.06813732,-0.020098357,-0.111083746,0.0,0.0
381198053,-0.033201024,-0.04028712,0.06171945,-0.020264272,-0.111143045,0.0,0.0
381229931,-0.014435369,-0.07007934,0.08370988,-0.020432165,-0.11117722,0.0,0.0
381261948,-0.026545923,-0.10031094,0.040810384,-0.020587133,-0.111178234,0.0,0.0
381293903,-0.06400985,-0.086150974,0.029426059,-0.02071921,-0.111146316,0.0,0.0
381325989,-0.12043941,-0.024489919,0.066408835,-0.020812798,-0.111143805,0.0,0.0
381358055,-0.07452847,-0.006416988,0.054759055,-0.020904576,-0.11117937,0.0,0.0
381389950,-0.057939343,0.046064317,0.051715795,-0.020995647,-0.111243784,0.0,0.0
381421909,-0.015806904,0.02813587,0.052147064,-0.021083854,-0.111311205,0.0,0.0
381453866,-0.0032864455,0.010129271,0.0307572,-0.021182183,-0.11137132,0.0,0.0
381485969,0.058300763,-0.024942871,0.034984365,-0.021310396,-0.11142701,0.0,0.0
381518104,0.015265784,0.012542798,0.031255864,-0.02144135,-0.11149669,0.0,0.0
381549906,0.08563278,-0.011297379,0.04527334,-0.021607272,-0.11156446,0.0,0.0
381581836,-0.00062498415,-0.05556931,0.021915259,-0.02177598,-0.111609876,0.0,0.0
381613943,-0.06104104,-0.08139922,0.013492915,-0.021906177,-0.11160605,0.0,0.0
381645912,-0.08720579,-0.06424331,0.027954003,-0.02199819,-0.11156712,0.0,0.0
381677962,-0.13784349,-0.06432734,0.045678858,-0.022043364,-0.1114986,0.0,0.0
381709947,-0.10496145,-0.056153517,0.06513268,-0.022098681,-0.11142411,0.0,0.0
381742012,-0.026125632,-0.040135518,0.027291503,-0.022168728,-0.111347534,0.0,0.0
381773919,-0.0032184357,-0.01018137,0.036632523,-0.022246875,-0.111277595,0.0,0.0
381805954,0.008477239,0.044746578,0.010650966,-0.022323439,-0.111249655,0.0,0.0
381837968,0.047743533,0.032686107,0.010359818,-0.022409026,-0.1112549,0.0,0.0
381869988,0.03025333,0.035442587,0.0045888997,-0.022511173,-0.11128588,0.0,0.0
381901826,0.043787092,0.06427086,-0.011899676,-0.022625277,-0.11132825,0.0,0.0
381933912,0.07040783,0.06691511,-0.015182781,-0.02275005,-0.111384176,0.0,0.0
381965906,0.0051401095,0.03519961,-0.0193642,-0.022878138,-0.111453205,0.0,0.0
381998053,0.032078646,0.036993835,-0.0067337602,-0.023014829,-0.11152453,0.0,0.0
382029875,0.007592471,0.07112054,-0.0142493965,-0.023143101,-0.111600794,0.0,0.0
382061915,-0.046375223,0.0015386001,-0.019606883,-0.02325206,-0.11166193,0.0,0.0
382093892,-0.029929059,0.014038342,-0.009406327,-0.023362922,-0.11170982,0.0,0.0
382125950,-0.014673614,0.029869076,-0.0048745796,-0.023487762,-0.11175502,0.0,0.0
382158042,0.0097255595,0.005556954,0.007973337,-0.023634315,-0.11181382,0.0,0.0
382189905,-0.007946873,0.0045679216,0.028257681,-0.023791729,-0.11186331,0.0,0.0
382221922,-0.044460483,0.051262893,0.029046277,-0.023922544,-0.111915655,0.0,0.0
382253925,-0.029982226,0.02338772,0.013862841,-0.024034414,-0.11197824,0.0,0.0
382285994,-0.0067430483,0.023450015,-0.008050936,-0.024141727,-0.11205465,0.0,0.0
382318020,-0.0019534384,0.022192892,-0.010238381,-0.02423032,-0.11214161,0.0,0.0
382349918,-0.034911342,0.010505717,-0.025595333,-0.024304219,-0.11221078,0.0,0.0
382381974,-0.015576985,-0.033275887,-0.008626379,-0.024367835,-0.11226289,0.0,0.0
382413952,-0.0027169911,-0.009617727,-0.0045137955,-0.024450341,-0.11231065,0.0,0.0
382445970,0.02924213,0.027775297,-0.0058053117,-0.024571747,-0.11237252,0.0,0.0
382478023,-0.0034850647,0.046685264,-0.017966904,-0.024707224,-0.11245406,0.0,0.0
382509953,-0.0028296593,0.07718218,-0.008850892,-0.024835588,-0.11258266,0.0,0.0
382542036,0.02140279,0.13037194,0.016048549,-0.024992103,-0.11274358,0.0,0.0
382573911,0.051748198,0.09664581,-0.001770667,-0.025158409,-0.11291362,0.0,0.0
382605955,0.04610099,0.098042436,0.019721866,-0.025337968,-0.11311338,0.0,0.0
382637975,0.071627475,0.12361756,-0.017232241,-0.025525408,-0.113344155,0.0,0.0
382670015,0.067298256,0.07853663,0.011620864,-0.025727503,-0.11358098,0.0,0.0
382701906,0.09576214,0.06383364,-0.010685357,-0.025940612,-0.11382024,0.0,0.0
382733944,0.062012333,0.023397129,0.0069119087,-0.026158236,-0.11404632,0.0,0.0
382765944,0.015325768,0.0042038797,-0.019797262,-0.026352657,-0.11426841,0.0,0.0
382798079,0.055275273,-0.017563688,-0.0039975108,-0.026546879,-0.11446193,0.0,0.0
382829907,-0.03635835,-0.06747538,-0.007861062,-0.026712127,-0.1146299,0.0,0.0
382861905,-0.032783344,-0.037274256,0.00079802575,-0.026849294,-0.1147954,0.0,0.0
382894004,-0.05280207,-0.060958687,-0.021194503,-0.026978232,-0.11492795,0.0,0.0
382926707,-0.027841607,-0.09479153,-0.0049175704,-0.027113352,-0.11503166,0.0,0.0
382958825,-0.03576612,-0.060928334,0.014073345,-0.027269889,-0.11510613,0.0,0.0
382990827,0.01105292,-0.109857365,-0.004610185,-0.027428806,-0.11515387,0.0,0.0
383022734,-0.0033176916,-0.13563812,-0.013880611,-0.027586306,-0.11518674,0.0,0.0
383054701,0.0036336284,-0.1374124,-0.014230551,-0.02771872,-0.11517901,0.0,0.0
383086757,-0.07585734,-0.1428696,-0.0075875535,-0.027812937,-0.11512272,0.0,0.0
383118726,-0.09747932,-0.13309817,0.0053719627,-0.027862582,-0.11503057,0.0,0.0
383150673,-0.0788438,-0.13260435,0.014350073,-0.027887445,-0.11493389,0.0,0.0
383182762,-0.06862259,-0.11562342,-0.028394382,-0.027874265,-0.11483851,0.0,0.0
383214770,-0.0668678,-0.06726733,-0.01982469,-0.027866948,-0.11473333,0.0,0.0
383246627,-0.055590723,-0.0038852617,0.013091525,-0.027865604,-0.114627585,0.0,0.0
383278778,0.02795665,-0.04245639,0.008748746,-0.027906466,-0.11452244,0.0,0.0
383310818,0.07666909,-0.027869046,-0.02608286,-0.02798307,-0.11443198,0.0,0.0
383342736,0.10517269,0.011185254,-0.023891494,-0.0281094,-0.114364736,0.0,0.0
383374773,0.14303045,0.10746755,0.009056719,-0.028305043,-0.11434527,0.0,0.0
383406709,0.1885557,0.120164916,-0.0010269862,-0.028549893,-0.114365876,0.0,0.0
383438753,0.1520787,0.14894077,-0.029287303,-0.02880104,-0.11443574,0.0,0.0
383470856,0.14633995,0.112614185,-0.051893327,-0.02904186,-0.11451832,0.0,0.0
383502769,0.048536453,0.103133366,-0.060295973,-0.029265095,-0.11459871,0.0,0.0
383534710,0.021596378,0.11431644,-0.044142723,-0.029459598,-0.11468587,0.0,0.0
383566776,-0.06659219,0.0739434,-0.03422495,-0.029601436,-0.114776716,0.0,0.0
383598795,-0.11627405,0.031744324,-0.048323445,-0.029701049,-0.11481655,0.0,0.0
383630747,-0.037991993,-0.021532435,-0.038648423,-0.029775655,-0.11481588,0.0,0.0
383662718,-0.058561455,-0.06477027,-0.047326017,-0.029848114,-0.11477896,0.0,0.0
383694794,-0.09567745,-0.03806933,-0.059699442,-0.029883267,-0.11474929,0.0,0.0
383726746,-0.14701432,-0.002985928,-0.051918425,-0.029882662,-0.114728436,0.0,0.0
383758849,-0.08670031,0.029192632,-0.06359202,-0.029876094,-0.11475507,0.0,0.0
383790735,-0.014445216,0.080509275,-0.06675354,-0.029901108,-0.11483147,0.0,0.0
383822724,-0.032853298,0.07767367,-0.057317354,-0.029956276,-0.11496149,0.0,0.0
383854760,0.0038304813,0.16464119,-0.04180758,-0.030049752,-0.11515308,0.0,0.0
383886713,0.028185144,0.13077483,-0.02802103,-0.030161664,-0.11536854,0.0,0.0
383918759,0.06722331,0.07846793,-0.06515045,-0.030271754,-0.11558873,0.0,0.0
383950723,0.041568078,0.02292093,-0.04671952,-0.030399255,-0.115767196,0.0,0.0
383982737,0.024968633,-0.051867407,-0.04423318,-0.03052868,-0.11587854,0.0,0.0
384014710,-0.044989634,-0.018346723,-0.015728218,-0.03064644,-0.11595556,0.0,0.0
384046711,-0.0045640995,-0.08480279,-0.0118288435,-0.030749705,-0.11600748,0.0,0.0
384078798,-0.05049171,-0.07693959,-0.04748423,-0.030803382,-0.11603649,0.0,0.0
384110782,-0.06787044,-0.13767518,-0.03442868,-0.030817067,-0.11601386,0.0,0.0
384142812,-0.059790723,-0.13644145,-0.036147848,-0.030806987,-0.11596692,0.0,0.0
384174768,-0.083607435,-0.11842963,-0.035717968,-0.030777646,-0.1159012,0.0,0.0
384206747,-0.103395306,-0.09908092,-0.022862347,-0.03072036,-0.11582289,0.0,0.0
384238826,-0.021166086,-0.09456741,-0.024585428,-0.030663168,-0.1157396,0.0,0.0
384270728,-0.03437453,-0.09544095,-0.042373918,-0.03059917,-0.1156534,0.0,0.0
384302723,-0.04512286,-0.021194322,1.1571043e-05,-0.030542929,-0.115577966,0.0,0.0
384334701,0.029954363,-0.038147457,0.0073387036,-0.03050531,-0.11550157,0.0,0.0
384366764,0.033358842,-0.069167055,-0.021201542,-0.03045819,-0.11542955,0.0,0.0
384398818,0.018913703,0.018562734,0.010023113,-0.03043311,-0.11535819,0.0,0.0
384430719,0.050402045,0.03260402,0.02699368,-0.030412648,-0.115297355,0.0,0.0
384462682,0.08672843,0.010172936,-0.0043888497,-0.030418953,-0.11525033,0.0,0.0
384494791,0.062494814,0.07615664,0.0007722771,-0.03042041,-0.11523486,0.0,0.0
384526731,0.049518097,0.08029892,0.014438832,-0.030451182,-0.1152299,0.0,0.0
384558734,0.061221153,0.061712746,0.007562021,-0.030471755,-0.11523335,0.0,0.0
384590707,0.06286577,0.07374159,0.019068116,-0.030487603,-0.11524055,0.0,0.0
384622775,0.09850625,0.07347178,0.003208173,-0.030517822,-0.11525329,0.0,0.0
384654761,0.04377977,0.060292207,0.019066833,-0.030543681,-0.11526084,0.0,0.0
384686727,0.0649852,0.020811817,0.014694007,-0.030581085,-0.11527099,0.0,0.0
384718763,0.10502038,0.0162241,-0.011510641,-0.030616362,-0.11527554,0.0,0.0
384750749,0.049077127,-0.014217741,-0.0075348346,-0.030638605,-0.11527648,0.0,0.0
384782822,0.032145742,-0.004338707,-0.02349745,-0.030666213,-0.11525591,0.0,0.0
384814640,-0.0013426675,-0.051091153,0.0070991837,-0.030696023,-0.11521331,0.0,0.0
384846739,0.0191491,-0.019134728,-0.0024263517,-0.030735293,-0.115161054,0.0,0.0
384878764,-0.00083542883,-0.016249858,0.01694782,-0.030766672,-0.11510385,0.0,0.0
384910775,-0.002509303,0.003851473,0.021744175,-0.030793,-0.11506138,0.0,0.0
384942786,-0.0025711495,0.050203945,-0.00405401,-0.03080814,-0.115055755,0.0,0.0
384974753,-0.012019939,0.06542585,0.004826242,-0.030834123,-0.11507307,0.0,0.0
385006795,-0.007024021,0.09282073,0.013416755,-0.030856386,-0.11510861,0.0,0.0
385038845,-0.001162952,0.04127912,0.020211834,-0.030876622,-0.11515747,0.0,0.0
385070884,0.013397262,0.030808622,-0.02224266,-0.030906346,-0.115200914,0.0,0.0
385102757,0.025307965,0.0017310057,-0.002087974,-0.030952526,-0.115221746,0.0,0.0
385134738,0.008003287,0.017156528,-0.00774723,-0.030986413,-0.115228295,0.0,0.0
385166782,0.03873437,-0.053788345,-0.012816781,-0.031019896,-0.11522191,0.0,0.0
385198714,-0.0023730574,-0.026661085,-0.00659213,-0.03101978,-0.11522626,0.0,0.0
385230715,-0.063856594,-0.01934025,-0.017704358,-0.031019839,-0.11522117,0.0,0.0
385262732,-0.032520384,-0.024735663,-0.011854649,-0.031005066,-0.11522969,0.0,0.0
385294774,-0.11277796,0.026876014,0.007537126,-0.030991567,-0.1152458,0.0,0.0
385326740,-0.060414042,-0.029033868,0.018455818,-0.030962296,-0.115245,0.0,0.0
385358780,-0.07276694,0.004776779,0.039836023,-0.030929064,-0.115216054,0.0,0.0
385390744,0.006110692,-0.09183077,0.009375555,-0.030904092,-0.115167685,0.0,0.0
385422744,0.0026847674,-0.06906493,-0.004521201,-0.030900178,-0.11511182,0.0,0.0
385454714,0.009041914,-0.07213047,0.0034250242,-0.030888055,-0.11503318,0.0,0.0
385486728,-0.031873967,-0.12844554,0.0018799594,-0.030839493,-0.11491571,0.0,0.0
385518824,-0.06301281,-0.1007425,-0.0012685985,-0.030746927,-0.114793606,0.0,0.0
385550754,-0.08820744,-0.056896247,0.013601189,-0.03062755,-0.11465948,0.0,0.0
385582709,-0.08706653,-0.04528741,0.023513485,-0.030511664,-0.11452826,0.0,0.0
385614676,-0.060665525,0.02618268,0.041204493,-0.030405542,-0.114423685,0.0,0.0
385646764,0.0050225607,0.02296514,0.018134994,-0.03030235,-0.114339516,0.0,0.0
385678774,0.046109967,0.010006405,0.017263744,-0.030229839,-0.1142751,0.0,0.0
385710727,0.061950296,0.05537492,0.0028509758,-0.030186478,-0.114231125,0.0,0.0
385742673,0.10420947,0.05384903,0.015101702,-0.030186487,-0.11419812,0.0,0.0
385774762,0.11638108,-0.006952559,0.020432437,-0.030213669,-0.11415795,0.0,0.0
385806658,0.1247571,-0.0069991467,-0.012053848,-0.030262811,-0.11410515,0.0,0.0
385838825,0.091269396,-0.02785931,-0.019660877,-0.03031302,-0.11402619,0.0,0.0
385870825,0.06886724,-0.061816234,-0.005079991,-0.030343322,-0.113923594,0.0,0.0
385902740,0.031006299,-0.05248852,-0.004978908,-0.030347899,-0.11380353,0.0,0.0
385934653,-0.07345701,-0.06633325,-0.006828777,-0.030326063,-0.11365969,0.0,0.0
385966712,-0.08050444,-0.02483959,0.010830364,-0.030280948,-0.11350446,0.0,0.0
385998765,-0.05932456,0.002861463,0.005350288,-0.030221658,-0.113365054,0.0,0.0
386030708,-0.0551373,0.01554708,0.00839415,-0.03014775,-0.113247834,0.0,0.0
386062809,-0.018881634,0.036786493,-0.00025548466,-0.030077487,-0.11315492,0.0,0.0
386094741,-0.006021385,0.08162987,0.013231279,-0.030016834,-0.11309089,0.0,0.0
386126722,0.023012184,0.040171593,-0.013854158,-0.02996935,-0.11303367,0.0,0.0
386158760,0.017663002,0.060436726,-0.002681341,-0.029919162,-0.1129871,0.0,0.0
386190850,0.0466174,0.010480611,0.00079305645,-0.029874269,-0.11292841,0.0,0.0
386222737,0.016305115,-0.023867266,-0.0074378657,-0.02980886,-0.11285825,0.0,0.0
386254750,0.030467931,-0.005043746,-0.01712808,-0.02975327,-0.11276377,0.0,0.0
386286710,0.014051766,-0.034672208,-0.0011075416,-0.02971144,-0.11266108,0.0,0.0
386318824,0.022399845,-0.031776324,-0.012693054,-0.02967289,-0.11254221,0.0,0.0
386350738,0.043265454,-0.03202432,0.0053012543,-0.0296462,-0.112420514,0.0,0.0
386382627,0.021100415,-0.038866527,-0.002665449,-0.029615877,-0.11231226,0.0,0.0
386414697,-0.006497998,0.021016259,0.029675154,-0.029591342,-0.11221839,0.0,0.0
386446834,-0.024589987,0.005922856,0.0073033557,-0.029546054,-0.112112,0.0,0.0
386478758,-0.027916389,-0.04522257,0.026148753,-0.029491339,-0.111982636,0.0,0.0
386510710,8.724515e-05,-0.021949997,-0.00028223818,-0.029440356,-0.11183588,0.0,0.0
386542763,-0.042084806,-0.01590044,0.036204655,-0.029390426,-0.11166521,0.0,0.0
386574740,-0.035638154,-0.034604087,0.030744273,-0.029343838,-0.11148702,0.0,0.0
386606627,-0.0073925196,0.023556503,0.053252432,-0.029317565,-0.11130966,0.0,0.0
386638782,0.03446826,0.00034233707,0.02554646,-0.02929178,-0.11113875,0.0,0.0
386670818,-0.0009450239,0.024050232,0.028529745,-0.02927673,-0.11097363,0.0,0.0
386702724,0.024288556,0.04197407,0.03673433,-0.029277757,-0.110807285,0.0,0.0
386734750,0.00041053578,0.05019062,0.041079294,-0.029277574,-0.11063502,0.0,0.0
386766722,-0.019642856,0.011057465,0.05732653,-0.02927837,-0.11046316,0.0,0.0
386798719,0.019103356,0.062150706,0.011589689,-0.029271064,-0.11031444,0.0,0.0
386830744,0.003011426,0.08883094,0.023966102,-0.029257389,-0.110190816,0.0,0.0
386862785,-0.021987416,0.07971114,0.034465723,-0.029243685,-0.11009381,0.0,0.0
386894759,-0.028602289,0.11476897,0.050052408,-0.029234791,-0.11001285,0.0,0.0
386926753,0.023808744,0.043194126,0.016555008,-0.029233614,-0.10992979,0.0,0.0
386958751,0.05015183,0.027882058,-0.012082709,-0.02924576,-0.10984153,0.0,0.0
386990732,0.03151977,0.00988012,0.0139162475,-0.029265942,-0.10974139,0.0,0.0
387022686,0.029358383,0.011530991,-0.008918241,-0.02927746,-0.1096375,0.0,0.0
387054717,0.007460769,0.04970713,0.002089881,-0.029278,-0.109531246,0.0,0.0
387086687,-0.024128597,0.031469155,0.0026992154,-0.029270876,-0.10943105,0.0,0.0
387118822,-0.039894145,0.056605883,0.008510427,-0.029240506,-0.10934349,0.0,0.0
387150680,-0.04789257,0.019189969,0.029296853,-0.029202057,-0.109257266,0.0,0.0
387566704,-0.040092826,-0.017956695,-0.01304791,-0.029099358,-0.10814004,0.0,0.0
387598811,-0.058053173,0.013554238,0.0052437745,-0.029066341,-0.10803762,0.0,0.0
387630745,-0.05672681,-0.017808212,-0.0023857513,-0.029029818,-0.10793772,0.0,0.0
387662654,-0.058121134,0.02976193,0.02235915,-0.029014427,-0.107828125,0.0,0.0
387694635,-0.027036274,-0.004359262,0.019232083,-0.028999532,-0.10771481,0.0,0.0
387726641,0.0042373864,-0.016191343,-0.01058219,-0.0289955,-0.10761677,0.0,0.0
387758831,0.004566514,0.03859926,-0.0004605475,-0.028996073,-0.10752414,0.0,0.0
387790895,-0.033736218,0.014634566,0.012602426,-0.028995471,-0.107427366,0.0,0.0
387822722,-0.03318871,0.010859552,0.019388491,-0.028995233,-0.10732996,0.0,0.0
387854742,0.034347143,-0.00058345415,-0.012381195,-0.02898605,-0.10723764,0.0,0.0
387886734,-0.016483452,-0.0047244895,-0.016159218,-0.028958421,-0.10714803,0.0,0.0
387918875,-0.009428387,0.0021538865,-0.02430348,-0.028926702,-0.10705878,0.0,0.0
387950643,0.011810459,0.016886253,-0.016905539,-0.028882587,-0.106975675,0.0,0.0
387982714,0.038466066,-0.027296191,-0.014958084,-0.028847525,-0.10688539,0.0,0.0
388014734,0.007025293,-0.029170688,-0.020259406,-0.02880575,-0.106792696,0.0,0.0
388046825,0.046379033,-0.021572284,-0.02290036,-0.028778542,-0.1066749,0.0,0.0
388078734,0.016510068,-0.035835482,-0.020471947,-0.028750425,-0.106552325,0.0,0.0
388110711,0.0062036384,-0.026775323,-0.026603423,-0.028714601,-0.1064314,0.0,0.0
