timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
540551562,27362316,37.2462541,126.66716430000001,31.291468,-64.23344,-11.51835,0.003000069,-0.0025736534,0.0,0.1257767,4.963534,0.08442211,0.058721,0.017319478,-0.010825403,0.11023111,-3.0379462,-2.6563377,2.088405,-1.1775365,3.4813788,9.928059,-0.08442211,0.3999872,0.24093677,0.16970997,0.10429031,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
540651153,27362316,37.2462541,126.66716430000001,31.300419,-63.746765,-11.500327,0.003000069,-0.0025736534,0.0,0.1470482,4.961026,0.048635144,0.036209814,0.017319478,-0.010825403,0.11023111,4.8600187,-1.7013255,-14.405948,-1.1795154,3.4813788,9.910036,-0.048635144,0.3888185,0.23918663,0.16546212,0.10350666,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
540751509,27362316,37.2462541,126.66716430000001,31.313005,-63.257263,-11.487606,0.003000069,-0.0025736534,0.0,0.14534202,4.9590135,0.08230571,0.07631373,0.017319478,-0.010825403,0.11023111,-6.139999,-2.0154,0.14494526,-1.1807678,3.4813788,9.897315,-0.08230571,0.40039337,0.24164009,0.16977763,0.10444277,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
540854981,27362316,37.2462541,126.66716430000001,31.32947,-62.74855,-11.476641,0.003000069,-0.0025736534,0.0,0.16525704,4.966372,0.06290128,0.06138755,0.017319478,-0.010825403,0.11023111,-1.2199581,3.0014231,-2.238674,-1.1814326,3.4813788,9.88635,-0.06290128,0.3893429,0.23981631,0.16557911,0.10363187,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
540954891,27362316,37.2462541,126.66716430000001,31.348803,-62.265396,-11.473815,0.003000069,-0.0025736534,0.0,0.18690199,4.9604917,0.05782045,0.05386223,0.017319478,-0.010825403,0.11023111,-3.5088596,-2.2037702,3.0387886,-1.1822166,3.4813788,9.883524,-0.05782045,0.40192744,0.24114628,0.17031905,0.10430364,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
541059127,27362316,37.2462541,126.66716430000001,31.369665,-61.759487,-11.47114,0.003000069,-0.0025736534,0.0,0.16951239,4.948522,0.07076991,0.06436017,0.017319478,-0.010825403,0.11023111,-5.504144,-2.1288695,7.525571,-1.1829337,3.4813788,9.880849,-0.07076991,0.39086622,0.23939635,0.16631147,0.103527926,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
541163054,27362316,37.2462541,126.66716430000001,31.389818,-61.25246,-11.467484,0.003000069,-0.0025736534,0.0,0.18018763,4.9566693,0.042546652,0.035167236,0.017319478,-0.010825403,0.11023111,2.393632,2.3007493,-3.8646688,-1.1836407,3.4813788,9.877193,-0.042546652,0.40351373,0.24076188,0.17097181,0.10421579,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
541263086,27362316,37.2462541,126.66716430000001,31.407246,-60.762463,-11.464889,0.003000069,-0.0025736534,0.0,0.17000233,4.9580007,0.033645153,0.025472647,0.017319478,-0.010825403,0.11023111,5.980933,5.164933,-4.7770643,-1.1841363,3.4813788,9.874598,-0.033645153,0.3913248,0.2401113,0.16648978,0.10369028,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
541367105,27362316,37.2462541,126.66716430000001,31.41918,-60.25023,-11.470743,0.003000069,-0.0025736534,0.0,0.12996407,4.9486027,0.041625865,0.025432024,0.017319478,-0.010825403,0.11023111,-0.9993574,-1.0065715,6.6741557,-1.184501,3.4813788,9.880452,-0.041625865,0.4039797,0.23972514,0.17111894,0.10392924,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
541466982,27362316,37.2462541,126.66716430000001,31.428627,-59.756947,-11.485048,0.003000069,-0.0025736534,0.0,0.1053236,4.951888,0.03386639,0.0038775615,0.017319478,-0.010825403,0.11023111,0.9733043,-0.5321068,7.8274593,-1.1853387,3.4813788,9.894757,-0.03386639,0.39281347,0.23972033,0.16702352,0.103602156,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
541566978,27362316,37.2462541,126.66716430000001,31.43611,-59.263107,-11.498947,0.003000069,-0.0025736534,0.0,0.10395007,4.961566,0.019239709,-0.022886422,0.017319478,-0.010825403,0.11023111,9.145115,1.8170588,-2.7403605,-1.1861551,3.4813788,9.908656,-0.019239709,0.4045309,0.23874572,0.17131251,0.10367001,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
541671411,27362316,37.2462541,126.66716430000001,31.445578,-58.748135,-11.512277,0.003000069,-0.0025736534,0.0,0.06582547,4.9577365,0.045062624,-0.008309336,0.017319478,-0.010825403,0.11023111,-1.201632,0.060724497,1.6961712,-1.1868832,3.4813788,9.921986,-0.045062624,0.39321232,0.2387824,0.16715923,0.10336697,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
541771522,27362316,37.2462541,126.66716430000001,31.457273,-58.25195,-11.522571,0.003000069,-0.0025736534,0.0,0.0714811,4.9618073,0.038203303,-0.023024872,0.017319478,-0.010825403,0.11023111,8.815114,2.3313391,-7.6299667,-1.1867099,3.4813788,9.93228,-0.038203303,0.40593925,0.24015296,0.17181912,0.10405411,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
541871387,27362316,37.2462541,126.66716430000001,31.46714,-57.756332,-11.528256,0.003000069,-0.0025736534,0.0,0.040101565,4.963557,0.07459394,0.009688251,0.017319478,-0.010825403,0.11023111,-4.0942745,-2.1323137,7.1418867,-1.1869144,3.4813788,9.937965,-0.07459394,0.39338169,0.23950903,0.16712329,0.10354499,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
541975173,27362316,37.2462541,126.66716430000001,31.476568,-57.24133,-11.535751,0.003000069,-0.0025736534,0.0,0.035813913,4.960688,0.07535379,0.0047710026,0.017319478,-0.010825403,0.11023111,-5.948822,0.62905425,3.8091762,-1.1870959,3.4813788,9.94546,-0.07535379,0.40610787,0.2407796,0.17178132,0.10419356,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
542075342,27362316,37.2462541,126.66716430000001,31.482313,-56.74806,-11.540448,0.003000069,-0.0025736534,0.0,0.043270122,4.9555993,0.079553805,0.0058372235,0.017319478,-0.010825403,0.11023111,-0.98274326,-3.0989397,0.7809195,-1.1868355,3.4813788,9.950157,-0.079553805,0.3943322,0.24066836,0.16735062,0.103833295,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
542178998,27362316,37.2462541,126.66716430000001,31.48535,-56.236008,-11.543717,0.003000069,-0.0025736534,0.0,0.037347663,4.955685,0.115815766,0.03888001,0.017319478,-0.010825403,0.11023111,-3.1202896,-4.0891385,12.043327,-1.1863977,3.4813788,9.953426,-0.115815766,0.40709233,0.24191839,0.17205155,0.10447417,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
542283046,27362316,37.2462541,126.66716430000001,31.491398,-55.72217,-11.550556,0.003000069,-0.0025736534,0.0,0.03197919,4.9695196,0.1136347,0.029205587,0.017319478,-0.010825403,0.11023111,-6.2898936,-1.8105042,6.6932287,-1.1859993,3.4813788,9.960265,-0.1136347,0.39510185,0.24005853,0.16756003,0.10366757,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
542382925,27362316,37.2462541,126.66716430000001,31.49897,-55.22672,-11.557645,0.003000069,-0.0025736534,0.0,0.048331708,4.9798937,0.091818824,0.0003669802,0.017319478,-0.010825403,0.11023111,1.7600751,2.2414908,-3.3786547,-1.1849493,3.4813788,9.967354,-0.091818824,0.40688878,0.24073447,0.1719744,0.104152165,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
542486954,27362316,37.2462541,126.66716430000001,31.508535,-54.70895,-11.561903,0.003000069,-0.0025736534,0.0,0.05684589,4.9775352,0.09747001,0.0024309438,0.017319478,-0.010825403,0.11023111,1.4346973,-1.4173629,-2.6244364,-1.1845646,3.4813788,9.971612,-0.09747001,0.39480963,0.24069229,0.167613,0.103823386,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
542587399,27362316,37.2462541,126.66716430000001,31.518948,-54.209362,-11.560782,0.003000069,-0.0025736534,0.0,0.06039131,4.984541,0.079380974,-0.013750915,0.017319478,-0.010825403,0.11023111,4.980035,1.1102933,-14.601095,-1.1841953,3.4813788,9.970491,-0.079380974,0.40758783,0.24197231,0.17230627,0.104479566,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
542687096,27362316,37.2462541,126.66716430000001,31.52961,-53.71057,-11.558521,0.003000069,-0.0025736534,0.0,0.047488827,4.9965053,0.111510254,0.019979449,0.017319478,-0.010825403,0.11023111,-1.422692,3.9465952,-3.0424314,-1.1845102,3.4813788,9.96823,-0.111510254,0.39429584,0.24122544,0.16747284,0.103935756,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
542791049,27362316,37.2462541,126.66716430000001,31.54086,-53.191654,-11.554271,0.003000069,-0.0025736534,0.0,0.04706287,4.9940276,0.11139274,0.023416225,0.017319478,-0.010825403,0.11023111,-1.5188756,-0.7081316,-4.906615,-1.184653,3.4813788,9.96398,-0.11139274,0.40705448,0.24078587,0.17201781,0.104163125,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
542891613,27362316,37.2462541,126.66716430000001,31.554274,-52.691338,-11.550667,0.003000069,-0.0025736534,0.0,0.04170229,4.9953513,0.14474176,0.058152843,0.017319478,-0.010825403,0.11023111,-9.791326,-1.9197474,4.3842225,-1.1860206,3.4813788,9.960376,-0.14474176,0.39475515,0.23901625,0.1676966,0.10340478,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
542992007,27362316,37.2462541,126.66716430000001,31.567614,-52.18651,-11.541231,0.003000069,-0.0025736534,0.0,0.05073757,4.995664,0.1570911,0.07541561,0.017319478,-0.010825403,0.11023111,-0.42530814,-2.7462902,7.861114,-1.1888285,3.4813788,9.95094,-0.1570911,0.40654057,0.23971851,0.17207874,0.10390029,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
543095950,27362316,37.2462541,126.66716430000001,31.583609,-51.665485,-11.527662,0.003000069,-0.0025736534,0.0,0.063335545,5.005728,0.1506061,0.078290604,0.017319478,-0.010825403,0.11023111,-4.609058,-0.017452847,10.378087,-1.1922364,3.4813788,9.937371,-0.1506061,0.39419174,0.23972705,0.16761833,0.103599004,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
543195848,27362316,37.2462541,126.66716430000001,31.59942,-51.16408,-11.514194,0.003000069,-0.0025736534,0.0,0.081487656,5.0065207,0.11224561,0.05008963,0.017319478,-0.010825403,0.11023111,5.74773,-1.2810606,5.409637,-1.1940763,3.4813788,9.9239025,-0.11224561,0.40706918,0.2394334,0.17237899,0.10386479,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
543295984,27362316,37.2462541,126.66716430000001,31.61392,-50.66245,-11.501291,0.003000069,-0.0025736534,0.0,0.06823433,5.011214,0.051578544,-0.00065051764,0.017319478,-0.010825403,0.11023111,2.4383323,-0.06084551,-15.640297,-1.1957647,3.4813788,9.911,-0.051578544,0.39339197,0.2388353,0.16747786,0.10338544,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
543400183,27362316,37.2462541,126.66716430000001,31.628511,-50.140896,-11.489146,0.003000069,-0.0025736534,0.0,0.06300656,5.0210648,0.020818748,-0.020677276,0.017319478,-0.010825403,0.11023111,4.1659403,2.5644073,-14.798186,-1.1962674,3.4813788,9.898855,-0.020818748,0.40614912,0.24017802,0.17233504,0.10407024,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
543499780,27362316,37.2462541,126.66716430000001,31.64331,-49.6388,-11.4812,0.003000069,-0.0025736534,0.0,0.046328317,5.011376,0.051974513,0.0182895,0.017319478,-0.010825403,0.11023111,-4.980792,0.09525706,2.365838,-1.195875,3.4813788,9.890909,-0.051974513,0.39375153,0.24011225,0.16812974,0.10374102,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
543603884,27362316,37.2462541,126.66716430000001,31.655558,-49.116455,-11.474217,0.003000069,-0.0025736534,0.0,0.01954671,5.0043073,0.019491475,-0.0069422107,0.017319478,-0.010825403,0.11023111,-8.033052,-1.3928608,-2.5256171,-1.194108,3.4813788,9.883926,-0.019491475,0.40656674,0.24142139,0.1730881,0.104408525,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
543707768,27362316,37.2462541,126.66716430000001,31.667212,-48.59104,-11.467909,0.003000069,-0.0025736534,0.0,0.033773333,5.0190005,0.0068907146,-0.012102715,0.017319478,-0.010825403,0.11023111,-0.20971061,3.1003075,-2.1523623,-1.1928519,3.4813788,9.877618,-0.0068907146,0.39395526,0.2396391,0.16871291,0.10364802,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
543807754,27362316,37.2462541,126.66716430000001,31.67583,-48.085846,-11.46147,0.003000069,-0.0025736534,0.0,0.012545636,5.0104766,0.017777748,0.0060330825,0.017319478,-0.010825403,0.11023111,-6.025455,-1.1145363,3.9132757,-1.1905137,3.4813788,9.871179,-0.017777748,0.40580192,0.24031575,0.17313804,0.10412959,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
543908192,27362316,37.2462541,126.66716430000001,31.691721,-47.57935,-11.457439,0.003000069,-0.0025736534,0.0,0.020818103,5.011208,0.024115033,0.016269432,0.017319478,-0.010825403,0.11023111,-4.424338,-2.1457257,6.3481393,-1.1898956,3.4813788,9.867148,-0.024115033,0.39314905,0.24027552,0.16869229,0.1038134,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
544012134,27362316,37.2462541,126.66716430000001,31.705769,-47.05303,-11.452934,0.003000069,-0.0025736534,0.0,-0.003677642,5.017826,0.011721267,0.0076521514,0.017319478,-0.010825403,0.11023111,-6.467762,-1.5583394,-3.3010967,-1.189356,3.4813788,9.862643,-0.011721267,0.40599513,0.23986742,0.17336844,0.10404956,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
544111992,27362316,37.2462541,126.66716430000001,31.719059,-46.543625,-11.443452,0.003000069,-0.0025736534,0.0,-4.5282766e-05,5.024764,0.046760213,0.049882594,0.017319478,-0.010825403,0.11023111,-7.8288603,-2.8459654,9.810301,-1.1902827,3.4813788,9.853161,-0.046760213,0.39229694,0.23923314,0.16863112,0.10355912,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
544215815,27362316,37.2462541,126.66716430000001,31.730106,-46.013966,-11.430623,0.003000069,-0.0025736534,0.0,0.0066161295,5.0348763,0.016718587,0.029181795,0.017319478,-0.010825403,0.11023111,1.0426388,0.17180432,-6.0119414,-1.192031,3.4813788,9.840332,-0.016718587,0.40512732,0.24057618,0.17332304,0.10424052,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
544315768,27362316,37.2462541,126.66716430000001,31.74642,-45.51027,-11.41358,0.003000069,-0.0025736534,0.0,0.014377524,5.033252,0.037089787,0.0627129,0.017319478,-0.010825403,0.11023111,-1.370656,0.49412432,10.121047,-1.1948555,3.4813788,9.823289,-0.037089787,0.39215574,0.23887059,0.16861859,0.10350478,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
544415795,27362316,37.2462541,126.66716430000001,31.760952,-45.00812,-11.401197,0.003000069,-0.0025736534,0.0,0.01117143,5.028059,0.013994672,0.04755144,0.017319478,-0.010825403,0.11023111,-4.744522,-1.2391108,4.6076665,-1.1966481,3.4813788,9.810906,-0.013994672,0.4039956,0.23958875,0.17313854,0.10400077,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
544519787,27362316,37.2462541,126.66716430000001,31.778786,-44.485096,-11.39915,0.003000069,-0.0025736534,0.0,0.014764229,5.0291247,0.007712234,0.03937758,0.017319478,-0.010825403,0.11023111,-5.253423,-0.25098085,11.731468,-1.1994476,3.4813788,9.808859,-0.007712234,0.3911965,0.23960629,0.16875346,0.10370567,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
544619804,27362316,37.2462541,126.66716430000001,31.793228,-43.981964,-11.402153,0.003000069,-0.0025736534,0.0,0.036302213,5.0275097,-0.055880353,-0.028403621,0.017319478,-0.010825403,0.11023111,3.7115343,0.75846815,-4.3762145,-1.2005873,3.4813788,9.811862,0.055880353,0.40404546,0.24096534,0.17349946,0.10439131,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
544723874,27362316,37.2462541,126.66716430000001,31.809208,-43.457977,-11.411863,0.003000069,-0.0025736534,0.0,0.044214316,5.025583,-0.06596465,-0.047230978,0.017319478,-0.010825403,0.11023111,4.3870325,1.3617196,-6.008867,-1.2024359,3.4813788,9.821572,0.06596465,0.39107287,0.23925209,0.16897471,0.10365305,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
544827925,27362316,37.2462541,126.66716430000001,31.822453,-42.935036,-11.428576,0.003000069,-0.0025736534,0.0,0.04283314,5.017015,-0.06762124,-0.06285084,0.017319478,-0.010825403,0.11023111,2.8954692,0.24311274,-7.0157485,-1.2029299,3.4813788,9.838285,0.06762124,0.403959,0.24060534,0.17377149,0.10433523,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
544928203,27362316,37.2462541,126.66716430000001,31.837654,-42.431545,-11.444338,0.003000069,-0.0025736534,0.0,0.023593662,5.0022106,-0.02543782,-0.03293274,0.017319478,-0.010825403,0.11023111,-4.7411656,-1.4587128,2.8269873,-1.2032171,3.4813788,9.854047,0.02543782,0.39008397,0.2399377,0.16891576,0.103831775,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
545032333,27362316,37.2462541,126.66716430000001,31.850224,-41.908833,-11.4587965,0.003000069,-0.0025736534,0.0,0.020756647,5.006509,-0.035538867,-0.051705427,0.017319478,-0.010825403,0.11023111,-6.489076,0.31123412,5.6806116,-1.2023557,3.4813788,9.8685055,0.035538867,0.4029627,0.24297404,0.17364243,0.10492786,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
545135885,27362316,37.2462541,126.66716430000001,31.866106,-41.384014,-11.47171,0.003000069,-0.0025736534,0.0,0.028811127,5.0054207,-0.049151856,-0.07144246,0.017319478,-0.010825403,0.11023111,1.0594324,-1.0176371,0.41687173,-1.2011936,3.4813788,9.881419,0.049151856,0.39004335,0.24107315,0.16913496,0.104115166,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
545236163,27362316,37.2462541,126.66716430000001,31.87915,-40.880238,-11.493091,0.003000069,-0.0025736534,0.0,0.009471757,5.006804,-0.02994906,-0.0672863,0.017319478,-0.010825403,0.11023111,-3.3940423,1.6678193,-4.634478,-1.1995283,3.4813788,9.9028,0.02994906,0.37777245,0.2409727,0.16489464,0.10375786,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
545339815,27362316,37.2462541,126.66716430000001,31.895994,-40.357506,-11.506941,0.003000069,-0.0025736534,0.0,0.006502587,4.9952407,0.03274622,-0.0134234745,0.017319478,-0.010825403,0.11023111,-3.4051812,-1.2808627,10.300056,-1.1976776,3.4813788,9.91665,-0.03274622,0.39013496,0.24051203,0.1695825,0.103982374,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
545439978,27362316,37.2462541,126.66716430000001,31.906935,-39.856853,-11.513788,0.003000069,-0.0025736534,0.0,0.015717516,4.998571,-0.016155194,-0.065257326,0.017319478,-0.010825403,0.11023111,7.0934963,1.2601322,-9.041874,-1.1953247,3.4813788,9.923497,0.016155194,0.37675977,0.2398044,0.16458419,0.10344751,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
545539775,27362316,37.2462541,126.66716430000001,31.918915,-39.356728,-11.518993,0.003000069,-0.0025736534,0.0,-0.02527077,4.990142,0.027503824,-0.021169597,0.017319478,-0.010825403,0.11023111,-0.27905726,0.8980664,12.254873,-1.1924622,3.4813788,9.928702,-0.027503824,0.38909623,0.24112046,0.16917367,0.104130454,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
545643818,27362316,37.2462541,126.66716430000001,31.9256,-38.83699,-11.527372,0.003000069,-0.0025736534,0.0,-0.05917116,4.9824133,0.012406461,-0.038905267,0.017319478,-0.010825403,0.11023111,-9.488703,-2.9791448,5.247473,-1.1894325,3.4813788,9.937081,-0.012406461,0.376742,0.23935834,0.16483085,0.10336894,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
545748155,27362316,37.2462541,126.66716430000001,31.929787,-38.316765,-11.542829,0.003000069,-0.0025736534,0.0,-0.083831705,4.978391,0.039106824,-0.022205234,0.017319478,-0.010825403,0.11023111,-2.880477,-1.2015396,11.482594,-1.1869739,3.4813788,9.952538,-0.039106824,0.3891252,0.24065563,0.169476,0.10404383,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
545851802,27362316,37.2462541,126.66716430000001,31.929049,-37.795788,-11.556482,0.003000069,-0.0025736534,0.0,-0.09957937,4.9823575,0.062872864,-0.008061457,0.017319478,-0.010825403,0.11023111,-6.21817,-1.8478531,8.454796,-1.1847553,3.4813788,9.966191,-0.062872864,0.37664685,0.24056071,0.16490717,0.10369141,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
545955799,27362316,37.2462541,126.66716430000001,31.925678,-37.270725,-11.562288,0.003000069,-0.0025736534,0.0,-0.1232827,4.9941525,0.08052243,0.006066559,0.017319478,-0.010825403,0.11023111,-2.3101227,0.3380891,4.7660923,-1.1828073,3.4813788,9.971997,-0.08052243,0.38906986,0.24184635,0.16951282,0.10435711,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
546059785,27362316,37.2462541,126.66716430000001,31.920324,-36.745277,-11.5633,0.003000069,-0.0025736534,0.0,-0.13965774,4.9977245,0.09803677,0.022955367,0.017319478,-0.010825403,0.11023111,-3.6795776,0.34454936,2.9985805,-1.1821687,3.4813788,9.973009,-0.09803677,0.37649298,0.23999546,0.16499485,0.10356061,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
546160663,27362316,37.2462541,126.66716430000001,31.914867,-36.23375,-11.562259,0.003000069,-0.0025736534,0.0,-0.16194282,4.9929314,0.11644187,0.04247423,0.017319478,-0.010825403,0.11023111,-6.055207,-4.0376244,15.485816,-1.1820437,3.4813788,9.971968,-0.11644187,0.38893756,0.24130073,0.16957492,0.1042344,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
546260681,27362316,37.2462541,126.66716430000001,31.906643,-35.728027,-11.556687,0.003000069,-0.0025736534,0.0,-0.15693997,5.0020537,0.11053707,0.040969957,0.017319478,-0.010825403,0.11023111,1.5168866,-3.211634,3.0603197,-1.1811804,3.4813788,9.966396,-0.11053707,0.37488958,0.24034816,0.16440287,0.103684306,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
546364589,27362316,37.2462541,126.66716430000001,31.90192,-35.204483,-11.5511265,0.003000069,-0.0025736534,0.0,-0.17645136,4.998101,0.120073855,0.052753244,0.017319478,-0.010825403,0.11023111,-3.4111614,-2.340502,-0.1965779,-1.1816216,3.4813788,9.960835,-0.120073855,0.38728434,0.23993307,0.16928577,0.103928305,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
546464614,27362316,37.2462541,126.66716430000001,31.895304,-34.699017,-11.54983,0.003000069,-0.0025736534,0.0,-0.1826727,5.011862,0.11714698,0.046500355,0.017319478,-0.010825403,0.11023111,0.54006165,2.0597527,-8.152288,-1.1821153,3.4813788,9.959539,-0.11714698,0.37469268,0.23987554,0.16463126,0.10359065,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
546564630,27362316,37.2462541,126.66716430000001,31.889225,-34.18911,-11.54749,0.003000069,-0.0025736534,0.0,-0.16133884,5.0183434,0.08337948,0.01130004,0.017319478,-0.010825403,0.11023111,3.7965097,2.8053417,-5.127713,-1.1829472,3.4813788,9.957199,-0.08337948,0.38614565,0.24225524,0.16890518,0.1045086,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
546669004,27362316,37.2462541,126.66716430000001,31.884047,-33.66089,-11.544176,0.003000069,-0.0025736534,0.0,-0.1271743,5.0206947,0.07099715,0.0013929768,0.017319478,-0.010825403,0.11023111,10.00047,1.346779,-1.0609854,-1.1845475,3.4813788,9.953885,-0.07099715,0.37354994,0.24037117,0.16436653,0.103701934,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
546768758,27362316,37.2462541,126.66716430000001,31.883644,-33.15425,-11.535521,0.003000069,-0.0025736534,0.0,-0.14502224,5.027105,0.06915117,0.008932011,0.017319478,-0.010825403,0.11023111,0.77194846,1.763237,-4.1951923,-1.186532,3.4813788,9.94523,-0.06915117,0.38596982,0.24162921,0.169265,0.10435518,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
546872773,27362316,37.2462541,126.66716430000001,31.883457,-32.62737,-11.524998,0.003000069,-0.0025736534,0.0,-0.11851164,5.0265703,0.06990296,0.018809311,0.017319478,-0.010825403,0.11023111,7.1962805,1.3125038,-3.4023302,-1.1885488,3.4813788,9.934707,-0.06990296,0.37348726,0.23979121,0.16492033,0.103567086,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
546976778,27362316,37.2462541,126.66716430000001,31.884441,-32.099983,-11.517949,0.003000069,-0.0025736534,0.0,-0.11707812,5.023948,0.054923866,0.008650014,0.017319478,-0.010825403,0.11023111,4.0812902,-0.32722214,-10.2956085,-1.1895535,3.4813788,9.927658,-0.054923866,0.38595578,0.2411151,0.16957536,0.10425258,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
547080563,27362316,37.2462541,126.66716430000001,31.885303,-31.57101,-11.518625,0.003000069,-0.0025736534,0.0,-0.13057154,5.022951,0.016758922,-0.031228751,0.017319478,-0.010825403,0.11023111,-2.2514255,-2.1145816,-13.23523,-1.1902137,3.4813788,9.928334,-0.016758922,0.37345532,0.23934433,0.16523047,0.103494704,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
547180686,27362316,37.2462541,126.66716430000001,31.884516,-31.062162,-11.520578,0.003000069,-0.0025736534,0.0,-0.13493541,5.024018,0.029292878,-0.018852448,0.017319478,-0.010825403,0.11023111,-4.821263,-0.66103005,-0.5777118,-1.1907083,3.4813788,9.930287,-0.029292878,0.38498867,0.24002221,0.16953245,0.1039876,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
547284570,27362316,37.2462541,126.66716430000001,31.883549,-30.532454,-11.515932,0.003000069,-0.0025736534,0.0,-0.14572531,5.0266685,0.014968602,-0.024817828,0.017319478,-0.010825403,0.11023111,-2.8980865,2.4478788,0.36505532,-1.1909298,3.4813788,9.925641,-0.014968602,0.37251607,0.23998918,0.16509756,0.10367274,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
547384691,27362316,37.2462541,126.66716430000001,31.881618,-30.023466,-11.520259,0.003000069,-0.0025736534,0.0,-0.12610698,5.0220327,-0.021545101,-0.06168466,0.017319478,-0.010825403,0.11023111,2.0435312,-1.1699334,-7.17569,-1.1918665,3.4813788,9.929968,0.021545101,0.3850396,0.24130659,0.16990098,0.104355656,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
