timestamp,roll,pitch,yaw,thrust
403641954,0.9064552,2.4653814,0.5715034,0.32048684
403673820,0.88088423,2.3847556,0.57347393,0.32072246
403705796,0.8305322,2.1634812,0.5731549,0.334181
403737957,0.75935906,1.9212513,0.57186776,0.34280342
403769916,0.605983,1.6283972,0.5724261,0.35336205
403801910,0.46177563,1.2575462,0.5734751,0.36545086
403833801,0.29151872,0.89973164,0.5751296,0.36426318
403865799,0.12079118,0.5664668,0.58240014,0.3472223
403897999,-0.03650091,0.27683166,0.59191334,0.32546526
403929903,-0.101566,0.026463464,0.60486877,0.30422825
403961966,-0.21525203,-0.15610191,0.6191113,0.28296688
403993920,-0.30344206,-0.26565653,0.6341776,0.256905
404025828,-0.34848538,-0.34215584,0.6504336,0.2430444
404057982,-0.2940792,-0.36522987,0.67046595,0.2275409
404089961,-0.2842502,-0.3608388,0.6904862,0.21782944
404121796,-0.23088695,-0.3353001,0.71084344,0.21540186
404153792,-0.13733548,-0.29690358,0.7305252,0.21822657
404185901,-0.06252333,-0.24789207,0.7470245,0.22600196
404218019,-0.044259284,-0.31187856,0.76656866,0.23315158
404249798,0.0025002803,-0.40458834,0.7822875,0.23839335
404281795,0.050399866,-0.5301512,0.7853982,0.25264877
404313818,0.039227523,-0.6833495,0.7853982,0.26835987
404345797,0.044164322,-0.78326046,0.7853982,0.2790763
404377800,0.04469329,-0.8326694,0.7853982,0.28921488
404409795,0.086163536,-0.891914,0.7853982,0.30266747
404441909,0.097741626,-0.883023,0.7853982,0.3128798
404473958,0.07093578,-0.8719311,0.7853982,0.32189238
404505811,0.10665281,-0.8122035,0.7853982,0.34181112
404537960,0.047202554,-0.76751363,0.7853982,0.3532609
404573797,0.102638744,-0.71951264,0.7853982,0.3732766
404605794,0.104128785,-0.64928067,0.7853982,0.38406903
404637799,0.15155813,-0.59664404,0.7853982,0.39785194
404669821,0.15765147,-0.5254153,0.7853982,0.41226673
404702040,0.16211621,-0.47073162,0.7853982,0.42090994
404733803,0.18968733,-0.42470768,0.7853982,0.43237117
404765889,0.16169336,-0.3507605,0.7853982,0.44320944
404797942,0.149091,-0.29940638,0.7853982,0.44771108
404829792,0.085195765,-0.2367818,0.7853982,0.4518073
404861818,0.0633287,-0.1736632,0.7853982,0.45646292
404893885,0.06550326,-0.13961834,0.78030443,0.46207434
404925892,0.07049857,-0.09789957,0.77335864,0.4659289
404957972,0.076030865,-0.051625054,0.76642805,0.46989995
404989829,0.042332247,-0.022049375,0.76054305,0.47163454
405021797,0.0123749245,0.022275187,0.7555786,0.47347537
405053944,0.015216008,0.0558036,0.75068766,0.47317153
405085915,0.03599981,0.083841145,0.7438162,0.47320268
405118058,0.02418452,0.11496021,0.7383337,0.47352672
405149797,-0.007413489,0.1382665,0.73397946,0.4727365
405181953,0.0049558887,0.16253708,0.72879004,0.4705213
405213792,0.011870357,0.1882153,0.7230377,0.46815088
405245787,-0.008012975,0.21671383,0.71801066,0.46681315
405277969,0.007850226,0.21979629,0.71223205,0.4673872
405309817,0.021463957,0.24728277,0.7079666,0.46632466
405341921,0.006488255,0.25956485,0.70331395,0.46575072
405373921,0.026875447,0.27651,0.6978793,0.4651866
405405939,0.025332486,0.2771203,0.6927557,0.46515566
405437949,0.03565774,0.28549153,0.6878361,0.46456563
405469964,0.010608473,0.29510823,0.6844676,0.46325094
405501914,-0.010164186,0.29759333,0.68040764,0.46218047
405533802,-0.008786747,0.3003151,0.67653805,0.45881307
405565914,-0.011705577,0.3095473,0.6723945,0.4575293
405597954,-0.025436653,0.3080686,0.66860443,0.4555515
405629801,-0.01380205,0.323138,0.6648853,0.45367193
405661983,0.0017647241,0.3186697,0.6597301,0.4538222
405693928,-0.006928972,0.32977408,0.6561545,0.4523931
405725979,-0.0059170723,0.3358887,0.65285206,0.45227993
405757977,-0.0035209362,0.34083182,0.64922595,0.45124656
405789965,0.0024683247,0.34880888,0.6462174,0.4512146
405821805,-0.0013398947,0.35220447,0.64364994,0.44889468
405854025,0.0048300433,0.3514964,0.6398653,0.44861594
405885943,-0.022023665,0.34358677,0.6379486,0.44776386
405917797,-0.013634182,0.35029188,0.6349229,0.4462015
405949805,-0.005684681,0.35184413,0.6314721,0.44638133
405981987,-0.0017485098,0.33819932,0.6270336,0.4465857
406013799,0.02171782,0.33751157,0.6227119,0.44719917
406045935,0.016774263,0.33238596,0.6192452,0.44801328
406077958,0.022446487,0.3282609,0.6149188,0.44753516
406109828,0.019201994,0.32209697,0.61128765,0.44813403
406141933,-0.008194075,0.31955075,0.6087004,0.44754356
406173819,-0.02315545,0.33106267,0.6063427,0.4469397
406205893,-0.11732359,0.35950187,0.6075307,0.44659343
406237955,-0.20080608,0.39105576,0.6093668,0.44615066
406269938,-0.27756006,0.416597,0.61179614,0.44529557
406301892,-0.3628478,0.44902053,0.6159768,0.44441953
406333886,-0.4119515,0.46342847,0.61927354,0.44508487
406365938,-0.4502762,0.4884806,0.6239874,0.4473639
406398005,-0.45947403,0.4881137,0.62558776,0.45067552
406429795,-0.4733649,0.4966018,0.6295588,0.45249334
406461920,-0.48781735,0.49716893,0.63395506,0.4545894
406489794,-0.49746644,0.4981461,0.6394461,0.45391548
406521935,-0.4904598,0.48689845,0.6415519,0.4555662
406553831,-0.49462008,0.47833964,0.64623326,0.4590448
406585959,-0.5154795,0.47718182,0.65256417,0.45695913
406617947,-0.5268531,0.48146284,0.65951693,0.4561519
406649818,-0.54146147,0.46540183,0.6643077,0.45801616
406681918,-0.49340373,0.4510717,0.66500866,0.45890602
406713964,-0.4747567,0.44993877,0.669161,0.4609112
406745792,-0.40593776,0.41032755,0.6633574,0.4628368
406777957,-0.29952443,0.36206663,0.6547781,0.45883635
406809913,-0.22497691,0.3274988,0.64934504,0.4558062
406845798,-0.12073843,0.2780304,0.6392857,0.45222268
406877933,-0.059428036,0.2434828,0.6320001,0.45007145
406909970,-0.0013294128,0.22277752,0.6247913,0.44502342
406941808,0.05060049,0.2061633,0.6178544,0.4430825
406969945,0.04855296,0.20192581,0.61486256,0.43806222
407001935,0.09518806,0.18457912,0.60510343,0.43551296
407033919,0.1285378,0.1788415,0.5965564,0.43589085
407065922,0.14344761,0.1650072,0.58743507,0.43661895
407098709,0.179376,0.15795662,0.5772468,0.43600047
407130841,0.18141893,0.15241998,0.5699663,0.43819013
407162599,0.18381119,0.15194117,0.56304735,0.43716505
407194742,0.18600073,0.14493261,0.55383366,0.43815014
407230604,0.16517055,0.15997544,0.54824984,0.44001314
407262603,0.18212445,0.17270647,0.5408746,0.44278213
407294727,0.16038606,0.17147714,0.53204983,0.4426831
407326592,0.12411457,0.19737162,0.52902913,0.43988553
407358735,0.124493085,0.20982996,0.52408344,0.44196126
407390703,0.11485695,0.2150066,0.5176296,0.44336376
407422740,0.12489355,0.22021703,0.50986564,0.44704854
407454595,0.11512774,0.2228053,0.50236475,0.4489246
407486773,0.089387365,0.24684629,0.50052,0.4496082
407518716,0.06974138,0.24492213,0.49491185,0.44832897
407550744,0.020571131,0.27253604,0.49409395,0.44745186
407582775,-0.010715436,0.28608805,0.4912135,0.4446181
407614600,-0.024577335,0.2936405,0.4874517,0.4454637
407646707,-0.019246379,0.29835203,0.48238015,0.4465095
407678795,-0.043485798,0.29065427,0.47763872,0.44833744
407710828,-0.06106716,0.31335586,0.47562164,0.44563383
407742749,-0.042379893,0.2824993,0.46804333,0.44832712
407774724,-0.07549041,0.31624162,0.4691866,0.446975
407806699,-0.08137874,0.3160095,0.46538264,0.44455022
407838772,-0.13647823,0.33191058,0.46603984,0.44220686
407870721,-0.13783714,0.34180775,0.4644912,0.4379779
407902594,-0.15437587,0.33393922,0.46270147,0.43779045
407934732,-0.1495674,0.33639336,0.46086964,0.4372091
407966746,-0.13635334,0.31729248,0.45660174,0.43697694
407998595,-0.12755024,0.32229328,0.45564055,0.43682325
408030827,-0.10424742,0.29080006,0.45182082,0.43991274
408062619,-0.13059813,0.31034467,0.45333657,0.4382558
408090596,-0.1417805,0.3107618,0.45427078,0.4351301
408122734,-0.09416245,0.30507636,0.45166785,0.43570635
408154725,-0.09019182,0.2881029,0.44938576,0.43770516
408190604,-0.13352054,0.30466226,0.4539782,0.43220884
408222739,-0.10330553,0.30257705,0.45126665,0.43337157
408250713,-0.14936925,0.3059685,0.45263523,0.43055233
408282796,-0.1071153,0.2858844,0.44971442,0.42944023
408314598,-0.03993902,0.25837752,0.44554514,0.43047673
408346710,-0.0058336817,0.25343132,0.4430205,0.43021852
408410777,-0.021270838,0.25724056,0.4434278,0.42665428
408442738,-0.034631412,0.26848125,0.44382876,0.42490685
408474757,-0.012441679,0.25373116,0.44035888,0.42167157
408506701,-0.006414457,0.25112128,0.4385309,0.42478523
408542598,0.0053777364,0.24828078,0.4357101,0.42562166
408574723,-0.011812142,0.267703,0.43518788,0.41922933
408606696,0.013384233,0.25986537,0.4309901,0.42254084
408638908,-0.010056038,0.28275403,0.43014273,0.4193297
408670692,-0.05887924,0.30210012,0.43043727,0.41574472
408702762,-0.03651884,0.30006564,0.42757517,0.41293544
408734693,-0.0051862374,0.2902338,0.4253263,0.41696566
408766710,-0.05911357,0.3103186,0.42616457,0.41268384
408798693,-0.09966546,0.30889904,0.42666113,0.40808892
408830869,-0.035013415,0.299876,0.4232992,0.4067799
408862716,-0.057223212,0.28211808,0.42316464,0.404731
408894596,-0.13829161,0.30932084,0.42684916,0.39504638
408926777,-0.110389054,0.29129052,0.42635354,0.3918909
408958599,-0.089174256,0.28518516,0.42512888,0.38802186
408990726,-0.16790299,0.30972934,0.42901012,0.37789437
409022600,-0.11459665,0.27756527,0.4283517,0.37541243
409054599,-0.13174261,0.30454183,0.42993113,0.36676198
409086738,-0.15363781,0.28839368,0.43218926,0.3600441
409118726,-0.14434858,0.28902286,0.43152365,0.35739774
409150604,-0.18229505,0.2998133,0.43435186,0.3504062
409182723,-0.24018572,0.3270315,0.43860254,0.34814948
409214611,-0.24085647,0.30467406,0.43908888,0.3451785
409246703,-0.31827784,0.32404602,0.44429272,0.3351243
409278729,1.4973373,0.21797308,0.42116994,0.32868513
409310850,1.4527757,0.20817459,0.42515594,0.3232919
409342730,1.398092,0.20246509,0.42696834,0.32008123
409374740,1.2363681,0.22630101,0.4297236,0.31979156
409406722,1.0788853,0.22149724,0.43390813,0.3183376
409438710,0.8229369,0.26933637,0.43353724,0.31576994
409470863,0.61231124,0.2943316,0.43468788,0.3188905
409502745,0.35426044,0.4634191,0.41958627,0.31505227
409534639,0.19925678,0.62896466,0.39938483,0.3122615
409566592,0.03050417,0.744408,0.3832444,0.31476
409598732,-0.11394237,0.8240881,0.36879742,0.31982815
409630643,-0.22823451,0.8793968,0.35475776,0.32425657
409662936,-0.32871062,0.9146813,0.3398585,0.32557327
409694600,-0.42730224,0.9107928,0.3303352,0.3329079
409726608,-0.5248083,0.8675894,0.32538986,0.34457207
409758616,-0.5610284,0.8063381,0.31768396,0.35528603
409790741,-0.6319329,0.7119652,0.31690788,0.36534956
409822749,-0.675513,0.61718863,0.31218258,0.3737642
409850837,-0.68645203,0.52438164,0.31174868,0.38170883
409882608,-0.60721046,0.3927003,0.31611657,0.39860272
409914723,-0.7368438,0.36118394,0.31512004,0.39639544
409946690,-0.63741595,0.29024693,0.32406256,0.4043111
409978624,-0.57162964,0.29228362,0.3290454,0.4128696
410010715,-0.6320616,0.34026885,0.34000906,0.40676028
410042686,-0.4550996,0.37283987,0.3577051,0.41702396
410074738,-0.37640128,0.436629,0.3714338,0.42813772
410106623,-0.35749432,0.52799094,0.38995463,0.42475146
410138594,-0.19334006,0.54082733,0.4115969,0.44143957
410170614,-0.19360214,0.60541904,0.42763367,0.4399658
410202720,-0.10013041,0.59920007,0.44374618,0.45187628
410234745,-0.1452224,0.6330782,0.45422313,0.4520488
410266596,-0.14276154,0.5579145,0.47379658,0.46000275
410298774,-0.1886366,0.4696585,0.4930297,0.4619751
410330720,-0.24527578,0.37400737,0.5125506,0.45934278
410362739,-0.24633342,0.28097114,0.5304197,0.46315762
410394753,-0.27942643,0.21438332,0.54846257,0.45915717
410426719,-0.2977743,0.16941276,0.56644475,0.45498732
410458604,-0.2388969,0.11486454,0.5863104,0.46051893
410490854,-0.27186328,0.12032376,0.60143423,0.4583729
410522611,-0.26594016,0.11146628,0.6203647,0.4575613
410554784,-0.17890942,0.10596144,0.6367234,0.4633167
410586592,-0.21629779,0.123426765,0.65160215,0.45998448
410618762,-0.16533408,0.12606145,0.6678727,0.4632218
410650749,-0.15883982,0.14754228,0.6817275,0.46346414
410682612,-0.15132381,0.1581621,0.6964662,0.46437246
410714601,-0.11292781,0.170769,0.7094082,0.46782905
410746635,-0.09693328,0.18375336,0.722294,0.46540612
410778774,-0.08329023,0.19414333,0.7335377,0.46982616
410814722,-0.075705074,0.21381521,0.7458913,0.4675081
410846769,-0.041079223,0.2242744,0.75741065,0.46911567
410878613,-0.052660294,0.26044786,0.7670209,0.46830785
410910974,0.000592465,0.2633326,0.7760855,0.46847183
410942775,-0.02893678,0.30256698,0.78529865,0.4641301
410974626,0.024986621,0.2977248,0.7853982,0.4660674
411006593,0.0144752255,0.3445603,0.7853982,0.4582709
411038597,0.056638658,0.34072262,0.7853982,0.46157435
411070604,0.020077985,0.3560877,0.7853982,0.4566183
411102635,0.06881054,0.37458414,0.7853982,0.45644563
411134607,0.07036357,0.36553454,0.7853982,0.45654073
411166601,0.051262792,0.38092035,0.7853982,0.4539175
411198608,0.10490597,0.36641136,0.7853982,0.45435065
411230749,0.048326623,0.37114334,0.7853982,0.4506428
411262592,0.108735934,0.33376095,0.7853982,0.4524307
411294686,0.0800242,0.35902265,0.7853982,0.44266045
411326605,0.1346865,0.32544822,0.7853982,0.44642422
411358689,0.08785346,0.35026744,0.7853982,0.4386883
411386693,0.11043607,0.3537233,0.7853982,0.43593326
411418623,0.1476056,0.3388427,0.7826749,0.43444848
411450599,0.16760778,0.35657528,0.7754965,0.4315469
411482601,0.15440579,0.34957114,0.770412,0.4262942
411514695,0.18184902,0.37326938,0.7623612,0.4245604
411546627,0.17584473,0.35717392,0.7565079,0.4211673
411579398,0.21366403,0.36569345,0.7459315,0.42321438
411615529,0.20157948,0.38756368,0.7371683,0.42000303
411647547,0.21206291,0.35670382,0.72909546,0.41964245
411679411,0.17781508,0.3930767,0.7199762,0.41811585
411711529,0.212383,0.35634327,0.7105131,0.42060888
411743588,0.17966636,0.37491685,0.7022086,0.419431
411775560,0.21448933,0.34729695,0.6919942,0.4213004
411807596,0.18316992,0.35670397,0.6836453,0.41951704
411839417,0.22194242,0.32678473,0.6736965,0.4230771
411871579,0.19929355,0.33352238,0.6642255,0.42370468
411903433,0.19627213,0.33079472,0.65640384,0.4218716
411935401,0.22120953,0.32823366,0.64538085,0.42554766
411967515,0.17057806,0.3307204,0.63903505,0.42311686
411999420,0.24304917,0.3110202,0.62821203,0.43051106
412031601,0.18644704,0.32174134,0.62019396,0.42758015
412063442,0.22405297,0.3059839,0.6117839,0.43160862
412095407,0.23571524,0.30445686,0.60228693,0.4341067
412127393,0.20080663,0.3168337,0.596002,0.42953643
412159526,0.25180435,0.28635973,0.5884944,0.4344136
412187578,0.20537895,0.2965839,0.58361185,0.43040797
412219431,0.24153225,0.27714378,0.576123,0.4364847
412251395,0.25822717,0.285552,0.5688042,0.43834895
412283539,0.19831052,0.30484787,0.5656258,0.4359147
412315572,0.21619517,0.2963093,0.5603329,0.43360794
412347432,0.24057315,0.28840348,0.5550135,0.4384627
412379399,0.26419637,0.2861995,0.549762,0.4401832
412411510,0.20326449,0.30435812,0.54818326,0.43613768
412443513,0.22066914,0.28973415,0.54403955,0.4380183
412479529,0.20093633,0.31327173,0.5413598,0.4358521
412511394,0.21088502,0.30921334,0.5384601,0.43621477
412543581,0.26540148,0.2999819,0.5347411,0.44092467
412575398,0.2263551,0.3360517,0.5345266,0.43317738
412607535,0.17896876,0.3643701,0.53656334,0.42153105
412639407,0.21899244,0.34687436,0.5341184,0.42386046
412671618,0.21273233,0.35645154,0.5335239,0.4236604
412703558,0.18549111,0.36542994,0.53442025,0.41880524
412731577,0.18430395,0.3522888,0.5340185,0.42172465
412767411,0.1927171,0.33592522,0.5323107,0.42338595
412799514,0.16233033,0.34038678,0.5346508,0.42053375
412831554,0.21852404,0.29766607,0.53319055,0.42501968
412863397,0.15782773,0.31676388,0.5346104,0.4216918
412891537,0.20362079,0.3150266,0.53364474,0.42191637
412923398,0.16849396,0.3167861,0.53669804,0.41977715
412955416,0.20664059,0.30346602,0.5367588,0.4225441
412991408,0.20481968,0.31084648,0.5388918,0.4182996
413023408,0.19275829,0.31640023,0.53926444,0.4208986
413055414,0.14861485,0.318747,0.5423056,0.41823572
413087541,0.19601822,0.31275713,0.5428451,0.42391363
413119514,0.15152127,0.32247677,0.54572934,0.41915193
413151605,0.19793108,0.3065743,0.54645026,0.42130372
413183519,0.1604521,0.32133806,0.5498094,0.42065364
413215542,0.16483366,0.31555223,0.55283415,0.418746
413247400,0.1302238,0.325661,0.55559814,0.420768
413279548,0.12538949,0.32074988,0.55916435,0.42046565
413311542,0.15554471,0.30610117,0.5606703,0.42709434
413343606,0.09215359,0.32259974,0.5650243,0.42390686
413375501,0.10551703,0.30599496,0.56669253,0.42420548
413407514,0.08802293,0.3027143,0.56867534,0.429232
413439396,0.12622806,0.2769312,0.5690586,0.43514365
413471513,0.081999965,0.28174382,0.57150316,0.4317324
413503509,0.12767622,0.2587886,0.5720567,0.43512514
413535397,0.11527529,0.27612698,0.57371414,0.4337516
413567417,0.10023041,0.25119668,0.5754783,0.43308476
413599564,0.1361563,0.2591073,0.5757596,0.43632525
413631592,0.08005496,0.2728949,0.5791484,0.431329
413663397,0.14928073,0.2512344,0.579234,0.43545005
413695536,0.09804476,0.27128538,0.5820394,0.43084833
413727569,0.15080675,0.2594448,0.58269864,0.43217313
413759534,0.14656143,0.25612685,0.58360016,0.4325013
413791511,0.13120414,0.27290407,0.58707374,0.42912248
413823506,0.17386496,0.25989693,0.58684117,0.43218932
413851528,0.17807321,0.2744847,0.5880691,0.42931134
413883488,0.13909842,0.27376693,0.5889009,0.42685416
413915442,0.16100943,0.28667098,0.58964854,0.4244785
413947497,0.179608,0.27874398,0.5881907,0.42565855
413979503,0.11714902,0.30214456,0.5894556,0.4208273
414011495,0.17287613,0.28783065,0.5872153,0.42390603
414043533,0.1514008,0.3094993,0.5864444,0.41704318
414075651,0.21728471,0.30080104,0.58360946,0.41832083
414107392,0.16384733,0.31991765,0.5831483,0.41531685
414139438,0.20125622,0.30563554,0.5807038,0.41497722
414171574,0.20074362,0.31691954,0.57673186,0.41798672
414203392,0.15814039,0.30831742,0.5764639,0.41515484
414235398,0.21214819,0.30929658,0.57231754,0.41743737
414267401,0.20510408,0.31168717,0.56794965,0.411345
414299571,0.25148952,0.30746782,0.56313795,0.4115951
414331407,0.23367895,0.30434272,0.55737466,0.41480386
414363397,0.22776303,0.3024722,0.5552397,0.41319212
414395399,0.27051517,0.2970559,0.549839,0.41446346
414431523,0.21966255,0.3037406,0.545685,0.40948772
414463397,0.26561028,0.29421702,0.539287,0.41359407
414495556,0.25883827,0.3038125,0.5358208,0.4072272
414527569,0.30074376,0.27428052,0.5298772,0.4135961
414559519,0.28584412,0.27795053,0.52551085,0.4124347
414591625,0.26859042,0.27242532,0.52139574,0.40775135
414623564,0.29306394,0.2606719,0.5171584,0.41162342
414655435,0.30544806,0.24457268,0.5123132,0.41426778
414687570,0.26858178,0.27726495,0.51136917,0.4094034
414719400,0.28634983,0.26171345,0.50799084,0.40876332
414751578,0.32246575,0.25170383,0.50394285,0.41562384
414783611,0.3093584,0.25169438,0.5010837,0.41298032
414815395,0.30297768,0.25857514,0.49856555,0.4101602
414847514,0.33723032,0.22762163,0.49641168,0.41517547
414879412,0.30642325,0.23255102,0.49401876,0.41531268
414911562,0.2817699,0.23212253,0.49379766,0.41409412
414943629,0.26039296,0.20912491,0.49178672,0.41607383
414975528,0.2607543,0.21133569,0.490092,0.41733506
415007396,0.26507318,0.21376297,0.48855093,0.41917637
415039538,0.24097764,0.21802637,0.48883867,0.41997316
415071398,0.26849407,0.21980025,0.48758355,0.42076534
415103527,0.29451638,0.2236517,0.48487228,0.42211536
415135516,0.25984162,0.24512818,0.48476624,0.4213106
415167646,0.2789606,0.23260532,0.48318538,0.42042264
415199395,0.3283348,0.24372025,0.480694,0.42108557
415231516,0.28659302,0.24402829,0.4803648,0.42082682
415263401,0.26911336,0.25608578,0.48192596,0.416825
415295560,0.3468622,0.24489729,0.48099187,0.41632336
415327566,0.32301816,0.23798808,0.48007417,0.4217592
415359401,0.31280532,0.26164237,0.481488,0.41608778
415423477,0.3327426,0.24561927,0.48178905,0.4154941
415455394,0.33285636,0.23557751,0.48218635,0.4180493
415487523,0.30379915,0.26594576,0.4842702,0.4112973
415519392,0.26644447,0.27114916,0.4860485,0.40827966
415551550,0.3024481,0.25631225,0.48678833,0.4137704
415583566,0.24424954,0.29104045,0.48869824,0.40990266
415615521,0.20265469,0.3197664,0.49109507,0.40403444
415647421,0.20493707,0.30817974,0.4925323,0.40860093
415679521,0.21004009,0.33779484,0.4943873,0.4072304
415711558,0.16636708,0.34018067,0.4974913,0.400272
415743523,0.19239576,0.34059808,0.49898013,0.40652448
415775567,0.15920943,0.3573519,0.5009048,0.39948156
415807570,0.15707245,0.3341839,0.5028231,0.40512356
415839636,0.13392708,0.3520504,0.50392795,0.40451083
415871445,0.14664337,0.3356093,0.50584483,0.4032556
415903513,0.16717106,0.31405988,0.50495243,0.4086751
415935515,0.12413411,0.29734382,0.5069957,0.40698487
415967568,0.20468038,0.27659515,0.5057035,0.40936172
415999531,0.15321186,0.27622348,0.5085169,0.4062412
416031594,0.20995706,0.25270936,0.50804937,0.41104138
416063514,0.20387638,0.24582916,0.5097232,0.41299978
416095586,0.16683981,0.25092685,0.5122804,0.40877286
416127536,0.19022098,0.21857473,0.5121226,0.41783348
416159396,0.1739276,0.25224656,0.51328963,0.41529843
416191439,0.16053693,0.24598083,0.51400775,0.4133386
416224236,0.2118319,0.24060541,0.51324415,0.41906926
416256350,0.1237709,0.2673625,0.5140321,0.41756037
416288283,0.16646795,0.26096666,0.5147809,0.41521555
416320201,0.17362222,0.24290976,0.51327336,0.4209541
416352315,0.11588307,0.26228067,0.51484644,0.4205141
416384196,0.16294943,0.24068868,0.51429754,0.42481536
416416201,0.13546123,0.25192705,0.5146159,0.4188049
416448196,0.13868181,0.23517407,0.5151912,0.4212972
416480234,0.15528399,0.2047391,0.51447135,0.42608854
416512197,0.12201892,0.2299635,0.51641387,0.41870213
416544294,0.11772443,0.18554045,0.51674885,0.42070583
416576196,0.11815022,0.20265922,0.5153971,0.425425
416608346,0.06616737,0.20106725,0.51815575,0.4208752
416640200,0.10151238,0.17459922,0.5176012,0.42561272
416672253,0.082243934,0.18553796,0.5173434,0.41919965
416704208,0.08658984,0.17497398,0.51760924,0.4160741
416736329,0.13041948,0.14989021,0.5175469,0.4237484
416768196,0.033227786,0.20849514,0.5202131,0.41867897
416800316,0.11066068,0.15963176,0.52039236,0.4193111
416832322,0.13307454,0.16746537,0.51943296,0.41942197
416864322,0.06308143,0.17425922,0.52127683,0.41704047
416896355,0.13660115,0.14332728,0.52165145,0.42790985
416928411,0.13898933,0.14844227,0.52307934,0.42346373
416960202,0.100450695,0.13953434,0.5262593,0.42020133
416992418,0.16640328,0.12499668,0.52557266,0.428932
417024226,0.10332964,0.11445921,0.5285,0.4292335
417056198,0.09708674,0.12077116,0.5310104,0.42837656
417088198,0.12248129,0.11325694,0.5317914,0.42922398
417120244,0.08254304,0.14377725,0.53379995,0.42600325
417152332,0.09709959,0.12278221,0.53612816,0.42540324
417184198,0.09226681,0.1279745,0.53562516,0.43446413
417216196,0.04393246,0.13717791,0.53946006,0.43085334
417248322,0.07271894,0.10978167,0.53978884,0.43391696
417280325,0.08429387,0.09690414,0.5397615,0.43757096
417312206,0.09268675,0.10109258,0.5406263,0.43186113
417344224,0.11343352,0.0850219,0.54116243,0.437317
417376215,0.09536615,0.107794896,0.5420001,0.4371081
417408373,0.068389736,0.10296558,0.54472464,0.43472096
417440198,0.099970296,0.099685706,0.54478335,0.43794787
417472358,0.12563765,0.09493493,0.5455444,0.4403561
417504196,0.08522693,0.10701179,0.547763,0.4363708
417536352,0.14048445,0.10325621,0.54788166,0.43656248
417568251,0.12009382,0.10150272,0.5480239,0.43926105
417600225,0.11775933,0.11587422,0.54975474,0.43701145
417632330,0.101746395,0.11583759,0.55086726,0.43646684
417664348,0.14296225,0.100645065,0.55094624,0.44369984
417696200,0.12024202,0.11757457,0.5516666,0.4419114
417728326,0.087551184,0.11690966,0.5529096,0.4393069
417760198,0.14061216,0.11148453,0.55227584,0.44187915
417792373,0.13622701,0.10376807,0.5523108,0.44115898
417824195,0.119784445,0.122078,0.5541024,0.4356818
417856198,0.14088997,0.11177849,0.55434114,0.437339
417888292,0.16016202,0.106995806,0.5545012,0.43953478
417920286,0.09429768,0.12420613,0.5575077,0.43652523
417952209,0.09623528,0.116637416,0.5589367,0.43532154
417984338,0.120261274,0.11023383,0.5606846,0.4369265
418016203,0.092086755,0.14101548,0.56300455,0.43017858
418048379,0.10350084,0.13687627,0.56424373,0.42722577
418080201,0.10223034,0.15291783,0.5649971,0.4280105
418112208,0.06126476,0.16842961,0.5680318,0.42229313
418144330,0.12258645,0.15742835,0.56869596,0.42874777
418176316,0.05464604,0.17947483,0.5715241,0.42427528
418208373,0.0947107,0.15512314,0.5713691,0.42617396
418240199,0.07795337,0.15339501,0.5711819,0.4237873
418272238,0.09578612,0.14028546,0.57195294,0.42321017
418304302,0.08732169,0.12587017,0.5701685,0.42714787
418336352,0.0408537,0.12102217,0.57227975,0.42626438
418368308,0.095943354,0.094317496,0.57144415,0.4307317
418400199,0.069954984,0.09203784,0.57064164,0.42991856
418432322,0.07693873,0.081826076,0.56953156,0.42791945
418464355,0.0894262,0.07307577,0.56747144,0.43058038
418496202,0.066486105,0.08205832,0.5669217,0.4277595
418528316,0.080103844,0.06505912,0.56556636,0.4286435
418560311,0.08495755,0.06169938,0.56347406,0.43397352
418592327,0.032704525,0.08712601,0.5641903,0.43155465
418624204,0.060389865,0.06007338,0.5620613,0.43471643
418656199,0.07596174,0.065941975,0.5594513,0.43656936
418688350,0.059918806,0.06264099,0.5582587,0.43361893
418720313,0.08891136,0.04978493,0.5558466,0.4374973
418752208,0.07790457,0.061761457,0.5532394,0.44123232
418784307,0.03406483,0.06319185,0.5530366,0.43914205
418816333,0.059010565,0.061046384,0.5513545,0.44115582
418848353,0.07711744,0.058715563,0.5496459,0.4430856
418880313,0.056649406,0.06808105,0.5498255,0.43919495
418912207,0.050273284,0.06736602,0.5497447,0.4373219
418944350,0.08369395,0.0817037,0.54886174,0.4398224
418976303,0.034399226,0.08444666,0.5495583,0.4373055
419008198,0.037092343,0.09929189,0.54952574,0.4355878
419040202,0.07517503,0.08078761,0.5490634,0.43903506
419072323,0.05950818,0.08210409,0.5490557,0.4370111
419104277,0.044488594,0.08573127,0.5499356,0.43084913
419136203,0.08034884,0.06526705,0.54830986,0.43202293
419168288,0.08582513,0.062387023,0.5480443,0.43095884
419200198,0.029112743,0.077770025,0.5484525,0.42566836
419232274,0.06805237,0.05615077,0.5476808,0.4276837
419264205,0.0710642,0.060696267,0.54721683,0.43158498
419296200,0.016103158,0.06727743,0.54818726,0.4273748
419328239,0.03170439,0.05853608,0.5483643,0.42778838
419360339,0.028845467,0.052619394,0.5473509,0.42966208
419392381,0.0053931195,0.072822355,0.54840213,0.42447355
419424201,0.030167181,0.04665766,0.54803276,0.4277073
419456196,0.0061594592,0.058708098,0.54727,0.42962557
419488398,-0.05357599,0.059260465,0.5496942,0.42764217
