timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
580642537,-0.019645957,0.0017854332,0.09929402,0.815841,-0.047454856,0.015003957,-0.5761305,0.90585804,0.00472709,0.011689381,-0.423394,1
580674233,0.21253785,-0.0770037,0.031480297,0.81584287,-0.047046132,0.014686335,-0.5761696,0.90585804,0.00472709,0.011689381,-0.423394,1
580706325,0.30264595,0.0008249959,0.056715276,0.8159717,-0.04673629,0.0141121205,-0.5760269,0.90585804,0.00472709,0.011689381,-0.423394,1
580738207,0.3588491,-0.2441002,-0.0797285,0.81592447,-0.046610106,0.013353391,-0.57612187,0.90585804,0.00472709,0.011689381,-0.423394,1
580770413,0.10190716,-0.083730735,-0.13478962,0.81593364,-0.046823077,0.0133707095,-0.5760913,0.90585804,0.00472709,0.011689381,-0.423394,1
580802275,-0.119027235,0.12973072,-0.005084002,0.81610024,-0.04721179,0.013667857,-0.5758167,0.90585804,0.00472709,0.011689381,-0.423394,1
580834108,-0.31931722,0.00085209677,0.092550896,0.8162837,-0.047341134,0.013787575,-0.57554287,0.90585804,0.00472709,0.011689381,-0.423394,1
580866214,-0.31615305,-0.0027858776,0.078205556,0.81638765,-0.04705418,0.014038646,-0.575413,0.90585804,0.00472709,0.011689381,-0.423394,1
580898189,-0.21729995,0.13244921,0.024103487,0.8165348,-0.046983957,0.014429425,-0.5752003,0.90585804,0.00472709,0.011689381,-0.423394,1
580930533,-0.10352002,-0.027755767,0.16395997,0.8167848,-0.046987016,0.014713574,-0.5748377,0.90585804,0.00472709,0.011689381,-0.423394,1
580962152,0.07112352,0.011041286,0.059954185,0.8168405,-0.04692251,0.015128372,-0.574753,0.90585804,0.00472709,0.011689381,-0.423394,1
580994557,0.0068523027,0.34279782,0.019031225,0.8169097,-0.04675631,0.015823822,-0.57464963,0.90585804,0.00472709,0.011689381,-0.423394,1
581026204,0.29795587,0.0013533343,0.035043962,0.8171948,-0.046760857,0.015887298,-0.57424176,0.90585804,0.00472709,0.011689381,-0.423394,1
581058209,0.22916973,-0.16738199,-0.11503053,0.8172775,-0.047190353,0.015955903,-0.5740871,0.90585804,0.00472709,0.011689381,-0.423394,1
581090553,0.0064106206,-0.0818995,-0.13128145,0.8174028,-0.04808088,0.016379353,-0.573823,0.90585804,0.00472709,0.011689381,-0.423394,1
581122198,0.07412142,-0.1771592,-0.11957339,0.8175258,-0.048821487,0.016287863,-0.5735877,0.90585804,0.00472709,0.011689381,-0.423394,1
581154187,0.043494288,-0.28715107,-0.16562182,0.8175875,-0.04926102,0.015977671,-0.57347095,0.90585804,0.00472709,0.011689381,-0.423394,1
581186319,-0.3955731,0.13641413,0.067960985,0.8179053,-0.049657088,0.016613632,-0.5729652,0.90585804,0.00472709,0.011689381,-0.423394,1
581218183,-0.18676162,0.24414353,0.13519908,0.8182029,-0.049317453,0.016484976,-0.5725731,0.90585804,0.00472709,0.011689381,-0.423394,1
581250574,-0.1163374,0.044579085,0.07526921,0.81831765,-0.049122136,0.016072882,-0.5724378,0.90585804,0.00472709,0.011689381,-0.423394,1
581282278,-0.034705006,-0.008285489,0.08063822,0.81843454,-0.048861794,0.015887015,-0.57229805,0.90585804,0.00472709,0.011689381,-0.423394,1
581314283,0.23944026,0.029943256,0.072157614,0.8185826,-0.048492752,0.015485142,-0.5721288,0.90585804,0.00472709,0.011689381,-0.423394,1
581346180,0.20674154,-0.03567708,-0.031015128,0.81867915,-0.048503354,0.015366214,-0.5719929,0.90585804,0.00472709,0.011689381,-0.423394,1
581378583,0.2217368,0.0031459641,-0.025619676,0.8187883,-0.04797352,0.015060796,-0.5718895,0.90585804,0.00472709,0.011689381,-0.423394,1
581410391,0.31338894,0.0004677165,-0.010770974,0.8189152,-0.04748193,0.014970306,-0.57175124,0.90585804,0.00472709,0.011689381,-0.423394,1
581442285,0.36779097,-0.16183199,-0.15586405,0.81893474,-0.047278866,0.014601753,-0.5717495,0.90585804,0.00472709,0.011689381,-0.423394,1
581470390,-0.26839522,0.36933285,0.18734206,0.8191986,-0.046885107,0.01509574,-0.571391,0.90585804,0.00472709,0.011689381,-0.423394,1
581502255,0.042975046,0.065214366,0.05368672,0.8191509,-0.046792176,0.014657094,-0.5714784,0.90585804,0.00472709,0.011689381,-0.423394,1
581534291,0.052004665,-0.07245077,0.026127756,0.8191389,-0.047000602,0.014739557,-0.57147646,0.90585804,0.00472709,0.011689381,-0.423394,1
581566190,0.2682503,0.058030248,-0.039800256,0.81912106,-0.0471227,0.014937996,-0.57148665,0.90585804,0.00472709,0.011689381,-0.423394,1
581598259,0.3226025,-0.04585096,-0.13996401,0.81905544,-0.047473576,0.014902989,-0.57155275,0.90585804,0.00472709,0.011689381,-0.423394,1
581630580,0.05054837,-0.12244234,-0.036421895,0.8190421,-0.04799574,0.014945325,-0.5715271,0.90585804,0.00472709,0.011689381,-0.423394,1
581662171,0.18464428,-0.15678312,-0.04878922,0.81895477,-0.048248578,0.01475193,-0.57163596,0.90585804,0.00472709,0.011689381,-0.423394,1
581694160,0.17706765,-0.24592525,-0.16155799,0.81879926,-0.048951805,0.014428135,-0.57180715,0.90585804,0.00472709,0.011689381,-0.423394,1
581726225,0.09264444,-0.33039722,-0.13208349,0.81873053,-0.049544416,0.014044442,-0.5718642,0.90585804,0.00472709,0.011689381,-0.423394,1
581758294,-0.17556322,-0.018042957,0.014300695,0.8186984,-0.0498462,0.014250946,-0.5718788,0.90585804,0.00472709,0.011689381,-0.423394,1
581790544,-0.22860691,0.19024616,0.013571302,0.81860656,-0.049703233,0.014518462,-0.572016,0.90585804,0.00472709,0.011689381,-0.423394,1
581822167,-0.12363051,0.22435132,0.0317679,0.81854385,-0.049210098,0.014773375,-0.57214177,0.90585804,0.00472709,0.011689381,-0.423394,1
581854167,-0.1892485,0.24472933,0.07987259,0.8184456,-0.04893885,0.015886,-0.5722756,0.90585804,0.00472709,0.011689381,-0.423394,1
581886235,0.004888238,0.21175013,0.08938608,0.81835574,-0.048748825,0.016634392,-0.57239926,0.90585804,0.00472709,0.011689381,-0.423394,1
581918321,0.23424543,-0.024243504,0.011307182,0.81821495,-0.048847135,0.017414112,-0.57256883,0.90585804,0.00472709,0.011689381,-0.423394,1
581950567,0.3488157,-0.067862086,-0.05515976,0.81800944,-0.048550922,0.018092092,-0.5728665,0.90585804,0.00472709,0.011689381,-0.423394,1
581982193,0.25238523,-0.02384565,-0.069193035,0.8178688,-0.04842092,0.018589433,-0.57306224,0.90585804,0.00472709,0.011689381,-0.423394,1
582014257,0.2177489,-0.13549514,-0.11651819,0.8177172,-0.048708238,0.019094719,-0.5732378,0.90585804,0.00472709,0.011689381,-0.423394,1
582046203,0.02808493,-0.019727964,-0.16815433,0.81752574,-0.048722148,0.019463042,-0.5734971,0.90585804,0.00472709,0.011689381,-0.423394,1
582078723,-0.18330689,0.04105028,-0.08296089,0.8174031,-0.049276445,0.019892624,-0.57360995,0.90585804,0.00472709,0.011689381,-0.423394,1
582110782,-0.24983723,0.0071324403,0.10052199,0.8173393,-0.049545486,0.020215565,-0.5736663,0.90585804,0.00472709,0.011689381,-0.423394,1
582142181,-0.090069234,-0.0035614823,0.027053637,0.81718427,-0.04943091,0.019976605,-0.5739053,0.90585804,0.00472709,0.011689381,-0.423394,1
582174541,-0.038331084,0.03868753,0.038422853,0.81702167,-0.049125817,0.019663963,-0.57417387,0.90585804,0.00472709,0.011689381,-0.423394,1
582206155,0.12802944,-0.04690862,0.074589714,0.8169056,-0.049110796,0.019845681,-0.5743339,0.90585804,0.00472709,0.011689381,-0.423394,1
