timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
390611836,0.1201253,0.08739519,-0.09578477,-0.064395905,0.04411316,0.48857117,-0.0018621236,-0.010721177,0.0054867268,-0.015290976,0.0,0.0,0.0,0.0,0.0,0.26380742,0.26381484,0.5720008,0.6302434,0.630254,4.055879,0.002510869,0.0025114648,0.0025106166,0.09014925,0.0,0.0,0.0,0.0,0.0,0.00016855205,0.0072481576,0.017644404,0.0,0.0,0.0,0.0,0.0,0.0
390811801,0.09662896,0.04728651,0.016495414,-0.062160492,0.08267212,0.3330078,-0.0018621236,-0.010721177,0.0054867268,-0.010822773,0.0,0.0,0.0,0.0,0.0,0.26374042,0.2637478,0.57200325,0.6267335,0.62674356,4.05569,0.002510869,0.0025114648,0.0025106166,0.09014922,0.0,0.0,0.0,0.0,0.0,0.00018499634,0.00603797,0.012641866,0.0,0.0,0.0,0.0,0.0,0.0
391015779,0.07866977,-0.008518219,0.032511443,-0.05886078,0.022750854,0.4402771,-0.0018621236,-0.010721177,0.0054867268,-0.0037101507,0.0,0.0,0.0,0.0,0.0,0.26382446,0.26383215,0.57199293,0.6254851,0.6254951,4.055542,0.002510869,0.0025114648,0.0025106166,0.09014916,0.0,0.0,0.0,0.0,0.0,0.00013437893,0.008177943,0.019696342,0.0,0.0,0.0,0.0,0.0,0.0
391220131,0.05221636,0.035416126,0.024908202,-0.054584503,0.02583313,-0.06538391,-0.0018621236,-0.010721177,0.0054867268,0.0058903694,0.0,0.0,0.0,0.0,0.0,0.26386228,0.26387042,0.5719571,0.6238427,0.62385243,4.055337,0.002510869,0.0025114648,0.0025106166,0.09014911,0.0,0.0,0.0,0.0,0.0,0.000121599514,0.00580626,0.012848521,0.0,0.0,0.0,0.0,0.0,0.0
391424124,0.08483177,0.044251442,-0.057841238,-0.05722046,0.06047058,0.6981659,-0.0018621236,-0.010721177,0.0054867268,-0.032782435,0.0,0.0,0.0,0.0,0.0,0.26381272,0.26382098,0.5719668,0.62035865,0.620368,4.0550523,0.002510869,0.0025114648,0.0025106166,0.09014908,0.0,0.0,0.0,0.0,0.0,0.00017132869,0.0053279377,0.0128078135,0.0,0.0,0.0,0.0,0.0,0.0
391623753,0.078688525,0.03191328,-0.10441917,-0.05221939,0.022384644,-0.056488037,-0.0018621236,-0.010721177,0.0054867268,-0.021993399,0.0,0.0,0.0,0.0,0.0,0.2638713,0.26387954,0.5718953,0.61912096,0.61913025,4.055178,0.002510869,0.0025114648,0.0025106166,0.09014906,0.0,0.0,0.0,0.0,0.0,0.00015080311,0.0048200916,0.010763948,0.0,0.0,0.0,0.0,0.0,0.0
391827865,0.052219614,0.16961288,-0.124120645,-0.046592712,0.030776978,-0.2529297,-0.0018621236,-0.010721177,0.0054867268,0.0054535866,0.0,0.0,0.0,0.0,0.0,0.2638321,0.2638404,0.5719406,0.61896837,0.6189775,4.055837,0.002510869,0.0025114648,0.0025106166,0.09014901,0.0,0.0,0.0,0.0,0.0,0.00025826282,0.0039416063,0.0104444865,0.0,0.0,0.0,0.0,0.0,0.0
392027921,0.085052505,0.02483797,-0.080491826,-0.030529022,0.052001953,0.29133606,-0.0018621236,-0.010721177,0.0054867268,-0.0073194504,0.0,0.0,0.0,0.0,0.0,0.26378375,0.26379377,0.5719839,0.6183816,0.6183906,4.055624,0.002510869,0.0025114648,0.0025106166,0.09014895,0.0,0.0,0.0,0.0,0.0,0.00025069778,0.0083470335,0.022047536,0.0,0.0,0.0,0.0,0.0,0.0
392231737,0.085052505,0.02483797,-0.080491826,-0.030529022,0.052001953,-1.0913086,-0.0018621236,-0.010721177,0.0054867268,-0.038844466,0.0,0.0,0.0,0.0,0.0,0.26378375,0.26379377,0.5719839,0.6183816,0.6183906,4.056015,0.002510869,0.0025114648,0.0025106166,0.09014892,0.0,0.0,0.0,0.0,0.0,0.00017187049,0.009163363,0.025066543,0.0,0.0,0.0,0.0,0.0,0.0
392431934,0.123603165,0.05957699,-0.0817872,0.0053100586,0.07055664,0.3256836,-0.0018621236,-0.010721177,0.0054867268,0.021395802,0.0,0.0,0.0,0.0,0.0,0.2637713,0.26378328,0.5719641,0.6167384,0.6167477,4.055768,0.002510869,0.0025114648,0.0025106166,0.090148896,0.0,0.0,0.0,0.0,0.0,0.0003084991,0.01054021,0.023332855,0.0,0.0,0.0,0.0,0.0,0.0
392635790,0.08768098,-0.019248009,-0.10192804,0.018348694,0.021408081,0.029968262,-0.0018621236,-0.010721177,0.0054867268,-0.018098593,0.0,0.0,0.0,0.0,0.0,0.26386702,0.26388082,0.5720212,0.61706835,0.6170781,4.056349,0.002510869,0.0025114648,0.0025106166,0.090148926,0.0,0.0,0.0,0.0,0.0,0.00030872095,0.010126225,0.022164792,0.0,0.0,0.0,0.0,0.0,0.0
392839778,0.10958861,-0.09007311,-0.08024263,0.023765564,0.01576233,-0.9999237,-0.0018621236,-0.010721177,0.0054867268,0.0038444996,0.0,0.0,0.0,0.0,0.0,0.2638456,0.26386014,0.5720474,0.6184919,0.6185019,4.056139,0.002510869,0.0025114648,0.0025106166,0.090151146,0.0,0.0,0.0,0.0,0.0,0.00033238318,0.014951067,0.03335755,0.0,0.0,0.0,0.0,0.0,0.0
393041130,0.080667496,-0.04124832,-0.120468825,0.013263702,0.01499939,-0.17469788,-0.0018621236,-0.010721177,0.0054867268,0.0068665743,0.0,0.0,0.0,0.0,0.0,0.2637793,0.26379392,0.5719941,0.61844456,0.61845464,4.055393,0.002510869,0.0025114648,0.0025106166,0.09015138,0.0,0.0,0.0,0.0,0.0,0.00032303983,0.012807694,0.028862534,0.0,0.0,0.0,0.0,0.0,0.0
393240932,0.12834515,0.034939766,-0.216627,0.029460907,0.051193237,0.3771057,-0.0018621236,-0.010721177,0.0054867268,0.0018645525,0.0,0.0,0.0,0.0,0.0,0.26381785,0.263834,0.57199603,0.616607,0.61661726,4.055714,0.002510869,0.0025114648,0.0025106166,0.090150535,0.0,0.0,0.0,0.0,0.0,0.0003521667,0.010993882,0.029058492,0.0,0.0,0.0,0.0,0.0,0.0
393444793,0.19763853,-0.09586048,-0.15264212,0.032981873,0.009140015,-1.1392822,-0.0018621236,-0.010721177,0.0054867268,0.0077291727,0.0,0.0,0.0,0.0,0.0,0.2639263,0.26394406,0.5719879,0.616978,0.61698914,4.055297,0.002510869,0.0025114648,0.0025106166,0.09015061,0.0,0.0,0.0,0.0,0.0,0.0004973921,0.017134292,0.034598403,0.0,0.0,0.0,0.0,0.0,0.0
393648544,0.019272532,-0.021960258,-0.16240421,0.03307724,0.008987427,0.10122681,-0.0018621236,-0.010721177,0.0054867268,0.0061796904,0.0,0.0,0.0,0.0,0.0,0.2638913,0.2639101,0.5720205,0.61694247,0.6169545,4.0558844,0.002510869,0.0025114648,0.0025106166,0.090148814,0.0,0.0,0.0,0.0,0.0,0.00037165725,0.010224309,0.022882352,0.0,0.0,0.0,0.0,0.0,0.0
393848657,0.104194626,-0.10886049,-0.13206197,0.04122162,0.03564453,0.74131775,-0.0018621236,-0.010721177,0.0054867268,0.0011342764,0.0,0.0,0.0,0.0,0.0,0.26385012,0.2638699,0.57194465,0.6180436,0.6180561,4.0551767,0.002510869,0.0025114648,0.0025106166,0.090150386,0.0,0.0,0.0,0.0,0.0,0.00039465746,0.011528123,0.024569921,0.0,0.0,0.0,0.0,0.0,0.0
394048573,0.18118416,-0.04382181,-0.22176984,0.05806732,0.02911377,0.25819397,-0.0018621236,-0.010721177,0.0054867268,0.035497785,0.0,0.0,0.0,0.0,0.0,0.26389644,0.26391783,0.57198197,0.6166015,0.61661494,4.0550356,0.002510869,0.0025114648,0.0025106166,0.09014871,0.0,0.0,0.0,0.0,0.0,0.00045846144,0.015127153,0.032213274,0.0,0.0,0.0,0.0,0.0,0.0
394252591,0.093068734,-0.110788345,-0.25658283,0.055530548,0.018463135,0.7551422,-0.0018621236,-0.010721177,0.0054867268,-0.008903623,0.0,0.0,0.0,0.0,0.0,0.26385352,0.26387352,0.57194936,0.6166231,0.61663747,4.054851,0.002510869,0.0025114648,0.0025106166,0.090148896,0.0,0.0,0.0,0.0,0.0,0.0004639901,0.014181181,0.029731091,0.0,0.0,0.0,0.0,0.0,0.0
394660765,0.20775428,-0.080742836,-0.24325068,0.09228897,0.014511108,0.15483093,-0.0018621236,-0.010721177,0.0054867268,0.003431797,0.0,0.0,0.0,0.0,0.0,0.26383862,0.26385707,0.5719568,0.6136694,0.61368495,4.0551105,0.002510869,0.0025114648,0.0025106166,0.09015035,0.0,0.0,0.0,0.0,0.0,0.00055762945,0.016973792,0.036847036,0.0,0.0,0.0,0.0,0.0,0.0
394861401,0.13982938,-0.14005327,-0.18811592,0.10441589,0.0027618408,-0.09451294,-0.0018621236,-0.010721177,0.0054867268,-0.012050271,0.0,0.0,0.0,0.0,0.0,0.26384184,0.2638617,0.57199615,0.6106917,0.61070776,4.0549808,0.002510869,0.0025114648,0.0025106166,0.09014992,0.0,0.0,0.0,0.0,0.0,0.0006118426,0.02063796,0.051042777,0.0,0.0,0.0,0.0,0.0,0.0
395061022,0.160061,-0.12377262,-0.09794355,0.114421844,-0.0002593994,0.096191406,-0.0018621236,-0.010721177,0.0054867268,-0.018943906,0.0,0.0,0.0,0.0,0.0,0.26385325,0.26387268,0.5719599,0.60917103,0.6091874,4.055056,0.002510869,0.0025114648,0.0025106166,0.090149805,0.0,0.0,0.0,0.0,0.0,0.00063179625,0.01952882,0.049764954,0.0,0.0,0.0,0.0,0.0,0.0
395264525,0.13149762,-0.1162138,-0.122757986,0.12794495,-0.093673706,0.3467102,-0.0018621236,-0.010721177,0.0054867268,0.00602293,0.0,0.0,0.0,0.0,0.0,0.26401895,0.26403907,0.57199204,0.6098455,0.6098629,4.054953,0.002510869,0.0025114648,0.0025106166,0.09014866,0.0,0.0,0.0,0.0,0.0,0.000661248,0.018411217,0.04449613,0.0,0.0,0.0,0.0,0.0,0.0
395468630,0.22902012,-0.19012022,-0.13332789,0.12927246,-0.019058228,-0.023635864,-0.0018621236,-0.010721177,0.0054867268,0.0012344122,0.0,0.0,0.0,0.0,0.0,0.26389995,0.2639187,0.57197267,0.6089989,0.6090162,4.0548725,0.002510869,0.0025114648,0.0025106166,0.09014862,0.0,0.0,0.0,0.0,0.0,0.0008738032,0.02064241,0.0440313,0.0,0.0,0.0,0.0,0.0,0.0
395672980,0.22064143,-0.19952536,-0.11894046,0.15931702,-0.079559326,-0.14770508,-0.0018621236,-0.010721177,0.0054867268,-0.012067318,0.0,0.0,0.0,0.0,0.0,0.26399237,0.26400924,0.5719754,0.60934234,0.6093602,4.0550623,0.002510869,0.0025114648,0.0025106166,0.0901498,0.0,0.0,0.0,0.0,0.0,0.001002641,0.024425613,0.054162476,0.0,0.0,0.0,0.0,0.0,0.0
395872789,0.16584744,-0.0990386,-0.19528393,0.18300247,-0.06994629,0.17132568,-0.0018621236,-0.010721177,0.0054867268,0.006673932,0.0,0.0,0.0,0.0,0.0,0.26402143,0.26403487,0.5720217,0.60781443,0.6078324,4.0551567,0.002510869,0.0025114648,0.0025106166,0.09014856,0.0,0.0,0.0,0.0,0.0,0.00095872633,0.0197546,0.044965602,0.0,0.0,0.0,0.0,0.0,0.0
396076661,0.0467679,-0.07331991,-0.30053306,0.1760788,-0.032287598,-0.2529602,-0.0018621236,-0.010721177,0.0054867268,-0.016679287,0.0,0.0,0.0,0.0,0.0,0.263853,0.26386547,0.5720264,0.60886014,0.6088774,4.0552444,0.002510869,0.0025114648,0.0025106166,0.09015086,0.0,0.0,0.0,0.0,0.0,0.00068090257,0.013879647,0.036136307,0.0,0.0,0.0,0.0,0.0,0.0
396280531,0.10518689,-0.15332603,-0.14303829,0.17887115,-0.03466797,-0.20300293,-0.0018621236,-0.010721177,0.0054867268,-0.0053004026,0.0,0.0,0.0,0.0,0.0,0.26378492,0.2637964,0.5720625,0.60737354,0.60739005,4.055394,0.002510869,0.0025114648,0.0025106166,0.09014954,0.0,0.0,0.0,0.0,0.0,0.0006201375,0.010530876,0.025886746,0.0,0.0,0.0,0.0,0.0,0.0
396481187,0.17045897,-0.102779865,-0.122156866,0.18983841,-0.07823181,0.39439392,-0.0018621236,-0.010721177,0.0054867268,-0.020173788,0.0,0.0,0.0,0.0,0.0,0.2638144,0.26382485,0.5720563,0.6047567,0.6047726,4.055453,0.002510869,0.0025114648,0.0025106166,0.09014932,0.0,0.0,0.0,0.0,0.0,0.0006886811,0.012615094,0.031201104,0.0,0.0,0.0,0.0,0.0,0.0
396680951,0.28622258,-0.15226889,-0.21166152,0.22299957,-0.0748291,0.45622253,-0.0018621236,-0.010721177,0.0054867268,-0.0047136545,0.0,0.0,0.0,0.0,0.0,0.26386175,0.26387194,0.57209444,0.60172063,0.6017358,4.0555863,0.002510869,0.0025114648,0.0025106166,0.09014927,0.0,0.0,0.0,0.0,0.0,0.0009768158,0.018735731,0.04200149,0.0,0.0,0.0,0.0,0.0,0.0
396884562,0.174297,-0.09030914,-0.16723835,0.22288132,-0.07287598,-0.550827,-0.0018621236,-0.010721177,0.0054867268,0.0015634298,0.0,0.0,0.0,0.0,0.0,0.26383245,0.2638418,0.5720502,0.60013664,0.60015076,4.055612,0.002510869,0.0025114648,0.0025106166,0.09014962,0.0,0.0,0.0,0.0,0.0,0.0009886771,0.017264323,0.040318232,0.0,0.0,0.0,0.0,0.0,0.0
397088671,0.2155695,-0.10978365,-0.100492656,0.22982407,-0.043136597,0.34396362,-0.0018621236,-0.010721177,0.0054867268,-0.021808863,0.0,0.0,0.0,0.0,0.0,0.26367167,0.26368007,0.572049,0.5981834,0.5981963,4.055721,0.002510869,0.0025114648,0.0025106166,0.09015016,0.0,0.0,0.0,0.0,0.0,0.00092798565,0.015431883,0.037295535,0.0,0.0,0.0,0.0,0.0,0.0
397292607,0.1306147,-0.12493801,-0.064411566,0.21992874,-0.046035767,0.5545807,-0.0018621236,-0.010721177,0.0054867268,-0.0064315796,0.0,0.0,0.0,0.0,0.0,0.26356447,0.26357257,0.5720748,0.5980686,0.59808064,4.0557466,0.002510869,0.0025114648,0.0025106166,0.090149336,0.0,0.0,0.0,0.0,0.0,0.00078966765,0.010667172,0.026801884,0.0,0.0,0.0,0.0,0.0,0.0
397492932,0.15634537,-0.099637985,-0.15786311,0.22307205,-0.051574707,0.8685303,-0.0018621236,-0.010721177,0.0054867268,-0.009154558,0.0,0.0,0.0,0.0,0.0,0.26364365,0.26365423,0.572108,0.59943897,0.5994502,4.0557666,0.002510869,0.0025114648,0.0025106166,0.090149,0.0,0.0,0.0,0.0,0.0,0.00070741953,0.010706926,0.029528847,0.0,0.0,0.0,0.0,0.0,0.0
397697648,0.04621029,0.010375977,-0.16593902,0.20796967,-0.08413696,-0.40693665,-0.0018621236,-0.010721177,0.0054867268,0.008440018,0.0,0.0,0.0,0.0,0.0,0.26381823,0.26383412,0.5721,0.6026871,0.60269797,4.0558586,0.002510869,0.0025114648,0.0025106166,0.090149045,0.0,0.0,0.0,0.0,0.0,0.0004921558,0.008644325,0.03048994,0.0,0.0,0.0,0.0,0.0,0.0
397901619,0.094766214,-0.16443348,-0.0302181,0.20061111,-0.052001953,-0.33422852,-0.0018621236,-0.010721177,0.0054867268,-0.000744462,0.0,0.0,0.0,0.0,0.0,0.26376906,0.2637888,0.57210004,0.60818464,0.6081954,4.0558763,0.002510869,0.0025114648,0.0025106166,0.090149075,0.0,0.0,0.0,0.0,0.0,0.00057087996,0.007397866,0.023762627,0.0,0.0,0.0,0.0,0.0,0.0
398101950,0.10332452,-0.07239246,-0.08056028,0.19170761,-0.09341431,-0.043624878,-0.0018621236,-0.010721177,0.0054867268,-0.015824676,0.0,0.0,0.0,0.0,0.0,0.26384425,0.2638682,0.57208943,0.6205294,0.62054086,4.055686,0.002510869,0.0025114648,0.0025106166,0.09014908,0.0,0.0,0.0,0.0,0.0,0.00060515373,0.0045961034,0.015226239,0.0,0.0,0.0,0.0,0.0,0.0
398301751,0.069891185,-0.05092621,-0.20309053,0.17451477,-0.0920105,-0.27877808,-0.0018621236,-0.010721177,0.0054867268,-0.0248065,0.0,0.0,0.0,0.0,0.0,0.26386216,0.2638887,0.57212156,0.6342052,0.63421756,4.0557003,0.002510869,0.0025114648,0.0025106166,0.09014934,0.0,0.0,0.0,0.0,0.0,0.0005748581,0.00874802,0.024909444,0.0,0.0,0.0,0.0,0.0,0.0
398505416,0.14500576,-0.08528519,-0.21582204,0.16672516,-0.08253479,-0.7444458,-0.0018621236,-0.010721177,0.0054867268,-0.009751916,0.0,0.0,0.0,0.0,0.0,0.2639212,0.26394698,0.57207876,0.6329916,0.6330046,4.0557885,0.002510869,0.0025114648,0.0025106166,0.09014925,0.0,0.0,0.0,0.0,0.0,0.0006106031,0.007937841,0.022919457,0.0,0.0,0.0,0.0,0.0,0.0
398709359,0.16549815,0.014184952,-0.11717395,0.17819595,-0.06513977,-0.1267395,-0.0018621236,-0.010721177,0.0054867268,-0.01709354,0.0,0.0,0.0,0.0,0.0,0.26399183,0.2640158,0.57211274,0.6317394,0.6317531,4.0558095,0.002510869,0.0025114648,0.0025106166,0.09014936,0.0,0.0,0.0,0.0,0.0,0.00064509193,0.010472191,0.03172857,0.0,0.0,0.0,0.0,0.0,0.0
398909449,0.10002093,-0.11448383,-0.14659934,0.17033386,-0.0284729,-0.36940002,-0.0018621236,-0.010721177,0.0054867268,-5.9723854e-05,0.0,0.0,0.0,0.0,0.0,0.26394105,0.26396295,0.57211393,0.62857634,0.62859035,4.055619,0.002510869,0.0025114648,0.0025106166,0.090149455,0.0,0.0,0.0,0.0,0.0,0.0006538914,0.014004798,0.046031754,0.0,0.0,0.0,0.0,0.0,0.0
399113368,0.13510394,-0.055300236,-0.031741206,0.17170715,-0.06367493,0.10473633,-0.0018621236,-0.010721177,0.0054867268,-0.020871162,0.0,0.0,0.0,0.0,0.0,0.26403278,0.26405278,0.5720326,0.6261263,0.62614065,4.0552187,0.002510869,0.0025114648,0.0025106166,0.09014934,0.0,0.0,0.0,0.0,0.0,0.0006345072,0.008520633,0.031970818,0.0,0.0,0.0,0.0,0.0,0.0
399313389,0.09712651,-0.044195175,-0.05910751,0.16109848,-0.015701294,-0.061676025,-0.0018621236,-0.010721177,0.0054867268,-0.011148095,0.0,0.0,0.0,0.0,0.0,0.26396492,0.26398268,0.5721208,0.6243522,0.62436634,4.0555716,0.002510869,0.0025114648,0.0025106166,0.09014932,0.0,0.0,0.0,0.0,0.0,0.0005363051,0.0035396896,0.0153731005,0.0,0.0,0.0,0.0,0.0,0.0
399517377,0.13078131,-0.08304548,-0.021184986,0.15792084,-0.061462402,-0.28179932,-0.0018621236,-0.010721177,0.0054867268,-0.009874105,0.0,0.0,0.0,0.0,0.0,0.26402113,0.26403818,0.57211304,0.6248126,0.6248268,4.055414,0.002510869,0.0025114648,0.0025106166,0.09014918,0.0,0.0,0.0,0.0,0.0,0.0005449236,0.00289264,0.003668603,0.0,0.0,0.0,0.0,0.0,0.0
399717358,0.116396785,-0.06042099,-0.13481471,0.15434265,-0.021591187,-0.5054474,-0.0018621236,-0.010721177,0.0054867268,0.004806757,0.0,0.0,0.0,0.0,0.0,0.26396927,0.26398554,0.5721207,0.62299514,0.6230092,4.0552983,0.002510869,0.0025114648,0.0025106166,0.09014916,0.0,0.0,0.0,0.0,0.0,0.0005408939,0.0019341011,0.004552454,0.0,0.0,0.0,0.0,0.0,0.0
399921602,0.105946094,-0.00774765,-0.041229904,0.14746094,-0.057495117,-0.019714355,-0.0018621236,-0.010721177,0.0054867268,-0.009560943,0.0,0.0,0.0,0.0,0.0,0.26404288,0.26405874,0.572047,0.6234197,0.62343377,4.0554132,0.002510869,0.0025114648,0.0025106166,0.09014946,0.0,0.0,0.0,0.0,0.0,0.00050325703,0.0051494925,0.016200092,0.0,0.0,0.0,0.0,0.0,0.0
400121814,0.09519969,-0.16065025,-0.08954937,0.14283752,-0.026153564,0.31944275,-0.0018621236,-0.010721177,0.0054867268,-0.0016870499,0.0,0.0,0.0,0.0,0.0,0.2639276,0.26394308,0.5721317,0.62306035,0.6230737,4.0552855,0.002510869,0.0025114648,0.0025106166,0.09014933,0.0,0.0,0.0,0.0,0.0,0.00054207636,0.0024664113,0.0053319745,0.0,0.0,0.0,0.0,0.0,0.0
400321620,0.104740694,-0.15171528,-0.025463536,0.12477493,-0.04182434,-0.039245605,-0.0018621236,-0.010721177,0.0054867268,-0.012527585,0.0,0.0,0.0,0.0,0.0,0.2639036,0.26391923,0.57210106,0.6216078,0.62162066,4.0549436,0.002510869,0.0025114648,0.0025106166,0.09014915,0.0,0.0,0.0,0.0,0.0,0.00058350107,0.00529567,0.012934857,0.0,0.0,0.0,0.0,0.0,0.0
400525438,0.09457446,0.0191288,-0.017050833,0.11608887,-0.07797241,0.12791443,-0.0018621236,-0.010721177,0.0054867268,-0.006346464,0.0,0.0,0.0,0.0,0.0,0.26397935,0.26399404,0.57203,0.62198573,0.62199825,4.0546346,0.002510869,0.0025114648,0.0025106166,0.0901492,0.0,0.0,0.0,0.0,0.0,0.00045856915,0.0040938053,0.01147389,0.0,0.0,0.0,0.0,0.0,0.0
400729546,0.1086088,-0.03998804,-0.04049118,0.10601425,-0.070007324,-0.04953003,-0.0018621236,-0.010721177,0.0054867268,0.0132216215,0.0,0.0,0.0,0.0,0.0,0.2639039,0.26391816,0.5720107,0.6234416,0.62345374,4.054377,0.002510869,0.0025114648,0.0025106166,0.09014912,0.0,0.0,0.0,0.0,0.0,0.0004166177,0.0038227306,0.009211353,0.0,0.0,0.0,0.0,0.0,0.0
400929472,0.12778391,-0.16313696,-0.03747486,0.105278015,-0.076538086,-0.4628296,-0.0018621236,-0.010721177,0.0054867268,-0.016031742,0.0,0.0,0.0,0.0,0.0,0.26384524,0.26385942,0.57206976,0.6249067,0.6249185,4.0544157,0.002510869,0.0025114648,0.0025106166,0.09014903,0.0,0.0,0.0,0.0,0.0,0.000533118,0.003791554,0.009907771,0.0,0.0,0.0,0.0,0.0,0.0
401133485,0.10232907,0.0071310997,-0.081644386,0.101989746,-0.0741272,0.38349915,-0.0018621236,-0.010721177,0.0054867268,-0.0066890717,0.0,0.0,0.0,0.0,0.0,0.26383683,0.2638507,0.572051,0.6263909,0.6264024,4.0546427,0.002510869,0.0025114648,0.0025106166,0.090148866,0.0,0.0,0.0,0.0,0.0,0.00047137332,0.0035054288,0.009727246,0.0,0.0,0.0,0.0,0.0,0.0
401337366,0.100565776,-0.12089729,-0.026004672,0.09376526,-0.1512146,-0.0033111572,-0.0018621236,-0.010721177,0.0054867268,-0.0119719505,0.0,0.0,0.0,0.0,0.0,0.2640104,0.26402253,0.5720906,0.6301352,0.63014674,4.0543914,0.002510869,0.0025114648,0.0025106166,0.09014881,0.0,0.0,0.0,0.0,0.0,0.0005005789,0.0047911755,0.013222349,0.0,0.0,0.0,0.0,0.0,0.0
401737375,0.10721827,-0.07357597,0.088588595,0.10562134,-0.053771973,-0.65979004,-0.0018621236,-0.010721177,0.0054867268,0.008787513,0.0,0.0,0.0,0.0,0.0,0.26385728,0.26386985,0.5720473,0.6324296,0.6324403,4.054442,0.002510869,0.0025114648,0.0025106166,0.09014871,0.0,0.0,0.0,0.0,0.0,0.00045822276,0.0027335577,0.008778262,0.0,0.0,0.0,0.0,0.0,0.0
401937421,0.12382013,-0.07447815,0.0696905,0.09894562,-0.062057495,0.25923157,-0.0018621236,-0.010721177,0.0054867268,-0.0029478073,0.0,0.0,0.0,0.0,0.0,0.26382735,0.26384082,0.5720236,0.63399994,0.63401055,4.0544024,0.002510869,0.0025114648,0.0025106166,0.09014884,0.0,0.0,0.0,0.0,0.0,0.00046168573,0.0023909612,0.007529456,0.0,0.0,0.0,0.0,0.0,0.0
402141770,0.034171402,0.037096977,0.030247008,0.09711838,-0.04798889,0.20922852,-0.0018621236,-0.010721177,0.0054867268,-0.008824706,0.0,0.0,0.0,0.0,0.0,0.26377642,0.26379102,0.57207483,0.6370812,0.6370918,4.0546927,0.002510869,0.0025114648,0.0025106166,0.09014888,0.0,0.0,0.0,0.0,0.0,0.0002930842,0.008042823,0.01865158,0.0,0.0,0.0,0.0,0.0,0.0
402345614,0.103414595,-0.116276264,0.05081564,0.09725189,-0.023605347,-0.03907776,-0.0018621236,-0.010721177,0.0054867268,-0.003983617,0.0,0.0,0.0,0.0,0.0,0.26370162,0.26371673,0.5720108,0.6383154,0.6383259,4.054455,0.002510869,0.0025114648,0.0025106166,0.09014885,0.0,0.0,0.0,0.0,0.0,0.00032659457,0.005267289,0.013998568,0.0,0.0,0.0,0.0,0.0,0.0
402546528,0.12733266,-0.057360172,0.11456025,0.10454941,-0.06147766,0.3152008,-0.0018621236,-0.010721177,0.0054867268,0.0040842295,0.0,0.0,0.0,0.0,0.0,0.26379356,0.26380906,0.5720933,0.6403222,0.6403331,4.0544925,0.002510869,0.0025114648,0.0025106166,0.09014883,0.0,0.0,0.0,0.0,0.0,0.0004013487,0.003253744,0.006929939,0.0,0.0,0.0,0.0,0.0,0.0
402746210,0.09541866,-0.12857342,0.050691023,0.09686661,-0.03744507,-0.26419067,-0.0018621236,-0.010721177,0.0054867268,-0.001998186,0.0,0.0,0.0,0.0,0.0,0.26377505,0.2637898,0.5720298,0.6431218,0.6431326,4.0550323,0.002510869,0.0025114648,0.0025106166,0.090148695,0.0,0.0,0.0,0.0,0.0,0.00041568402,0.0035437103,0.006788891,0.0,0.0,0.0,0.0,0.0,0.0
402946199,-0.019515604,-0.007987499,0.021215484,0.084236145,0.009094238,0.31700134,-0.0018621236,-0.010721177,0.0054867268,0.005695343,0.0,0.0,0.0,0.0,0.0,0.26380438,0.26381788,0.57203656,0.64596164,0.6459724,4.055751,0.002510869,0.0025114648,0.0025106166,0.09014884,0.0,0.0,0.0,0.0,0.0,0.00019899706,0.008260763,0.017988969,0.0,0.0,0.0,0.0,0.0,0.0
403150513,0.056587517,-0.105965614,0.08591707,0.08162308,-0.08164978,-0.7709656,-0.0018621236,-0.010721177,0.0054867268,-0.011080503,0.0,0.0,0.0,0.0,0.0,0.26399156,0.2640045,0.5721244,0.64996076,0.64997184,4.0558305,0.002510869,0.0025114648,0.0025106166,0.09014938,0.0,0.0,0.0,0.0,0.0,0.00028366683,0.006752596,0.016592365,0.0,0.0,0.0,0.0,0.0,0.0
403354286,0.08193788,-0.01292944,0.14170545,0.09422302,-0.116744995,0.18162537,-0.0018621236,-0.010721177,0.0054867268,-0.010841966,0.0,0.0,0.0,0.0,0.0,0.2640702,0.2640832,0.57209617,0.65200317,0.6520143,4.0557036,0.002510869,0.0025114648,0.0025106166,0.09014923,0.0,0.0,0.0,0.0,0.0,0.0003157501,0.008545751,0.022325294,0.0,0.0,0.0,0.0,0.0,0.0
