timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
482917986,-140.16977,36.38,103019.99,1.2240479
482930262,-140.66652,36.38,103026.0,1.2241193
482953918,-140.58197,36.38,103025.0,1.2241074
482965493,-139.4352,36.38,103011.0,1.2239411
482978279,-140.25432,36.38,103021.0,1.2240599
483002275,-139.92667,36.38,103016.99,1.2240123
483013546,-139.4352,36.38,103011.0,1.2239411
483026169,-139.84212,36.38,103016.0,1.2240005
483051076,-139.59903,36.37,103013.0,1.2239648
483061909,-139.92667,36.37,103016.99,1.2240123
483074985,-139.76285,36.37,103015.0,1.2239887
483098268,-139.76285,36.38,103015.0,1.2239887
483110318,-140.33888,36.38,103022.0,1.2240717
483122328,-140.16977,36.38,103019.99,1.2240479
483146527,-140.0905,36.37,103018.99,1.2240361
483157523,-140.16977,36.37,103019.99,1.2240479
483170654,-139.6783,36.37,103014.0,1.2239767
483194549,-140.16977,36.37,103019.99,1.2240479
483205947,-139.92667,36.37,103016.99,1.2240123
483218294,-139.27138,36.37,103009.0,1.2239174
483242210,-139.92667,36.38,103016.99,1.2240123
483251597,-139.18683,36.38,103007.99,1.2239053
483261550,-140.41815,36.38,103023.0,1.2240837
483285586,-140.0905,36.38,103018.99,1.2240361
483297989,-140.41815,36.38,103023.0,1.2240837
483310262,-140.58197,36.38,103025.0,1.2241074
483333751,-140.5027,36.38,103024.0,1.2240956
483345931,-139.51447,36.38,103012.0,1.223953
483357624,-139.92667,36.38,103016.99,1.2240123
483382274,-139.4352,36.37,103011.0,1.2239411
483393925,-139.59903,36.37,103013.0,1.2239648
483405580,-139.10226,36.37,103006.99,1.2238935
483427925,-139.10226,36.38,103006.99,1.2238935
483437529,-139.27138,36.38,103009.0,1.2239174
483450958,-139.59903,36.38,103013.0,1.2239648
483474728,-139.59903,36.38,103013.0,1.2239648
483485716,-140.41815,36.38,103023.0,1.2240837
483498338,-140.00594,36.38,103017.99,1.2240242
483522276,-140.0905,36.38,103018.99,1.2240361
483531825,-139.76285,36.38,103015.0,1.2239887
483541610,-138.77463,36.38,103003.0,1.2238461
483565603,-139.18683,36.38,103007.99,1.2239053
483578197,-139.18683,36.38,103007.99,1.2239053
483590218,-139.76285,36.38,103015.0,1.2239887
483613512,-139.023,36.38,103005.99,1.2238816
483626192,-139.35065,36.38,103010.0,1.2239292
483637738,-138.36243,36.38,102998.0,1.2237866
483661901,-139.10226,36.38,103006.99,1.2238935
483674735,-139.59903,36.38,103013.0,1.2239648
483685925,-140.0905,36.38,103018.99,1.2240361
483710246,-139.27138,36.38,103009.0,1.2239174
483722375,-139.76285,36.38,103015.0,1.2239887
483733580,-138.44698,36.38,102999.0,1.2237985
483757602,-139.27138,36.37,103009.0,1.2239174
483767599,-139.023,36.37,103005.99,1.2238816
483777948,-139.6783,36.37,103014.0,1.2239767
483797540,-139.6783,36.38,103014.0,1.2239767
483810288,-139.92667,36.38,103016.99,1.2240123
483821767,-140.25432,36.38,103021.0,1.2240599
483846326,-140.58197,36.37,103025.0,1.2241074
483856751,-139.6783,36.37,103014.0,1.2239767
483867309,-139.35065,36.37,103010.0,1.2239292
483888439,-140.25432,36.38,103021.0,1.2240599
483898728,-140.33888,36.38,103022.0,1.2240717
483911143,-138.44698,36.38,102999.0,1.2237985
483934392,-139.6783,36.37,103014.0,1.2239767
483946724,-138.93845,36.37,103004.99,1.2238697
483958339,-139.51447,36.37,103012.0,1.223953
483979120,-138.93845,36.38,103004.99,1.2238697
483990732,-138.53152,36.38,103000.0,1.2238104
484003121,-138.85918,36.38,103003.99,1.2238579
484022557,-139.023,36.38,103005.99,1.2238816
484035061,-139.4352,36.38,103011.0,1.2239411
484046532,-139.35065,36.38,103010.0,1.2239292
484071130,-139.6783,36.38,103014.0,1.2239767
484082945,-139.6783,36.38,103014.0,1.2239767
484094410,-138.93845,36.38,103004.99,1.2238697
484115011,-139.6783,36.38,103014.0,1.2239767
484126321,-140.33888,36.38,103022.0,1.2240717
484136447,-138.93845,36.38,103004.99,1.2238697
484156461,-139.10226,36.38,103006.99,1.2238935
484167534,-139.59903,36.38,103013.0,1.2239648
484179107,-138.1986,36.38,102996.0,1.2237629
484203167,-139.35065,36.38,103010.0,1.2239292
484214339,-138.69536,36.38,103002.0,1.2238342
484224446,-138.93845,36.38,103004.99,1.2238697
484246397,-138.6108,36.38,103001.0,1.2238222
484258917,-138.36243,36.38,102998.0,1.2237866
484268770,-139.6783,36.38,103014.0,1.2239767
484291623,-139.27138,36.38,103009.0,1.2239174
484302320,-139.18683,36.38,103007.99,1.2239053
484311605,-138.85918,36.38,103003.99,1.2238579
484334380,-139.18683,36.38,103007.99,1.2239053
484344447,-140.00594,36.38,103017.99,1.2240242
484355029,-139.023,36.38,103005.99,1.2238816
484375821,-138.85918,36.38,103003.99,1.2238579
484386799,-138.85918,36.38,103003.99,1.2238579
484398741,-139.10226,36.38,103006.99,1.2238935
484419694,-139.18683,36.38,103007.99,1.2239053
484430970,-139.6783,36.38,103014.0,1.2239767
484440436,-138.85918,36.38,103003.99,1.2238579
484462348,-138.77463,36.38,103003.0,1.2238461
484472440,-139.35065,36.38,103010.0,1.2239292
484482772,-138.44698,36.38,102999.0,1.2237985
484504518,-139.51447,36.38,103012.0,1.223953
484515039,-137.9555,36.38,102992.99,1.2237271
484526397,-138.36243,36.38,102998.0,1.2237866
484546986,-138.93845,36.38,103004.99,1.2238697
484558763,-138.1986,36.38,102996.0,1.2237629
484571898,-138.28316,36.38,102997.0,1.2237748
484595718,-138.85918,36.38,103003.99,1.2238579
484606732,-138.44698,36.38,102999.0,1.2237985
484619226,-139.27138,36.38,103009.0,1.2239174
484643773,-138.77463,36.38,103003.0,1.2238461
484654859,-138.36243,36.38,102998.0,1.2237866
484667046,-138.53152,36.38,103000.0,1.2238104
484691505,-138.28316,36.38,102997.0,1.2237748
484702600,-139.4352,36.38,103011.0,1.2239411
484714986,-138.6108,36.38,103001.0,1.2238222
484738939,-139.023,36.37,103005.99,1.2238816
484750739,-138.93845,36.37,103004.99,1.2238697
484763011,-138.53152,36.37,103000.0,1.2238104
484787412,-139.023,36.37,103005.99,1.2238816
484798948,-137.1311,36.37,102982.99,1.2236083
484811807,-139.023,36.37,103005.99,1.2238816
484835779,-137.79167,36.37,102991.0,1.2237035
484846721,-137.9555,36.37,102992.99,1.2237271
484859051,-137.79167,36.37,102991.0,1.2237035
484882787,-138.28316,36.37,102997.0,1.2237748
484895226,-138.28316,36.37,102997.0,1.2237748
484906902,-137.62785,36.37,102989.0,1.2236797
484931635,-137.9555,36.37,102992.99,1.2237271
484942573,-139.023,36.37,103005.99,1.2238816
484954941,-138.77463,36.37,103003.0,1.2238461
484976447,-138.44698,36.36,102999.0,1.2237985
484987161,-138.93845,36.36,103004.99,1.2238697
484996546,-138.44698,36.36,102999.0,1.2237985
485016436,-138.28316,36.37,102997.0,1.2237748
485027355,-139.27138,36.37,103009.0,1.2239174
485038957,-138.53152,36.37,103000.0,1.2238104
485062375,-138.69536,36.37,103002.0,1.2238342
485072443,-137.87096,36.37,102991.99,1.2237152
485083138,-138.03477,36.37,102993.99,1.223739
485106917,-138.93845,36.37,103004.99,1.2238697
485118559,-137.9555,36.37,102992.99,1.2237271
485131568,-138.36243,36.37,102998.0,1.2237866
485155240,-136.88272,36.37,102979.99,1.2235726
485166292,-138.93845,36.37,103004.99,1.2238697
485176783,-138.53152,36.37,103000.0,1.2238104
485198619,-137.62785,36.36,102989.0,1.2236797
485208519,-138.1986,36.36,102996.0,1.2237629
485218697,-139.023,36.36,103005.99,1.2238816
485242777,-138.44698,36.37,102999.0,1.2237985
485254240,-138.1986,36.37,102996.0,1.2237629
485264447,-138.6108,36.37,103001.0,1.2238222
485284469,-138.77463,36.37,103003.0,1.2238461
485294797,-139.023,36.37,103005.99,1.2238816
485304436,-138.85918,36.37,103003.99,1.2238579
485326340,-138.28316,36.37,102997.0,1.2237748
485336436,-138.6108,36.37,103001.0,1.2238222
485346956,-138.36243,36.37,102998.0,1.2237866
485368778,-140.16977,36.38,103019.99,1.2240479
485379367,-138.28316,36.38,102997.0,1.2237748
485391123,-138.69536,36.38,103002.0,1.2238342
485411195,-138.28316,36.37,102997.0,1.2237748
485422238,-138.77463,36.37,103003.0,1.2238461
485432453,-139.023,36.37,103005.99,1.2238816
485454522,-138.6108,36.37,103001.0,1.2238222
485464753,-139.59903,36.37,103013.0,1.2239648
485476136,-138.44698,36.37,102999.0,1.2237985
485496445,-139.10226,36.37,103006.99,1.2238935
485506741,-138.03477,36.37,102993.99,1.223739
485518304,-139.4352,36.37,103011.0,1.2239411
485539131,-138.53152,36.38,103000.0,1.2238104
485548525,-139.023,36.38,103005.99,1.2238816
485558544,-139.10226,36.38,103006.99,1.2238935
485578815,-139.27138,36.38,103009.0,1.2239174
485591053,-137.87096,36.38,102991.99,1.2237152
485602784,-138.36243,36.38,102998.0,1.2237866
485624454,-138.77463,36.37,103003.0,1.2238461
485636418,-139.4352,36.37,103011.0,1.2239411
485647516,-138.1986,36.37,102996.0,1.2237629
485670894,-138.69536,36.37,103002.0,1.2238342
485683341,-139.4352,36.37,103011.0,1.2239411
485692445,-138.03477,36.37,102993.99,1.223739
485715054,-138.85918,36.37,103003.99,1.2238579
485726730,-139.023,36.37,103005.99,1.2238816
485738985,-140.33888,36.37,103022.0,1.2240717
485760436,-139.4352,36.37,103011.0,1.2239411
485771757,-139.4352,36.37,103011.0,1.2239411
485782522,-139.4352,36.37,103011.0,1.2239411
485806317,-138.77463,36.37,103003.0,1.2238461
485816436,-139.84212,36.37,103016.0,1.2240005
485828207,-140.0905,36.37,103018.99,1.2240361
485849325,-138.77463,36.37,103003.0,1.2238461
485859702,-139.10226,36.37,103006.99,1.2238935
485870868,-139.59903,36.37,103013.0,1.2239648
485890806,-139.92667,36.37,103016.99,1.2240123
485902353,-140.83035,36.37,103028.0,1.224143
485912442,-139.35065,36.37,103010.0,1.2239292
485932719,-140.16977,36.37,103019.99,1.2240479
485942535,-140.41815,36.37,103023.0,1.2240837
485952488,-139.27138,36.37,103009.0,1.2239174
485975031,-140.66652,36.37,103026.0,1.2241193
485984436,-139.59903,36.37,103013.0,1.2239648
485995629,-139.59903,36.37,103013.0,1.2239648
486016802,-140.58197,36.37,103025.0,1.2241074
486027570,-140.16977,36.37,103019.99,1.2240479
486039067,-139.27138,36.37,103009.0,1.2239174
486062599,-140.16977,36.37,103019.99,1.2240479
486075549,-140.25432,36.37,103021.0,1.2240599
486086345,-139.51447,36.37,103012.0,1.223953
486106999,-141.40637,36.37,103035.0,1.2242262
486118355,-140.25432,36.37,103021.0,1.2240599
486128452,-139.59903,36.37,103013.0,1.2239648
486151164,-140.66652,36.37,103026.0,1.2241193
486160808,-140.90962,36.37,103028.99,1.2241548
486172164,-140.16977,36.37,103019.99,1.2240479
486192439,-139.6783,36.36,103014.0,1.2239767
486203061,-140.74579,36.36,103027.0,1.2241312
486214290,-140.33888,36.36,103022.0,1.2240717
486235178,-139.51447,36.37,103012.0,1.223953
486244562,-139.6783,36.37,103014.0,1.2239767
486254860,-139.59903,36.37,103013.0,1.2239648
486274975,-140.66652,36.37,103026.0,1.2241193
486286591,-140.74579,36.37,103027.0,1.2241312
486298803,-140.16977,36.37,103019.99,1.2240479
486322615,-140.41815,36.37,103023.0,1.2240837
486334351,-140.5027,36.37,103024.0,1.2240956
486344439,-141.32182,36.37,103034.0,1.2242143
486366421,-139.35065,36.37,103010.0,1.2239292
486379146,-140.00594,36.37,103017.99,1.2240242
486390691,-140.5027,36.37,103024.0,1.2240956
486412519,-140.83035,36.36,103028.0,1.224143
486423573,-140.00594,36.36,103017.99,1.2240242
486434931,-139.76285,36.36,103015.0,1.2239887
486456436,-140.5027,36.37,103024.0,1.2240956
486466736,-139.76285,36.37,103015.0,1.2239887
486478365,-140.41815,36.37,103023.0,1.2240837
486499054,-140.74579,36.36,103027.0,1.2241312
486511102,-139.4352,36.36,103011.0,1.2239411
486523361,-140.00594,36.36,103017.99,1.2240242
486542523,-139.18683,36.36,103007.99,1.2239053
486554979,-139.84212,36.36,103016.0,1.2240005
486566588,-140.25432,36.36,103021.0,1.2240599
486591098,-140.16977,36.36,103019.99,1.2240479
486602943,-139.92667,36.36,103016.99,1.2240123
486614283,-140.25432,36.36,103021.0,1.2240599
486634857,-139.84212,36.36,103016.0,1.2240005
486646558,-139.35065,36.36,103010.0,1.2239292
486658940,-140.58197,36.36,103025.0,1.2241074
486682880,-140.33888,36.35,103022.0,1.2240717
486694595,-140.16977,36.35,103019.99,1.2240479
486706588,-140.33888,36.35,103022.0,1.2240717
486728445,-140.90962,36.36,103028.99,1.2241548
486739618,-140.66652,36.36,103026.0,1.2241193
486750812,-140.66652,36.36,103026.0,1.2241193
486771798,-140.33888,36.35,103022.0,1.2240717
486782394,-140.5027,36.35,103024.0,1.2240956
486792477,-141.40637,36.35,103035.0,1.2242262
486814293,-140.33888,36.35,103022.0,1.2240717
486823617,-140.90962,36.35,103028.99,1.2241548
486834605,-140.66652,36.35,103026.0,1.2241193
486859130,-140.66652,36.36,103026.0,1.2241193
486868529,-140.83035,36.36,103028.0,1.224143
486878438,-140.90962,36.36,103028.99,1.2241548
486898743,-140.41815,36.36,103023.0,1.2240837
486910382,-140.41815,36.36,103023.0,1.2240837
486920464,-140.99417,36.36,103029.99,1.2241668
486942521,-140.74579,36.36,103027.0,1.2241312
486952491,-141.64946,36.36,103038.0,1.2242619
486963413,-141.15799,36.36,103031.99,1.2241905
486984446,-140.83035,36.36,103028.0,1.224143
486995212,-140.74579,36.36,103027.0,1.2241312
487006701,-141.07344,36.36,103030.99,1.2241787
487031099,-140.74579,36.36,103027.0,1.2241312
487040442,-140.58197,36.36,103025.0,1.2241074
487051930,-140.5027,36.36,103024.0,1.2240956
487072792,-141.57019,36.36,103037.0,1.22425
487083373,-141.15799,36.36,103031.99,1.2241905
487094620,-140.41815,36.36,103023.0,1.2240837
487114724,-141.15799,36.35,103031.99,1.2241905
487126394,-141.40637,36.35,103035.0,1.2242262
487136477,-141.15799,36.35,103031.99,1.2241905
487158372,-140.74579,36.36,103027.0,1.2241312
487168786,-140.99417,36.36,103029.99,1.2241668
487179703,-140.16977,36.36,103019.99,1.2240479
487203510,-141.15799,36.36,103031.99,1.2241905
487214513,-140.99417,36.36,103029.99,1.2241668
487228135,-140.74579,36.36,103027.0,1.2241312
487248443,-140.58197,36.36,103025.0,1.2241074
487258782,-141.15799,36.36,103031.99,1.2241905
487271232,-141.8133,36.36,103040.0,1.2242856
487294744,-141.15799,36.35,103031.99,1.2241905
487304477,-140.83035,36.35,103028.0,1.224143
487315578,-140.41815,36.35,103023.0,1.2240837
487336789,-141.07344,36.36,103030.99,1.2241787
487347194,-140.5027,36.36,103024.0,1.2240956
487358793,-140.41815,36.36,103023.0,1.2240837
487378802,-141.97711,36.35,103041.99,1.2243093
487391116,-141.32182,36.35,103034.0,1.2242143
487402748,-141.15799,36.35,103031.99,1.2241905
487424436,-141.40637,36.35,103035.0,1.2242262
487435527,-140.66652,36.35,103026.0,1.2241193
487446858,-140.33888,36.35,103022.0,1.2240717
487471846,-141.23726,36.36,103032.99,1.2242024
487482803,-141.73402,36.36,103039.0,1.2242738
487494367,-140.66652,36.36,103026.0,1.2241193
487515824,-141.40637,36.36,103035.0,1.2242262
487526419,-140.83035,36.36,103028.0,1.224143
487536445,-140.66652,36.36,103026.0,1.2241193
487558362,-141.40637,36.35,103035.0,1.2242262
487568445,-140.99417,36.35,103029.99,1.2241668
487579719,-140.58197,36.35,103025.0,1.2241074
487603255,-140.83035,36.35,103028.0,1.224143
487612709,-141.32182,36.35,103034.0,1.2242143
487622525,-140.33888,36.35,103022.0,1.2240717
487646725,-140.0905,36.35,103018.99,1.2240361
487656487,-140.00594,36.35,103017.99,1.2240242
487666584,-141.32182,36.35,103034.0,1.2242143
487688451,-141.15799,36.35,103031.99,1.2241905
487699381,-141.07344,36.35,103030.99,1.2241787
487710356,-141.07344,36.35,103030.99,1.2241787
487731647,-140.41815,36.35,103023.0,1.2240837
487742584,-141.40637,36.35,103035.0,1.2242262
487755040,-140.90962,36.35,103028.99,1.2241548
487776151,-141.15799,36.36,103031.99,1.2241905
487787628,-141.57019,36.36,103037.0,1.22425
487800010,-141.64946,36.36,103038.0,1.2242619
487823859,-141.57019,36.36,103037.0,1.22425
487835166,-141.57019,36.36,103037.0,1.22425
487844439,-141.32182,36.36,103034.0,1.2242143
487867321,-140.41815,36.35,103023.0,1.2240837
487877436,-141.48564,36.35,103036.0,1.2242382
487887989,-140.66652,36.35,103026.0,1.2241193
487908437,-141.23726,36.35,103032.99,1.2242024
487919752,-141.48564,36.35,103036.0,1.2242382
487931618,-141.07344,36.35,103030.99,1.2241787
487952440,-140.5027,36.35,103024.0,1.2240956
487963176,-141.07344,36.35,103030.99,1.2241787
487973452,-140.16977,36.35,103019.99,1.2240479
487995686,-141.23726,36.35,103032.99,1.2242024
488007743,-140.74579,36.35,103027.0,1.2241312
488019115,-140.99417,36.35,103029.99,1.2241668
488043153,-141.23726,36.35,103032.99,1.2242024
488053436,-141.57019,36.35,103037.0,1.22425
488063673,-141.15799,36.35,103031.99,1.2241905
488085436,-139.92667,36.35,103016.99,1.2240123
488095769,-141.40637,36.35,103035.0,1.2242262
488107186,-141.57019,36.35,103037.0,1.22425
488127766,-140.66652,36.36,103026.0,1.2241193
488139148,-141.32182,36.36,103034.0,1.2242143
488149445,-140.74579,36.36,103027.0,1.2241312
488171922,-141.23726,36.35,103032.99,1.2242024
488183998,-141.8133,36.35,103040.0,1.2242856
488195404,-140.99417,36.35,103029.99,1.2241668
488215627,-141.40637,36.36,103035.0,1.2242262
488227216,-140.99417,36.36,103029.99,1.2241668
488236487,-140.74579,36.36,103027.0,1.2241312
488259144,-141.32182,36.36,103034.0,1.2242143
488272971,-141.32182,36.36,103034.0,1.2242143
488283521,-141.57019,36.36,103037.0,1.22425
488307095,-141.57019,36.35,103037.0,1.22425
488319632,-142.06166,36.35,103042.99,1.2243212
488331793,-141.07344,36.35,103030.99,1.2241787
488355099,-141.07344,36.35,103030.99,1.2241787
488367636,-141.40637,36.35,103035.0,1.2242262
488379819,-140.00594,36.35,103017.99,1.2240242
488403526,-140.5027,36.34,103024.0,1.2240956
488415876,-140.5027,36.34,103024.0,1.2240956
488425619,-141.15799,36.34,103031.99,1.2241905
488447759,-141.07344,36.34,103030.99,1.2241787
488459117,-141.89784,36.34,103041.0,1.2242975
488468446,-141.23726,36.34,103032.99,1.2242024
488491612,-140.90962,36.34,103028.99,1.2241548
488501454,-140.5027,36.34,103024.0,1.2240956
488512213,-140.66652,36.34,103026.0,1.2241193
488535722,-141.48564,36.35,103036.0,1.2242382
488547165,-141.8133,36.35,103040.0,1.2242856
488559724,-141.23726,36.35,103032.99,1.2242024
488584019,-140.90962,36.35,103028.99,1.2241548
488594052,-140.33888,36.35,103022.0,1.2240717
488604439,-141.8133,36.35,103040.0,1.2242856
488627191,-141.15799,36.35,103031.99,1.2241905
488637436,-141.32182,36.35,103034.0,1.2242143
488647622,-140.25432,36.35,103021.0,1.2240599
488669464,-141.15799,36.35,103031.99,1.2241905
488679844,-141.32182,36.35,103034.0,1.2242143
488691671,-140.33888,36.35,103022.0,1.2240717
488713438,-141.07344,36.35,103030.99,1.2241787
488724441,-140.5027,36.35,103024.0,1.2240956
488735974,-141.23726,36.35,103032.99,1.2242024
488756501,-140.58197,36.34,103025.0,1.2241074
488767574,-141.32182,36.34,103034.0,1.2242143
488777498,-140.83035,36.34,103028.0,1.224143
488799561,-140.58197,36.35,103025.0,1.2241074
488812529,-140.83035,36.35,103028.0,1.224143
488823696,-140.0905,36.35,103018.99,1.2240361
488843733,-141.15799,36.35,103031.99,1.2241905
488856187,-140.25432,36.35,103021.0,1.2240599
488867131,-141.57019,36.35,103037.0,1.22425
488887615,-140.0905,36.34,103018.99,1.2240361
488899345,-140.99417,36.34,103029.99,1.2241668
488909441,-140.58197,36.34,103025.0,1.2241074
488931970,-141.07344,36.35,103030.99,1.2241787
488943832,-141.07344,36.35,103030.99,1.2241787
488955211,-141.32182,36.35,103034.0,1.2242143
488975963,-139.92667,36.35,103016.99,1.2240123
488987736,-140.25432,36.35,103021.0,1.2240599
488997435,-141.07344,36.35,103030.99,1.2241787
489019167,-140.83035,36.35,103028.0,1.224143
489029456,-140.5027,36.35,103024.0,1.2240956
489040818,-140.66652,36.35,103026.0,1.2241193
489063517,-140.66652,36.35,103026.0,1.2241193
489075548,-140.74579,36.35,103027.0,1.2241312
489085436,-141.15799,36.35,103031.99,1.2241905
489107117,-140.16977,36.35,103019.99,1.2240479
489117435,-140.33888,36.35,103022.0,1.2240717
489127535,-140.74579,36.35,103027.0,1.2241312
489149457,-140.99417,36.35,103029.99,1.2241668
489160014,-140.0905,36.35,103018.99,1.2240361
489172300,-140.74579,36.35,103027.0,1.2241312
489193434,-140.74579,36.35,103027.0,1.2241312
489203532,-141.48564,36.35,103036.0,1.2242382
489213533,-139.92667,36.35,103016.99,1.2240123
489235144,-140.90962,36.35,103028.99,1.2241548
489245447,-140.99417,36.35,103029.99,1.2241668
489255973,-139.76285,36.35,103015.0,1.2239887
489279871,-140.41815,36.35,103023.0,1.2240837
489291949,-139.6783,36.35,103014.0,1.2239767
489303979,-140.41815,36.35,103023.0,1.2240837
489324436,-140.0905,36.35,103018.99,1.2240361
489336025,-141.15799,36.35,103031.99,1.2241905
489347093,-140.25432,36.35,103021.0,1.2240599
489368443,-140.66652,36.36,103026.0,1.2241193
489379716,-140.0905,36.36,103018.99,1.2240361
489391948,-140.83035,36.36,103028.0,1.224143
489413447,-140.90962,36.35,103028.99,1.2241548
489424307,-141.64946,36.35,103038.0,1.2242619
489435366,-140.16977,36.35,103019.99,1.2240479
489455702,-140.74579,36.35,103027.0,1.2241312
489467073,-140.83035,36.35,103028.0,1.224143
489477436,-140.25432,36.35,103021.0,1.2240599
489499160,-140.41815,36.35,103023.0,1.2240837
489509534,-139.6783,36.35,103014.0,1.2239767
489519868,-140.25432,36.35,103021.0,1.2240599
489543829,-138.85918,36.36,103003.99,1.2238579
489555147,-139.84212,36.36,103016.0,1.2240005
489567790,-139.59903,36.36,103013.0,1.2239648
489592528,-139.4352,36.35,103011.0,1.2239411
489603119,-140.5027,36.35,103024.0,1.2240956
489615971,-139.51447,36.35,103012.0,1.223953
489640012,-140.16977,36.34,103019.99,1.2240479
489651875,-139.92667,36.34,103016.99,1.2240123
489663554,-140.16977,36.34,103019.99,1.2240479
489685447,-140.66652,36.34,103026.0,1.2241193
489696445,-139.27138,36.34,103009.0,1.2239174
489707098,-138.93845,36.34,103004.99,1.2238697
489728437,-140.5027,36.35,103024.0,1.2240956
489739118,-139.59903,36.35,103013.0,1.2239648
489749439,-139.27138,36.35,103009.0,1.2239174
489772542,-140.5027,36.35,103024.0,1.2240956
489783755,-139.6783,36.35,103014.0,1.2239767
489795800,-140.25432,36.35,103021.0,1.2240599
489819593,-141.07344,36.35,103030.99,1.2241787
489832700,-139.76285,36.35,103015.0,1.2239887
489843439,-139.92667,36.35,103016.99,1.2240123
489867078,-140.41815,36.34,103023.0,1.2240837
489879805,-140.41815,36.34,103023.0,1.2240837
489891813,-140.58197,36.34,103025.0,1.2241074
489913491,-139.51447,36.34,103012.0,1.223953
489923561,-139.92667,36.34,103016.99,1.2240123
489935800,-139.59903,36.34,103013.0,1.2239648
489959779,-140.41815,36.34,103023.0,1.2240837
489971903,-139.35065,36.34,103010.0,1.2239292
489983796,-140.5027,36.34,103024.0,1.2240956
490007683,-140.74579,36.34,103027.0,1.2241312
490019126,-139.4352,36.34,103011.0,1.2239411
490028444,-140.16977,36.34,103019.99,1.2240479
490051357,-140.41815,36.329998,103023.0,1.2240837
490061471,-139.35065,36.329998,103010.0,1.2239292
490072683,-139.51447,36.329998,103012.0,1.223953
490095708,-140.25432,36.34,103021.0,1.2240599
490107206,-140.33888,36.34,103022.0,1.2240717
490119724,-140.99417,36.34,103029.99,1.2241668
490143754,-141.15799,36.34,103031.99,1.2241905
490153439,-140.33888,36.34,103022.0,1.2240717
490164436,-139.76285,36.34,103015.0,1.2239887
490187108,-140.25432,36.34,103021.0,1.2240599
490197453,-140.66652,36.34,103026.0,1.2241193
490207535,-140.58197,36.34,103025.0,1.2241074
490229478,-139.84212,36.34,103016.0,1.2240005
490240136,-140.16977,36.34,103019.99,1.2240479
490251518,-140.58197,36.34,103025.0,1.2241074
490275672,-140.5027,36.34,103024.0,1.2240956
490285436,-139.27138,36.34,103009.0,1.2239174
490296576,-139.84212,36.34,103016.0,1.2240005
490317493,-140.99417,36.34,103029.99,1.2241668
490327547,-139.84212,36.34,103016.0,1.2240005
490339311,-139.84212,36.34,103016.0,1.2240005
490359973,-140.58197,36.34,103025.0,1.2241074
490371911,-139.35065,36.34,103010.0,1.2239292
490384889,-139.6783,36.34,103014.0,1.2239767
490407780,-139.27138,36.34,103009.0,1.2239174
490419187,-139.6783,36.34,103014.0,1.2239767
490432328,-139.76285,36.34,103015.0,1.2239887
490452445,-140.33888,36.329998,103022.0,1.2240717
490463749,-140.0905,36.329998,103018.99,1.2240361
490475102,-140.58197,36.329998,103025.0,1.2241074
490496358,-139.51447,36.34,103012.0,1.223953
490507190,-139.4352,36.34,103011.0,1.2239411
490517462,-140.5027,36.34,103024.0,1.2240956
490539583,-139.59903,36.34,103013.0,1.2239648
490552017,-140.33888,36.34,103022.0,1.2240717
490563330,-139.35065,36.34,103010.0,1.2239292
490585483,-139.10226,36.34,103006.99,1.2238935
490595828,-139.10226,36.34,103006.99,1.2238935
490605487,-140.25432,36.34,103021.0,1.2240599
490627389,-139.92667,36.34,103016.99,1.2240123
490640428,-139.10226,36.34,103006.99,1.2238935
490651525,-139.84212,36.34,103016.0,1.2240005
490675228,-139.27138,36.34,103009.0,1.2239174
490685458,-139.18683,36.34,103007.99,1.2239053
490696419,-139.51447,36.34,103012.0,1.223953
490719742,-138.36243,36.34,102998.0,1.2237866
490731771,-138.85918,36.34,103003.99,1.2238579
490744132,-138.6108,36.34,103001.0,1.2238222
490767767,-138.93845,36.34,103004.99,1.2238697
490779581,-138.11932,36.34,102994.99,1.2237508
490792211,-139.59903,36.34,103013.0,1.2239648
490815420,-139.10226,36.329998,103006.99,1.2238935
490827126,-138.53152,36.329998,103000.0,1.2238104
490839549,-139.6783,36.329998,103014.0,1.2239767
490863837,-139.023,36.329998,103005.99,1.2238816
490876219,-139.023,36.329998,103005.99,1.2238816
490887556,-139.76285,36.329998,103015.0,1.2239887
490912134,-139.27138,36.329998,103009.0,1.2239174
490923403,-139.023,36.329998,103005.99,1.2238816
490935931,-139.59903,36.329998,103013.0,1.2239648
490959572,-138.69536,36.329998,103002.0,1.2238342
490971940,-139.27138,36.329998,103009.0,1.2239174
490983732,-138.1986,36.329998,102996.0,1.2237629
491007748,-139.35065,36.329998,103010.0,1.2239292
491019116,-138.44698,36.329998,102999.0,1.2237985
491032371,-138.44698,36.329998,102999.0,1.2237985
491055885,-138.77463,36.32,103003.0,1.2238461
491067102,-137.70712,36.32,102990.0,1.2236916
491076452,-138.11932,36.32,102994.99,1.2237508
491099130,-138.11932,36.329998,102994.99,1.2237508
491109441,-138.11932,36.329998,102994.99,1.2237508
491120166,-139.27138,36.329998,103009.0,1.2239174
491140442,-138.36243,36.329998,102998.0,1.2237866
491152325,-138.11932,36.329998,102994.99,1.2237508
491163368,-139.35065,36.329998,103010.0,1.2239292
491187535,-139.76285,36.329998,103015.0,1.2239887
491200447,-139.35065,36.329998,103010.0,1.2239292
491211184,-139.59903,36.329998,103013.0,1.2239648
491235140,-139.51447,36.329998,103012.0,1.223953
491248512,-140.00594,36.329998,103017.99,1.2240242
